;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;1;50;2;2;4;6;0,01;0,05;COST;6,91782301548286
1;42;1;50;2;2;4;6;0,01;0,06;COST;6,350065451805109
2;42;1;50;2;2;4;6;0,01;0,07;COST;6,4914068513972225
3;42;1;50;2;2;4;6;0,02;0,05;COST;6,740152727414971
4;42;1;50;2;2;4;6;0,02;0,06;COST;6,316994436315261
5;42;1;50;2;2;4;6;0,02;0,07;COST;5,8933320939109235
6;42;1;50;2;2;4;6;0,03;0,05;COST;6,013824731941062
7;42;1;50;2;2;4;6;0,03;0,06;COST;6,184966936859323
8;42;1;50;2;2;4;6;0,03;0,07;COST;6,138089404082063
9;42;1;60;2;2;4;6;0,01;0,05;COST;3,2465186503882606
10;42;1;60;2;2;4;6;0,01;0,06;COST;3,8449270149786363
11;42;1;60;2;2;4;6;0,01;0,07;COST;3,20046849984179
12;42;1;60;2;2;4;6;0,02;0,05;COST;3,440043762314622
13;42;1;60;2;2;4;6;0,02;0,06;COST;3,9064558432610603
14;42;1;60;2;2;4;6;0,02;0,07;COST;3,2536534434726234
15;42;1;60;2;2;4;6;0,03;0,05;COST;2,2211089989865367
16;42;1;60;2;2;4;6;0,03;0,06;COST;3,0271463572302126
17;42;1;60;2;2;4;6;0,03;0,07;COST;3,0759674619955346
18;42;1;70;2;2;4;6;0,01;0,05;COST;5,170043283028454
19;42;1;70;2;2;4;6;0,01;0,06;COST;7,135918742507753
20;42;1;70;2;2;4;6;0,01;0,07;COST;5,656756752341649
21;42;1;70;2;2;4;6;0,02;0,05;COST;3,5067079907493715
22;42;1;70;2;2;4;6;0,02;0,06;COST;6,09639763556673
23;42;1;70;2;2;4;6;0,02;0,07;COST;4,637311628435141
24;42;1;70;2;2;4;6;0,03;0,05;COST;4,103155300641554
25;42;1;70;2;2;4;6;0,03;0,06;COST;5,901668331942341
26;42;1;70;2;2;4;6;0,03;0,07;COST;3,7956466673716855
