;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;50;2;3;3;6;0,01;0,05;ADBE;6,986464182060667
1;49;3;50;2;3;3;6;0,01;0,06;ADBE;7,307154083834234
2;49;3;50;2;3;3;6;0,01;0,07;ADBE;6,083946575706329
3;49;3;50;2;3;3;6;0,02;0,05;ADBE;6,143333148334294
4;49;3;50;2;3;3;6;0,02;0,06;ADBE;6,283127134921345
5;49;3;50;2;3;3;6;0,02;0,07;ADBE;4,727656540131719
6;49;3;50;2;3;3;6;0,03;0,05;ADBE;5,905160963898352
7;49;3;50;2;3;3;6;0,03;0,06;ADBE;5,9069345102562325
8;49;3;50;2;3;3;6;0,03;0,07;ADBE;4,274182437786235
9;49;3;60;2;3;3;6;0,01;0,05;ADBE;6,4385846060599645
10;49;3;60;2;3;3;6;0,01;0,06;ADBE;5,8540597991567385
11;49;3;60;2;3;3;6;0,01;0,07;ADBE;4,78631915377845
12;49;3;60;2;3;3;6;0,02;0,05;ADBE;5,433951847689502
13;49;3;60;2;3;3;6;0,02;0,06;ADBE;4,316070093331637
14;49;3;60;2;3;3;6;0,02;0,07;ADBE;3,397505436174673
15;49;3;60;2;3;3;6;0,03;0,05;ADBE;4,698244962394914
16;49;3;60;2;3;3;6;0,03;0,06;ADBE;3,580465167736552
17;49;3;60;2;3;3;6;0,03;0,07;ADBE;2,4704155813625537
18;49;3;70;2;3;3;6;0,01;0,05;ADBE;5,68723850482718
19;49;3;70;2;3;3;6;0,01;0,06;ADBE;5,296947772432442
20;49;3;70;2;3;3;6;0,01;0,07;ADBE;2,9646426240936607
21;49;3;70;2;3;3;6;0,02;0,05;ADBE;4,651056884041164
22;49;3;70;2;3;3;6;0,02;0,06;ADBE;5,3034798259515314
23;49;3;70;2;3;3;6;0,02;0,07;ADBE;3,0959943350496593
24;49;3;70;2;3;3;6;0,03;0,05;ADBE;4,213983168674973
25;49;3;70;2;3;3;6;0,03;0,06;ADBE;4,804582548703559
26;49;3;70;2;3;3;6;0,03;0,07;ADBE;2,482656254360427
