;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;3;100;2;3;4;6;0,05;0,05;AAPL;8,463375108565296
1;49;3;50;2;3;4;6;0,02;0,05;ADBE;8,491330982811142
2;49;3;100;2;3;4;6;0,02;0,05;AEE;8,660234337837444
3;49;3;50;2;3;4;6;0,02;0,05;AEP;8,609297937867458
4;49;3;50;2;3;4;6;0,02;0,05;AES;8,845041956407425
5;35;3;100;2;3;4;6;0,05;0,05;AFL;8,406233874328096
6;49;3;50;2;3;4;6;0,02;0,05;AIG;8,78754839935858
7;35;3;100;2;3;4;6;0,02;0,05;BA;8,294338996351547
8;42;3;100;2;3;4;6;0,02;0,05;BAC;8,179235290524721
9;49;3;50;2;3;4;6;0,02;0,05;BEN;8,545688064054486
10;49;3;50;2;3;4;6;0,02;0,05;BSX;8,198994079821171
11;49;3;50;2;3;4;6;0,05;0,05;CI;7,432721635381434
12;49;3;100;2;3;4;6;0,02;0,05;CINF;8,722071077067307
13;49;3;50;2;3;4;6;0,02;0,05;CL;8,957383234259126
14;49;3;50;2;3;4;6;0,02;0,05;CMI;8,762642060977436
15;49;3;50;2;3;3;6;0,02;0,05;COF;8,423333429570363
16;42;3;50;2;3;4;6;0,05;0,05;COST;9,315464396198683
17;35;3;100;2;3;4;6;0,05;0,05;CSCO;8,173884423445962
18;49;3;50;2;3;4;6;0,02;0,05;CVS;8,180118598243164
19;42;3;50;2;3;4;6;0,02;0,05;DHR;8,644313565765785
20;49;3;100;2;3;4;6;0,02;0,05;ED;8,451042707435045
21;49;3;50;2;3;3;6;0,02;0,05;FDX;8,676654796704403
22;49;3;50;2;3;4;6;0,02;0,05;GE;8,861827103765338
23;49;3;50;2;3;4;6;0,02;0,05;HAS;8,461779347715206
24;49;3;50;2;3;3;6;0,02;0,05;HES;8,634315248246962
25;49;3;50;2;3;4;6;0,02;0,05;HPQ;8,545081902082922
26;35;3;100;2;3;3;6;0,02;0,05;HSY;8,094280744388463
27;42;3;100;2;3;4;6;0,02;0,05;ITW;8,296795132561977
28;49;4;100;2;3;4;6;0,05;0,1;JNJ;7,876657385218235
29;49;3;100;2;3;4;6;0,02;0,05;K;8,847416734074326
30;49;3;100;2;3;4;6;0,02;0,05;LLY;8,732107246522652
31;49;3;50;2;3;4;6;0,02;0,05;MAR;8,923609855508035
32;49;3;50;2;3;4;6;0,02;0,05;MCO;8,594833944537376
33;42;3;50;2;3;4;6;0,05;0,05;MMC;8,314774456520865
34;49;3;50;2;3;4;6;0,02;0,05;MMM;8,962580390921897
35;49;3;50;2;3;4;6;0,02;0,05;MSFT;8,774049265016332
36;49;3;100;2;3;4;6;0,02;0,05;MU;8,117812984549708
37;49;3;50;2;3;4;6;0,02;0,05;NEE;8,367791170527445
38;49;3;100;2;3;4;6;0,02;0,05;NEM;8,208444198111733
39;42;3;50;2;3;4;6;0,02;0,05;NOC;8,293711737960162
40;49;3;50;2;3;3;6;0,02;0,05;ORCL;8,180457388270055
41;49;3;50;2;3;3;6;0,02;0,05;PFE;9,105476489569
42;49;3;100;2;3;4;6;0,05;0,1;PHM;8,113604296506207
43;42;3;100;2;3;4;6;0,02;0,1;PNC;8,394510018300963
44;49;3;50;2;3;4;6;0,02;0,05;SO;9,010463504147088
45;49;3;100;2;3;3;6;0,05;0,05;TJX;8,663307316084518
46;49;3;50;2;3;4;6;0,02;0,05;VMC;8,85385165243949
47;49;3;50;2;3;4;6;0,02;0,05;WM;8,67384524707561
48;49;3;100;2;3;4;6;0,05;0,05;WY;7,909506644926903
49;42;3;50;2;3;4;6;0,05;0,05;YUM;8,168186323583983
