indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela;mapeado;x_min;x_max;num_zeros
0,0;30,0;45,247933884297524;0,5261076275306311;29,46470505837859;27,0;76,0;1,0;30,0;73,0;3,0
1,0;30,0;45,247933884297524;0,5261076275306311;29,46470505837859;30,0;79,0;1,0;30,0;77,0;3,0
2,0;64,0;63,13559322033898;0,4267945517452816;35,82074190864096;40,0;89,0;1,0;64,0;77,0;3,0
4,0;64,0;63,13559322033898;0,4267945517452816;35,82074190864096;42,0;91,0;1,0;64,0;90,0;3,0
7,0;73,0;66,97674418604652;0,4267945517452816;35,82074190864096;45,0;94,0;1,0;64,0;90,0;3,0
25,0;126,0;57,544910179640716;0,25448852447788883;25,479356095426724;95,0;144,0;1,0;95,0;140,0;4,0
27,0;126,0;57,544910179640716;0,27445816248578825;22,9631817064314;98,0;147,0;1,0;100,0;140,0;3,0
29,0;126,0;57,544910179640716;0,27445816248578825;22,9631817064314;100,0;149,0;1,0;100,0;148,0;3,0
33,0;176,0;49,58904109589041;-0,08305497032876145;64,20671587375243;140,0;189,0;1,0;140,0;176,0;4,0
35,0;148,0;51,91458026509573;-0,06514699984002492;61,556336241419416;148,0;197,0;1,0;148,0;196,0;3,0
42,0;209,0;77,98963163992212;-0,38566740903079444;158,59412012735817;182,0;231,0;1,0;209,0;225,0;3,0
44,0;209,0;77,98963163992212;-0,38566740903079444;158,59412012735817;189,0;238,0;1,0;209,0;232,0;4,0
46,0;209,0;77,98963163992212;-0,38566740903079444;158,59412012735817;196,0;245,0;1,0;209,0;239,0;4,0
48,0;209,0;77,98963163992212;-0,38566740903079444;158,59412012735817;200,0;249,0;1,0;209,0;239,0;4,0
50,0;232,0;69,11928123221385;-0,38566740903079444;158,59412012735817;206,0;255,0;1,0;209,0;250,0;4,0
54,0;232,0;69,11928123221385;-0,29912673502059206;138,5166837569912;216,0;265,0;1,0;218,0;256,0;3,0
55,0;232,0;69,11928123221385;-0,5081377371927798;187,00723626093875;218,0;267,0;1,0;232,0;266,0;3,0
56,0;232,0;69,11928123221385;-0,29912673502059206;138,5166837569912;218,0;267,0;1,0;218,0;266,0;3,0
59,0;232,0;69,11928123221385;-0,3998869818858089;161,89306102972154;225,0;274,0;1,0;225,0;273,0;3,0
62,0;250,0;58,884685591600075;-0,24440151903118323;119,98506534939588;239,0;288,0;1,0;250,0;282,0;3,0
66,0;250,0;58,884685591600075;-0,05385296819280925;72,34792763980239;250,0;299,0;1,0;250,0;297,0;3,0
67,0;297,0;56,35359608653804;0,09618660442111193;27,786174573467797;256,0;305,0;1,0;256,0;297,0;5,0
69,0;297,0;56,35359608653804;0,14551606189931293;13,135325702442103;260,0;309,0;1,0;266,0;297,0;4,0
71,0;297,0;56,35359608653804;0,14551606189931293;13,135325702442103;266,0;315,0;1,0;266,0;310,0;4,0
73,0;297,0;56,35359608653804;0,15123671298509814;11,43629232996389;267,0;316,0;1,0;273,0;310,0;3,0
74,0;297,0;56,35359608653804;-0,5436938795826005;217,83067832257038;273,0;322,0;1,0;297,0;317,0;3,0
75,0;297,0;56,35359608653804;0,15123671298509814;11,43629232996389;273,0;322,0;1,0;273,0;317,0;3,0
76,0;297,0;56,35359608653804;-0,5436938795826005;217,83067832257038;282,0;331,0;1,0;297,0;323,0;4,0
79,0;334,0;60,047195468323;0,09982701031851234;26,704974021939876;290,0;339,0;1,0;290,0;334,0;3,0
81,0;297,0;56,35359608653804;0,1290163745532339;18,035732844227574;297,0;346,0;1,0;297,0;343,0;3,0
83,0;310,0;47,678496053133706;0,5153624756328871;-112,08387139306129;303,0;352,0;1,0;310,0;348,0;3,0
84,0;310,0;47,678496053133706;0,5153624756328871;-112,08387139306129;307,0;356,0;1,0;310,0;353,0;3,0
85,0;310,0;47,678496053133706;0,5153624756328871;-112,08387139306129;310,0;359,0;1,0;310,0;357,0;3,0
86,0;334,0;60,047195468323;0,47809050687249866;-99,63503382709155;317,0;366,0;1,0;334,0;357,0;3,0
89,0;348,0;66,74046256453798;0,47809050687249866;-99,63503382709155;320,0;369,0;1,0;334,0;357,0;3,0
