;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
1;205,0;1,0;6,0;205,0;60,46815156333935;140,0;190,0
13;273,0;1,0;8,0;273,0;52,723914974895685;218,0;268,0
25;287,0;1,0;7,0;287,0;52,5479204723734;182,0;232,0
40;328,0;1,0;14,0;328,0;43,587782480631674;273,0;323,0
43;330,0;1,0;12,0;329,0;44,07564440586395;239,0;289,0
42;330,0;1,0;11,0;330,0;47,112459847467115;216,0;266,0
54;334,0;1,0;13,0;334,0;60,047195468323;250,0;300,0
57;348,0;1,0;15,0;348,0;66,74046256453798;256,0;306,0
69;413,0;1,0;23,0;413,0;54,26357149498947;334,0;384,0
88;512,0;1,0;25,0;512,0;52,34450546742814;427,0;477,0
101;535,0;1,0;27,0;535,0;55,43726288685813;467,0;517,0
156;747,0;1,0;30,0;746,0;49,09804074097899;665,0;715,0
161;755,0;1,0;31,0;752,0;52,468675610548694;676,0;726,0
159;753,0;1,0;32,0;753,0;57,05127989595162;676,0;726,0
177;796,0;1,0;35,0;796,0;45,714298948942485;735,0;785,0
186;867,0;1,0;39,0;865,0;65,28926546231051;813,0;863,0
191;902,0;1,0;40,0;902,0;28,674365683127405;844,0;894,0
215;984,0;1,0;42,0;984,0;49,14027764784024;912,0;962,0
221;1087,0;1,0;48,0;1087,0;69,2657511225351;1017,0;1067,0
239;1181,0;1,0;51,0;1180,0;63,15134344873805;1088,0;1138,0
240;1181,0;1,0;53,0;1181,0;66,71032981844962;1123,0;1173,0
242;1182,0;1,0;52,0;1182,0;68,63269886382521;1096,0;1146,0
268;1273,0;1,0;55,0;1273,0;61,369180915819555;1217,0;1267,0
283;1365,0;1,0;60,0;1364,0;47,04199185300614;1280,0;1330,0
