;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ind;start_date;end_date;final_balance;return_%;return_ann_%;sharpe_ratio;sortino_ratio;volatility;max_drawdown_%;trades;win_rate_%;profit_factor;avg_trade_return
0;28;3;80;2;3;4;6;0,04;0,11;6;2000-01-01;2002-03-04;23096117,90942254;130,9611790942254;47,68552764460055;1,6281306625521272;4,420995590049981;29,288513963524608;-11,681206168265568;9;88,88888888888889;17,0419479518824;9,747151435565415
