;indice_original_lower_pivot;support_slope;support_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;support_slope_rounded
63;859,0;-0,283294894385206;275,16850153066315;31,8181872537712;1;823,0;907,0;3,0;799,0;912,0;385,0;-0,28329
64;859,0;-0,21487884274379365;216,39911317068993;31,8181872537712;1;794,0;882,0;3,0;797,0;886,0;383,0;-0,21488
65;859,0;-0,19666701510743667;200,7551532310593;31,8181872537712;1;794,0;882,0;3,0;792,0;883,0;379,0;-0,19667
66;859,0;0,03639588550805654;0,5541216023506337;31,8181872537712;1;859,0;914,0;3,0;823,0;919,0;398,0;0,0364
67;859,0;0,07971965508832601;-36,660996467100844;31,8181872537712;1;781,0;904,0;4,0;814,0;906,0;394,0;0,07972
68;859,0;1,4258772166891922;-1193,010341882245;31,8181872537712;1;859,0;882,0;3,0;794,0;888,0;380,0;1,42588
69;859,0;1,6307944817681883;-1369,0342725851026;31,8181872537712;1;859,0;875,0;3,0;787,0;877,0;372,0;1,63079
70;907,0;-0,2668705015538298;275,6167346674815;33,56518975815791;1;901,0;984,0;3,0;872,0;990,0;425,0;-0,26687
71;907,0;-0,18882183134670857;204,8265907896226;33,56518975815791;1;901,0;984,0;4,0;889,0;993,0;436,0;-0,18882
72;907,0;-0,06989543774870817;96,96035179623622;33,56518975815791;1;901,0;964,0;4,0;878,0;973,0;430,0;-0,0699
73;907,0;0,03639588550805654;0,5541216023506337;33,56518975815791;1;859,0;944,0;3,0;835,0;948,0;405,0;0,0364
74;907,0;0,48286767171130274;-404,39578848399367;33,56518975815791;1;907,0;944,0;3,0;859,0;964,0;422,0;0,48287
75;907,0;1,5393470531991813;-1362,6225874934996;33,56518975815791;1;907,0;930,0;3,0;846,0;935,0;412,0;1,53935
76;974,0;-0,8667022748553108;865,0821427670012;20,91412705792844;1;941,0;1051,0;3,0;924,0;1053,0;455,0;-0,8667
77;974,0;-0,18882183134670857;204,82659078962257;20,91412705792844;1;901,0;984,0;4,0;907,0;996,0;447,0;-0,18882
78;974,0;-0,019908392161793534;40,30490102351534;20,91412705792844;1;566,0;1060,0;4,0;974,0;1063,0;480,0;-0,01991
79;974,0;0,31715309327825264;-287,9929857950896;20,91412705792844;1;974,0;1033,0;3,0;950,0;1039,0;472,0;0,31715
80;974,0;0,3218072886320221;-292,5261720696611;20,91412705792844;1;974,0;1033,0;3,0;944,0;1033,0;470,0;0,32181
81;974,0;1,720352264082281;-1654,7089781582133;20,91412705792844;1;974,0;1003,0;3,0;914,0;1014,0;452,0;1,72035
82;1102,0;0,24584837903791015;-243,28674465970587;27,63816904007112;1;1060,0;1157,0;3,0;1075,0;1165,0;525,0;0,24585
83;1102,0;2,135298257730437;-2325,4605109788704;27,63816904007112;1;1102,0;1125,0;3,0;1040,0;1131,0;507,0;2,1353
84;1165,0;-0,9028973611536006;1085,8120767418723;33,93665099792737;1;1154,0;1243,0;3,0;1153,0;1243,0;558,0;-0,9029
85;1165,0;-0,6297404709432183;767,5842996467767;33,93665099792737;1;1140,0;1213,0;3,0;1114,0;1226,0;541,0;-0,62974
86;1165,0;0,04865060533807002;-22,741304220924206;33,93665099792737;1;1165,0;1231,0;3,0;1153,0;1243,0;557,0;0,04865
87;1165,0;0,29657067796026393;-311,5681888257801;33,93665099792737;1;1165,0;1213,0;3,0;1125,0;1226,0;548,0;0,29657
88;1165,0;0,45263558505756557;-493,38380559413656;33,93665099792737;1;1165,0;1208,0;3,0;1122,0;1212,0;544,0;0,45264
89;1165,0;0,513550050901911;-564,349158302799;33,93665099792737;1;1165,0;1204,0;3,0;1114,0;1207,0;540,0;0,51355
90;1231,0;0,04865060533807002;-22,741304220924206;37,147590950239994;1;1165,0;1231,0;3,0;1143,0;1232,0;556,0;0,04865
91;1243,0;-0,7276176728198331;930,6440322727648;26,215264957712137;1;1198,0;1314,0;5,0;1204,0;1316,0;584,0;-0,72762
92;1243,0;-0,6872798263365556;880,5040890940508;26,215264957712137;1;1198,0;1287,0;4,0;1188,0;1287,0;576,0;-0,68728
93;1243,0;-0,09659756384471489;146,28603681669273;26,215264957712137;1;1165,0;1317,0;3,0;1182,0;1322,0;571,0;-0,0966
94;1269,0;-0,09659756384471489;146,28603681669273;23,70372829774955;1;1165,0;1327,0;3,0;1237,0;1332,0;599,0;-0,0966
95;1269,0;-0,02383243453992585;53,94708772891545;23,70372829774955;1;1102,0;1327,0;4,0;1237,0;1332,0;598,0;-0,02383
96;1298,0;-0,02383243453992585;53,94708772891545;23,0125876960917;1;1102,0;1327,0;4,0;1246,0;1335,0;603,0;-0,02383
97;1310,0;0,5317594199517787;-671,8590506859455;24,745789450884516;1;1310,0;1362,0;3,0;1278,0;1373,0;616,0;0,53176
98;1310,0;0,6091278091459174;-773,2116405302672;24,745789450884516;1;1310,0;1352,0;3,0;1260,0;1361,0;606,0;0,60913
99;1310,0;0,8267624232847446;-1058,312985052131;24,745789450884516;1;1310,0;1336,0;3,0;1255,0;1344,0;604,0;0,82676
100;1374,0;0,13579928470054775;-153,2548838452193;33,33333333333333;1;1298,0;1374,0;3,0;1287,0;1377,0;620,0;0,1358
101;1378,0;0,07473730872863431;-73,99643903367563;28,991572394382445;1;1298,0;1378,0;3,0;1291,0;1380,0;622,0;0,07474
102;1381,0;-0,2552689594430622;380,7521985069221;28,225765516053258;1;1323,0;1410,0;3,0;1320,0;1412,0;637,0;-0,25527
103;1381,0;-0,052924392653649566;101,31435177074331;28,225765516053258;1;1317,0;1400,0;3,0;1317,0;1406,0;635,0;-0,05292
104;1381,0;0,0025809906273099076;24,661417459738274;28,225765516053258;1;245,0;964,0;7,0;1314,0;1403,0;633,0;0,00258
105;1381,0;0,04901374739674285;-39,46221963884862;28,225765516053258;1;1269,0;1396,0;5,0;1301,0;1399,0;627,0;0,04901
106;1381,0;0,06280937132483805;-58,51397628354809;28,225765516053258;1;1298,0;1384,0;4,0;1294,0;1387,0;623,0;0,06281
107;1381,0;1,0364289477062116;-1403,0826112662248;28,225765516053258;1;1381,0;1410,0;3,0;1323,0;1412,0;638,0;1,03643
108;1381,0;1,426426676866502;-1941,6694752365859;28,225765516053258;1;1381,0;1400,0;3,0;1314,0;1409,0;632,0;1,42643
