;indice_original_upper_pivot;resist_slope;resist_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;resist_slope_rounded
0;56,0;-0,2081006198392359;77,49633134021069;65,84269662921348;1;56,0;110,0;3,0;23,0;114,0;0,0;-0,2081
1;56,0;0,1758466252848275;55,995285613263135;65,84269662921348;1;56,0;145,0;3,0;42,0;145,0;7,0;0,17585
2;121,0;0,1758466252848275;55,995285613263135;77,27272727272727;1;56,0;121,0;3,0;32,0;124,0;5,0;0,17585
3;121,0;0,2045117948289389;52,52680009842566;77,27272727272727;1;56,0;148,0;3,0;58,0;149,0;14,0;0,20451
4;121,0;1,1622636622636617;-63,361175861175795;77,27272727272727;1;86,0;180,0;3,0;80,0;182,0;26,0;1,16226
5;132,0;0,028071981834374565;66,61585945646368;70,32136105860113;1;132,0;221,0;3,0;132,0;221,0;46,0;0,02807
6;163,0;0,22730006561201432;22,5864529416053;59,63636363636363;1;163,0;234,0;4,0;137,0;234,0;47,0;0,2273
7;212,0;0,28685246708502476;9,425372216069988;70,23809523809524;1;212,0;271,0;3,0;187,0;276,0;81,0;0,28685
8;221,0;0,13662413413217028;42,62583379865083;72,81976744186046;1;212,0;277,0;5,0;177,0;282,0;73,0;0,13662
9;221,0;0,22730006561201432;22,586452941605295;72,81976744186046;1;163,0;247,0;4,0;148,0;252,0;54,0;0,2273
10;221,0;0,28685246708502476;9,425372216069988;72,81976744186046;1;212,0;277,0;3,0;164,0;282,0;66,0;0,28685
11;267,0;-0,07747469149901534;99,7902202421774;79,1044776119403;1;267,0;327,0;3,0;239,0;328,0;115,0;-0,07747
12;267,0;-0,020992981988655807;84,7096038029114;79,1044776119403;1;267,0;353,0;3,0;254,0;356,0;119,0;-0,02099
13;267,0;0,13662413413217028;42,62583379865083;79,1044776119403;1;212,0;308,0;5,0;198,0;310,0;86,0;0,13662
14;267,0;0,36788109143722353;-19,119773801798388;79,1044776119403;1;227,0;314,0;3,0;224,0;316,0;106,0;0,36788
15;267,0;2,9040866354299193;-696,2866540478482;79,1044776119403;1;254,0;337,0;3,0;254,0;343,0;120,0;2,90409
16;271,0;-0,017292753912738632;83,46262694132731;78,77629063097514;1;267,0;357,0;3,0;271,0;360,0;128,0;-0,01729
17;337,0;-0,8085369711698203;350,1119281569638;77,63496887273439;1;337,0;369,0;3,0;283,0;372,0;132,0;-0,80854
18;337,0;0,31789727507350135;-29,49641282703557;77,63496887273439;1;283,0;402,0;3,0;279,0;408,0;131,0;0,3179
19;376,0;0,19589887430958405;-14,069619539029233;59,588357201374365;1;357,0;463,0;4,0;376,0;465,0;182,0;0,1959
20;389,0;-0,6310473319711801;304,9710903576515;59,49367822086245;1;389,0;425,0;4,0;327,0;427,0;158,0;-0,63105
21;389,0;-0,5802756680151472;285,22091307875473;59,49367822086245;1;389,0;428,0;4,0;341,0;430,0;168,0;-0,58028
22;389,0;-0,11257461825427194;103,28520472177424;59,49367822086245;1;345,0;431,0;3,0;338,0;434,0;167,0;-0,11257
23;389,0;-0,007282998500916558;62,32676463771899;59,49367822086245;1;353,0;435,0;4,0;350,0;439,0;173,0;-0,00728
24;441,0;-0,15108133822521508;118,26431879047111;51,637448633151266;1;345,0;441,0;4,0;351,0;442,0;174,0;-0,15108
25;447,0;0,01605299206360575;53,5524321854586;60,72811963789037;1;353,0;447,0;5,0;357,0;450,0;176,0;0,01605
26;454,0;-0,2598736934522894;192,8511262248613;74,86846939752192;1;454,0;520,0;5,0;409,0;525,0;197,0;-0,25987
27;454,0;0,19589887430958405;-14,069619539029233;74,86846939752192;1;357,0;454,0;4,0;364,0;462,0;178,0;0,1959
28;454,0;0,4433176241302065;-126,39773195759182;74,86846939752192;1;393,0;482,0;3,0;392,0;482,0;186,0;0,44332
29;454,0;0,4534308940824002;-130,98915651588777;74,86846939752192;1;393,0;491,0;3,0;401,0;491,0;190,0;0,45343
30;454,0;0,8586521494214545;-314,95960643981846;74,86846939752192;1;409,0;501,0;3,0;404,0;505,0;194,0;0,85865
31;454,0;1,2988014103653525;-514,7873709083481;74,86846939752192;1;422,0;509,0;3,0;419,0;511,0;204,0;1,2988
32;454,0;1,3185027653160644;-523,7317860559713;74,86846939752192;1;422,0;509,0;3,0;425,0;514,0;208,0;1,3185
33;454,0;1,7281030101432893;-709,6902972075313;74,86846939752192;1;431,0;520,0;3,0;430,0;520,0;212,0;1,7281
34;454,0;1,7870015972592812;-736,4302557581917;74,86846939752192;1;431,0;520,0;4,0;435,0;525,0;216,0;1,787
35;498,0;-0,33488356709495226;230,20604329890742;63,434026885621186;1;498,0;529,0;3,0;439,0;530,0;219,0;-0,33488
36;498,0;-0,2598736934522894;192,8511262248613;63,434026885621186;1;454,0;529,0;5,0;439,0;530,0;220,0;-0,25987
37;509,0;-0,33488356709495226;230,20604329890742;59,75030764757671;1;498,0;529,0;3,0;447,0;543,0;224,0;-0,33488
38;546,0;-0,4532324298762518;308,8949113281027;61,43000461566919;1;546,0;582,0;3,0;475,0;583,0;238,0;-0,45323
39;546,0;-0,24960910187456253;197,71657423918035;61,43000461566919;1;546,0;594,0;4,0;504,0;595,0;262,0;-0,24961
40;546,0;-0,16622362846249863;152,18810575619347;61,43000461566919;1;454,0;598,0;3,0;509,0;604,0;268,0;-0,16622
41;546,0;-0,11628357791425269;124,92083815685115;61,43000461566919;1;463,0;555,0;3,0;462,0;558,0;229,0;-0,11628
42;546,0;-0,11326430646118091;123,27231594347397;61,43000461566919;1;463,0;606,0;4,0;516,0;609,0;272,0;-0,11326
43;546,0;-0,08163442034285096;106,00239812286581;61,43000461566919;1;498,0;617,0;5,0;521,0;618,0;276,0;-0,08163
44;546,0;-0,06568610348135544;97,29461711648926;61,43000461566919;1;267,0;327,0;3,0;532,0;621,0;284,0;-0,06569
45;546,0;-0,05597779741476866;91,99388200413287;61,43000461566919;1;498,0;627,0;5,0;537,0;635,0;285,0;-0,05598
46;546,0;-0,04175046395733325;84,22575793637314;61,43000461566919;1;479,0;587,0;3,0;470,0;587,0;237,0;-0,04175
47;546,0;0,00916028367203015;56,42848973074073;61,43000461566919;1;353,0;447,0;5,0;501,0;590,0;261,0;0,00916
48;546,0;0,04539721535385078;36,64312503246666;61,43000461566919;1;501,0;598,0;3,0;504,0;598,0;263,0;0,0454
49;546,0;0,5973470693841063;-264,7214952680529;61,43000461566919;1;515,0;598,0;3,0;515,0;604,0;271,0;0,59735
50;546,0;1,5026460008763727;-759,0147118628303;61,43000461566919;1;526,0;611,0;3,0;521,0;615,0;277,0;1,50265
51;546,0;1,5078433860155347;-761,8524841488128;61,43000461566919;1;526,0;617,0;3,0;527,0;618,0;281,0;1,50784
52;555,0;0,0093295808450071;51,04615583525348;56,22407320423242;1;552,0;627,0;6,0;552,0;644,0;287,0;0,00933
53;560,0;0,027030633248824834;39,94759597805976;55,084750597401666;1;552,0;645,0;7,0;560,0;649,0;290,0;0,02703
54;611,0;0,04825223323056571;26,64165278950823;56,12376729338388;1;560,0;651,0;6,0;561,0;660,0;291,0;0,04825
55;611,0;0,24759753537443588;-95,15832682039644;56,12376729338388;1;587,0;651,0;4,0;561,0;660,0;292,0;0,2476
56;662,0;-1,3320944590503658;949,7322502128516;67,88571832150947;1;662,0;673,0;3,0;587,0;687,0;306,0;-1,33209
57;662,0;0,09647724202104192;4,0177841035797215;67,88571832150947;1;555,0;738,0;3,0;627,0;740,0;330,0;0,09648
58;662,0;0,23062649074756067;-84,78901855337568;67,88571832150947;1;587,0;698,0;5,0;572,0;700,0;297,0;0,23063
59;662,0;0,28619643926058236;-121,57632446899606;67,88571832150947;1;617,0;704,0;4,0;614,0;711,0;323,0;0,2862
