top_bottom_idx;top_bottom_value
25;48,6013986013986
32;42,13333333333333
35;42,61213720316623
42;44,99332443257677
47;46,8503937007874
56;65,84269662921348
60;64,797507788162
74;39,056143205858426
86;35,87962962962963
93;44,72934472934474
98;44,136460554371006
110;54,60526315789474
121;77,27272727272727
132;70,32136105860113
145;37,86008230452675
148;35,65217391304347
152;41,48471615720524
158;46,666666666666664
163;59,63636363636363
170;53,44827586206896
176;31,578947368421055
180;30,799999999999997
185;28,47457627118645
198;24,67191601049869
203;51,3745704467354
212;70,23809523809524
215;70,68145800316957
221;72,81976744186046
227;64,38923395445136
234;38,72053872053872
239;38,99082568807339
247;29,77983777520278
254;41,35135135135135
257;48,35164835164835
267;79,1044776119403
271;78,77629063097514
277;72,74368231046931
283;58,93536121673004
289;46,086956521739125
292;42,235649546827794
296;47,61620977353993
303;43,46195069667738
308;51,94518125552608
314;48,74100719424461
322;61,75118550991558
327;74,45599612199938
337;77,63496887273439
345;64,44696142405041
350;54,9976590431871
353;57,97027333978684
357;56,15762888526605
361;58,230081564658704
369;51,476196479362684
376;59,588357201374365
389;59,49367822086245
393;47,82609432557933
402;51,29006290523711
409;36,130546204065816
416;42,23968771950665
422;33,30682426583064
425;36,63188920335605
428;33,28183416568578
431;35,12210016422627
435;37,58976237051858
441;51,637448633151266
447;60,72811963789037
454;74,86846939752192
463;69,15776935061596
469;70,38384011506665
479;62,86077713616592
482;61,258736234411984
491;58,3889355574223
494;58,1427882794232
498;63,434026885621186
501;61,017791850427834
506;56,34285510004961
509;59,75030764757671
515;42,912245464761895
520;44,21675541570647
526;31,377084598141735
529;35,7966670534051
546;61,43000461566919
552;55,2356046038425
555;56,22407320423242
560;55,084750597401666
565;35,91188282311097
571;39,50673079916672
574;43,4090995394449
578;38,54389718129116
582;39,90192336866051
587;50,18142644439742
591;48,77235944771439
594;49,44876772569019
598;52,78637593561926
606;54,634146227998336
611;56,12376729338388
617;54,58913748467293
622;56,43786075108618
627;56,89580302507293
645;42,73291809204463
651;44,99849428860981
662;67,88571832150947
669;58,32018521139758
673;53,23267927195545
689;46,80271911126658
698;59,59167301909037
704;64,13612733498618
713;72,80605766458261
720;64,80647887101487
726;67,48374460117334
738;52,33917874263579
744;44,956771890757615
749;36,64173844400797
757;56,627917163372246
761;61,95308234694215
766;47,9894116887206
770;42,87045189240845
788;45,86382282459757
792;46,319798828046046
796;50,53763385728162
802;62,768741572211084
806;65,1307566637229
810;58,708894425337405
814;63,561924317878734
818;63,885952225243585
828;52,67079712234443
834;58,68186969495958
837;59,14285955623638
842;63,33828409809621
851;46,824237462286206
854;42,68293959408397
857;41,8451440707711
869;68,60840714792754
880;75,66879293508381
885;67,23684676135983
893;59,335622006658014
903;39,461166083025645
910;55,75397298450013
913;52,40174126918751
923;81,11333824769602
929;73,52938583685129
932;72,64513931513666
938;61,1538430501728
943;53,7190134754404
946;57,21703461846602
951;54,20022633571433
956;53,83305410888844
960;42,71978838923198
966;32,57065917760674
970;32,37597378117681
978;42,02897649331219
982;46,969690088931145
985;51,558765063244365
995;76,47058823529412
1001;78,15126948356206
1007;83,28362831808022
1015;63,18409022435099
1019;67,59064088231071
1031;45,96153683916315
1038;36,59005000392796
1042;35,32341164687122
1047;40,406985770302164
1054;32,678133253852664
1057;25,20325665517261
1063;37,34438487606982
1072;55,15873376294083
1081;73,82039114270734
1096;55,71429301280817
1107;49,68356665199937
1112;62,275472012737005
1120;82,89157889028097
1123;83,63172054157022
1128;80,43478361024458
1134;65,99100366563466
1142;56,68549831427539
1146;52,23880257099472
1151;50,3154496786237
1155;48,79432524337642
1159;47,0588286061973
1164;42,178207575461144
1174;52,606651136681045
1179;56,14035870463001
1183;56,2300276657201
1186;51,51516106862046
1194;66,66666666666666
1199;60,3174779380636
1205;66,51377250486134
1210;58,239689338032406
1222;70,51038675168606
1228;41,471046504686285
1234;43,505471469289716
1245;50,64933536866681
1250;58,391609790711605
1259;42,380967951128326
1262;40,33147832208067
1266;32,20339120033621
1277;45,13887555142591
1281;43,425065036572136
1286;46,54544243929946
1299;35,26969969173787
1302;32,46756892661011
1312;34,45948340577165
1315;34,276749930123955
1321;45,85636727287289
1324;53,18558868905468
1331;63,40956909794728
1335;60,851923210845186
1351;66,326523065473
1357;73,68415475598249
1365;60,338977352371444
1375;41,12902667594704
1379;33,33333333333333
1382;40,58575569331742
1389;59,050433851449675
1394;65,17648135914521
1405;75,70248762430083
