Date;Open;High;Low;Close;Volume;Evento
2001-01-02;50,5;51,9375;49,5625;50,125;1069500;0
2001-01-03;50,125;51,875;49,5;51,375;1359400;0
2001-01-04;51,375;54,0;51,0;52,9375;1334500;0
2001-01-05;53,875;53,9375;51,0;52,75;1066500;0
2001-01-08;52,875;53,8125;51,0;51,6875;1021300;0
2001-01-09;51,5;51,625;49,5;50,0;761500;0
2001-01-10;50,0;50,5;48,875;50,4375;1180500;0
2001-01-11;50,3125;50,4375;49,0;49,8125;790400;0
2001-01-12;49,9375;49,9375;48,1875;48,75;652800;0
2001-01-16;48,75;51,0;48,25;50,375;1447600;0
2001-01-17;50,375;50,375;49,0;49,75;740900;0
2001-01-18;49,5;50,125;48,625;49,1875;498800;0
2001-01-19;49,1875;49,25;47,625;47,6875;549900;0
2001-01-22;47,1875;49,1875;46,375;48,5;1012700;0
2001-01-23;48,75;49,375;48,1875;48,3125;543100;0
2001-01-24;48,3125;49,0;47,5625;47,9375;949400;0
2001-01-25;47,8125;50,4375;47,8125;50,0625;1262500;0
2001-01-26;50,0625;50,0625;48,5625;49,4375;927400;0
2001-01-29;48,25;50,22999954223633;48,20000076293945;50,18000030517578;641400;0
2001-01-30;50,68000030517578;52,130001068115234;49,70000076293945;52,029998779296875;742800;0
2001-01-31;51,880001068115234;52,97999954223633;51,5;52,5;1448600;0
2001-02-01;52,5;53,59000015258789;51,84000015258789;53,189998626708984;1336700;0
2001-02-02;52,849998474121094;52,900001525878906;51,849998474121094;52,439998626708984;1029900;0
2001-02-05;52,34000015258789;52,970001220703125;52,25;52,88999938964844;611400;0
2001-02-06;52,88999938964844;53,25;52,41999816894531;52,66999816894531;855000;0
2001-02-07;52,68000030517578;53,25;52,15999984741211;53,040000915527344;701900;0
2001-02-08;53,040000915527344;53,45000076293945;50,900001525878906;52,0;787300;0
2001-02-09;52,0;52,0;50,20000076293945;50,810001373291016;1010600;0
2001-02-12;50,810001373291016;51,5;49,7599983215332;51,40999984741211;922500;0
2001-02-13;51,40999984741211;53,2599983215332;51,02000045776367;52,720001220703125;1189600;0
2001-02-14;52,20000076293945;52,20000076293945;50,75;51,400001525878906;743600;0
2001-02-15;50,900001525878906;53,93000030517578;50,79999923706055;53,66999816894531;978800;0
2001-02-16;53,0;53,81999969482422;52,40999984741211;52,959999084472656;1232900;0
2001-02-20;52,970001220703125;54,18000030517578;52,220001220703125;52,54999923706055;715700;0
2001-02-21;52,45000076293945;53,099998474121094;51,58000183105469;51,79999923706055;578700;0
2001-02-22;51,79999923706055;53,150001525878906;51,79999923706055;52,16999816894531;909700;0
2001-02-23;52,0;52,70000076293945;50,7599983215332;51,529998779296875;711900;0
2001-02-26;51,779998779296875;53,36000061035156;51,779998779296875;53,349998474121094;706900;0
2001-02-27;52,5;53,900001525878906;52,5;53,349998474121094;851400;0
2001-02-28;53,54999923706055;54,279998779296875;53,15999984741211;53,7400016784668;824300;0
2001-03-01;53,7400016784668;53,95000076293945;52,529998779296875;53,06999969482422;659100;0
2001-03-02;53,08000183105469;54,45000076293945;53,08000183105469;54,349998474121094;779700;0
2001-03-05;54,349998474121094;56,79999923706055;54,349998474121094;56,45000076293945;1116900;0
2001-03-06;56,45000076293945;56,540000915527344;55,29999923706055;55,54999923706055;1110500;0
2001-03-07;55,45000076293945;58,0;55,349998474121094;57,75;1020500;0
2001-03-08;57,29999923706055;57,869998931884766;55,900001525878906;57,31999969482422;2142300;0
2001-03-09;57,349998474121094;58,43000030517578;56,650001525878906;57,04999923706055;942300;0
2001-03-12;57,04999923706055;57,04999923706055;53,20000076293945;53,349998474121094;1123300;0
2001-03-13;52,349998474121094;52,869998931884766;51,25;52,599998474121094;1732800;0
2001-03-14;51,849998474121094;51,849998474121094;50,560001373291016;50,939998626708984;1373400;0
2001-03-15;50,939998626708984;50,939998626708984;49,900001525878906;50,04999923706055;1297100;0
2001-03-16;50,0;50,79999923706055;49,70000076293945;49,880001068115234;1452900;0
2001-03-19;50,0;51,650001525878906;50,0;50,5;787900;0
2001-03-20;50,95000076293945;52,88999938964844;50,04999923706055;52,099998474121094;1403300;0
2001-03-21;52,099998474121094;52,099998474121094;50,13999938964844;50,31999969482422;1002800;0
2001-03-22;49,79999923706055;50,25;47,02000045776367;49,0;1919300;0
2001-03-23;48,5;49,72999954223633;47,54999923706055;49,31999969482422;1007800;0
2001-03-26;49,25;51,18000030517578;48,70000076293945;50,34000015258789;822800;0
2001-03-27;50,34000015258789;52,41999816894531;49,90999984741211;52,22999954223633;1218600;0
2001-03-28;51,5;51,97999954223633;49,70000076293945;51,79999923706055;985500;0
2001-03-29;51,54999923706055;52,20000076293945;49,400001525878906;50,5;1588300;0
2001-03-30;50,5;51,68000030517578;50,16999816894531;50,790000915527344;1179000;0
