;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;50;2;3;3;6;0,01;0,05;MMM;6,806685731725838
1;49;3;50;2;3;3;6;0,01;0,06;MMM;4,984230974276164
2;49;3;50;2;3;3;6;0,01;0,07;MMM;4,041111712078363
3;49;3;50;2;3;3;6;0,02;0,05;MMM;7,093246094630902
4;49;3;50;2;3;3;6;0,02;0,06;MMM;5,261778528239871
5;49;3;50;2;3;3;6;0,02;0,07;MMM;4,536812555060154
6;49;3;50;2;3;3;6;0,03;0,05;MMM;7,491277923709776
7;49;3;50;2;3;3;6;0,03;0,06;MMM;5,884621334242594
8;49;3;50;2;3;3;6;0,03;0,07;MMM;6,152285245032809
9;49;3;60;2;3;3;6;0,01;0,05;MMM;5,027618843536001
10;49;3;60;2;3;3;6;0,01;0,06;MMM;4,809598043476348
11;49;3;60;2;3;3;6;0,01;0,07;MMM;4,21939445960022
12;49;3;60;2;3;3;6;0,02;0,05;MMM;5,403079619205927
13;49;3;60;2;3;3;6;0,02;0,06;MMM;4,379876679395129
14;49;3;60;2;3;3;6;0,02;0,07;MMM;4,051754791486079
15;49;3;60;2;3;3;6;0,03;0,05;MMM;4,5020597127151305
16;49;3;60;2;3;3;6;0,03;0,06;MMM;3,7746793913793395
17;49;3;60;2;3;3;6;0,03;0,07;MMM;3,7050735592843993
18;49;3;70;2;3;3;6;0,01;0,05;MMM;4,553714616042033
19;49;3;70;2;3;3;6;0,01;0,06;MMM;4,390158635592907
20;49;3;70;2;3;3;6;0,01;0,07;MMM;3,704456564651663
21;49;3;70;2;3;3;6;0,02;0,05;MMM;4,468016143836686
22;49;3;70;2;3;3;6;0,02;0,06;MMM;3,4198917363344528
23;49;3;70;2;3;3;6;0,02;0,07;MMM;3,0483655215046546
24;49;3;70;2;3;3;6;0,03;0,05;MMM;3,5965430656011117
25;49;3;70;2;3;3;6;0,03;0,06;MMM;2,5233959637096692
26;49;3;70;2;3;3;6;0,03;0,07;MMM;2,7377157873627964
