;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;1;50;2;2;3;6;0,01;0,05;PFE;8,083415415682278
1;49;1;50;2;2;3;6;0,01;0,06;PFE;6,967742637289914
2;49;1;50;2;2;3;6;0,01;0,07;PFE;7,224039736293372
3;49;1;50;2;2;3;6;0,02;0,05;PFE;6,948154352326415
4;49;1;50;2;2;3;6;0,02;0,06;PFE;6,7346276805532
5;49;1;50;2;2;3;6;0,02;0,07;PFE;6,48293061091041
6;49;1;50;2;2;3;6;0,03;0,05;PFE;5,770475775000023
7;49;1;50;2;2;3;6;0,03;0,06;PFE;5,232882713105548
8;49;1;50;2;2;3;6;0,03;0,07;PFE;5,620036609960455
9;49;1;60;2;2;3;6;0,01;0,05;PFE;5,485185081492867
10;49;1;60;2;2;3;6;0,01;0,06;PFE;4,672670787253691
11;49;1;60;2;2;3;6;0,01;0,07;PFE;4,2002669122611795
12;49;1;60;2;2;3;6;0,02;0,05;PFE;3,518020258837063
13;49;1;60;2;2;3;6;0,02;0,06;PFE;3,13842076161721
14;49;1;60;2;2;3;6;0,02;0,07;PFE;2,857872811116734
15;49;1;60;2;2;3;6;0,03;0,05;PFE;2,786601015482904
16;49;1;60;2;2;3;6;0,03;0,06;PFE;2,705956676291198
17;49;1;60;2;2;3;6;0,03;0,07;PFE;2,7358976626793394
18;49;1;70;2;2;3;6;0,01;0,05;PFE;3,9579430043985924
19;49;1;70;2;2;3;6;0,01;0,06;PFE;3,662062566582031
20;49;1;70;2;2;3;6;0,01;0,07;PFE;4,927753888353516
21;49;1;70;2;2;3;6;0,02;0,05;PFE;3,5932119153311093
22;49;1;70;2;2;3;6;0,02;0,06;PFE;3,2417548529223823
23;49;1;70;2;2;3;6;0,02;0,07;PFE;4,605776192148303
24;49;1;70;2;2;3;6;0,03;0,05;PFE;3,182639465875616
25;49;1;70;2;2;3;6;0,03;0,06;PFE;2,4491707607966084
26;49;1;70;2;2;3;6;0,03;0,07;PFE;4,025152898598678
