;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;CL;cenario_in_sample_1x;janela_rsi;42;5,0
1;CL;cenario_in_sample_1x;ordem;3;5,0
2;CL;cenario_in_sample_1x;lookback;50;8,571428571428571
3;CL;cenario_in_sample_1x;break_min;3;5,0
