;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;28;2;50;2;2;4;6;0,01;0,05;ORCL;in_sample_1_2x;94,53209574165864;1,6764755779200804;-12,713463135499016;120,0;51,40024296585255;1,1496305388094272;-21,859125717521998;93,0;98,58579884677418;1,6828701760554965;-12,713463135499016;120,0;9,140901695564306;9,880080217433926;10,0;10,0;9,597552217365825
27;28;2;50;2;2;4;6;0,01;0,05;ORCL;in_sample_2_2x;21,691104114624316;0,9827521417118295;-24,33582157296923;117,0;17,357223642457555;0,7458581961559866;-29,663123419638026;77,0;34,44450364238503;1,2591420092091543;-14,209187202089879;117,0;2,536319690544754;4,6152623467069;3,4472135588469524;10,0;4,326671046270716
54;28;2;50;2;2;4;6;0,01;0,05;ORCL;in_sample_3_2x;16,485341488003733;1,0833084464721414;-22,071766697519724;51,0;1,9863677168557192;0,1510696561569974;-23,34356056124691;32,0;21,66494602144915;1,2307460013285865;-14,74857729718213;51,0;7,367896982559772;8,634428219940176;1,4796932404097825;10,0;7,264605803995636
81;28;2;50;2;2;4;6;0,01;0,05;ORCL;out_of_sample_val_1;17,693969628648333;1,262316443167114;-6,542575313261945;15,0;4,301183738772685;0,30389379535593114;-13,426547399698496;12,0;30,120253323288292;1,400460920576133;-5,704690561434833;16,0;5,187168285067741;8,740209566456974;8,914918044484857;7,5;7,0652631475145755
108;28;2;50;2;2;4;6;0,01;0,05;ORCL;out_of_sample_val_2;19,089777762499406;1,1421396302107152;-9,012622825083449;39,0;-2,860622920438105;-0,20141239532192257;-29,922315161022016;27,0;19,089777762499406;1,1421396302107152;-8,91976606153062;39,0;10,0;10,0;9,95578786026736;10,0;9,993683980038195
1;28;2;50;2;2;4;6;0,01;0,06;ORCL;in_sample_1_2x;78,59308454184612;1,4550237019173906;-15,841729402532623;115,0;51,40024296585255;1,1496305388094272;-21,859125717521998;93,0;98,58579884677418;1,6828701760554965;-12,713463135499016;120,0;5,762958826768503;5,727127951049828;6,579508330886128;8,148148148148149;6,210112694491349
28;28;2;50;2;2;4;6;0,01;0,06;ORCL;in_sample_2_2x;17,681489554400297;0,8005003534893002;-24,335817077532408;107,0;17,357223642457555;0,7458581961559866;-29,663123419638026;77,0;34,44450364238503;1,2591420092091543;-14,209187202089879;117,0;0,18977035077795795;1,0645603064761666;3,4472164677736874;7,5;1,949378304722842
55;28;2;50;2;2;4;6;0,01;0,06;ORCL;in_sample_3_2x;15,117320012894208;0,9668982519985733;-22,0717821831533;48,0;1,9863677168557192;0,1510696561569974;-23,34356056124691;32,0;21,66494602144915;1,2307460013285865;-14,74857729718213;51,0;6,672713898733948;7,556232934897903;1,4796752233490162;8,421052631578947;6,433047917275088
82;28;2;50;2;2;4;6;0,01;0,06;ORCL;out_of_sample_val_1;20,515166151319697;1,3652773604973405;-6,542575745408541;15,0;4,301183738772685;0,30389379535593114;-13,426547399698496;12,0;30,120253323288292;1,400460920576133;-5,704690561434833;16,0;6,279847675948391;9,679148140869833;8,914917484844079;7,5;7,801822399204132
109;28;2;50;2;2;4;6;0,01;0,06;ORCL;out_of_sample_val_2;16,618080204829532;0,9576728005282562;-9,01262309972265;38,0;-2,860622920438105;-0,20141239532192257;-29,922315161022016;27,0;19,089777762499406;1,1421396302107152;-8,91976606153062;39,0;8,873962442247729;8,627021312335645;9,955787729502664;9,166666666666666;8,999769192511971
