;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;50;2;3;3;6;0,01;0,05;CI;6,849408534416679
1;49;3;50;2;3;3;6;0,01;0,06;CI;6,056350908018709
2;49;3;50;2;3;3;6;0,01;0,07;CI;5,939878236602975
3;49;3;50;2;3;3;6;0,02;0,05;CI;6,563718423195136
4;49;3;50;2;3;3;6;0,02;0,06;CI;5,481023829733063
5;49;3;50;2;3;3;6;0,02;0,07;CI;5,543812771409916
6;49;3;50;2;3;3;6;0,03;0,05;CI;5,303049728462267
7;49;3;50;2;3;3;6;0,03;0,06;CI;4,594435211786887
8;49;3;50;2;3;3;6;0,03;0,07;CI;4,922601955933405
9;49;3;60;2;3;3;6;0,01;0,05;CI;6,597048090498208
10;49;3;60;2;3;3;6;0,01;0,06;CI;5,4681247935137085
11;49;3;60;2;3;3;6;0,01;0,07;CI;5,506241159590975
12;49;3;60;2;3;3;6;0,02;0,05;CI;6,100261322067917
13;49;3;60;2;3;3;6;0,02;0,06;CI;4,784887113024565
14;49;3;60;2;3;3;6;0,02;0,07;CI;5,0901467106056275
15;49;3;60;2;3;3;6;0,03;0,05;CI;5,1430354675134184
16;49;3;60;2;3;3;6;0,03;0,06;CI;4,412072397277478
17;49;3;60;2;3;3;6;0,03;0,07;CI;4,432276415049743
18;49;3;70;2;3;3;6;0,01;0,05;CI;4,618710263977654
19;49;3;70;2;3;3;6;0,01;0,06;CI;4,537668969143427
20;49;3;70;2;3;3;6;0,01;0,07;CI;4,178520030146673
21;49;3;70;2;3;3;6;0,02;0,05;CI;4,862976774988381
22;49;3;70;2;3;3;6;0,02;0,06;CI;4,388763558699223
23;49;3;70;2;3;3;6;0,02;0,07;CI;4,308490760060759
24;49;3;70;2;3;3;6;0,03;0,05;CI;3,9503888572539565
25;49;3;70;2;3;3;6;0,03;0,06;CI;3,8964619861676626
26;49;3;70;2;3;3;6;0,03;0,07;CI;3,945979677117767
