;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
0;-308739;190;192;32,389741577148435;31,292516708374023;338756,10876054293;0,03387569073871599;2000-10-03;2000-10-05;;2 days
1;305516;233;236;33,84021990966797;35,68593978881836;563896,9545985096;0,0545421951771381;2000-12-04;2000-12-07;;3 days
2;-322254;261;273;33,83242613983154;32,22789001464844;517068,1844847555;0,04742598472103221;2001-01-16;2001-02-01;;16 days
3;-336974;282;298;33,88900297546387;34,52381134033203;-213913,9139430846;-0,018731987049833698;2001-02-14;2001-03-09;;23 days
4;336074;313;326;33,34319895172119;34,51247024536133;392961,68073881516;0,03506775985511057;2001-03-30;2001-04-19;;20 days
5;-339514;330;333;34,16283013916016;35,0476188659668;-300398,1597930296;-0,02589916359981026;2001-04-25;2001-04-30;;5 days
6;305069;349;366;37,03537538909912;37,696144104003906;201580,05108728737;0,01784155575480595;2001-05-22;2001-06-15;;24 days
7;-312677;374;391;36,77890251159668;35,14739227294922;510135,7268895712;0,04435994897164286;2001-06-27;2001-07-23;;26 days
8;-337256;395;408;35,61117581176758;36,82539749145508;-409503,5468046867;-0,03409664668489443;2001-07-27;2001-08-15;;19 days
9;305434;439;442;37,98057179260254;36,09977340698242;-574459,774113495;-0,04952001238660764;2001-10-04;2001-10-09;;5 days
10;298598;463;465;36,926312942504886;35,47392272949219;-433680,81282516575;-0,03933212111575024;2001-11-07;2001-11-09;;2 days
11;305101;499;504;34,71782228851318;33,81406021118164;-275738,71355593094;-0,02603164650769474;2001-12-31;2002-01-08;;8 days
12;-307610;512;517;33,5382311630249;34,74829864501953;-372228,85813636746;-0,036080241564101945;2002-01-18;2002-01-28;;10 days
13;282736;528;542;35,17224341583252;37,1609992980957;562292,8831275637;0,05654333329695893;2002-02-12;2002-03-05;;21 days
14;272206;553;557;38,5985846786499;37,768707275390625;-225897,6084315941;-0,021500202926308498;2002-03-20;2002-03-26;;6 days
15;-248302;591;630;41,40455469512939;38,90249252319336;621267,0414160606;0,060429636071665405;2002-05-14;2002-07-10;;57 days
16;-291685;631;635;37,37634567260742;36,2358283996582;332671,7807601926;0,030514413659896267;2002-07-11;2002-07-17;;6 days
17;-319876;636;639;35,122359718322755;33,29705047607422;583872,6191734929;0,051970005913250295;2002-07-18;2002-07-23;;5 days
18;-330536;666;675;35,756008094787596;34,08616638183594;551942,8004321894;0,04670101059729548;2002-08-29;2002-09-12;;14 days
19;350177;739;745;35,326749504089356;34,84807205200195;-167621,83413961064;-0,013549999895461462;2002-12-12;2002-12-20;;8 days
20;-380812;774;785;32,04462706756592;32,46258544921875;-159163,56723397778;-0,01304300969930372;2003-02-04;2003-02-20;;16 days
21;377652;802;807;31,89131874847412;33,10657501220703;458943,9585112614;0,03810617783847703;2003-03-17;2003-03-24;;7 days
22;-356713;900;908;35,04994167327881;35,75510025024414;-251539,23146503427;-0,020118680468530714;2003-08-05;2003-08-15;;10 days
23;337000;918;937;36,35373987579346;36,625850677490234;91701,34017181356;0,007485084137876186;2003-08-29;2003-09-26;;28 days
24;-338011;956;964;36,516389953613285;37,41496658325195;-303728,785160796;-0,02460748805618862;2003-10-23;2003-11-04;;12 days
25;-329040;968;983;36,588807998657224;37,6417236328125;-346451,3602624521;-0,028776986508932456;2003-11-10;2003-12-02;;22 days
26;-314744;993;1002;37,150042137145995;37,82312774658203;-211849,6570563358;-0,018118030847750433;2003-12-16;2003-12-30;;14 days
27;303081;1004;1027;37,88059883880615;39,86394500732422;601114,5401006246;0,05235783565507579;2004-01-02;2004-02-05;;34 days
28;-309893;1054;1067;38,98763004302978;40,2358283996582;-386807,9333306514;-0,03201524060967054;2004-03-16;2004-04-02;;17 days
29;-296190;1075;1098;39,4854955368042;39,06666564941406;124053,22434608522;0,010607183263022457;2004-04-15;2004-05-18;;33 days
30;-298204;1142;1154;39,63485823059082;37,70476150512695;575562,5639202277;0,048696950402466466;2004-07-22;2004-08-09;;18 days
31;-322389;1157;1173;38,446763717651365;38,71428680419922;-86246,50034907609;-0,006958273224568767;2004-08-12;2004-09-03;;22 days
32;316132;1187;1202;38,93485768890381;37,67618942260742;-397905,3163608102;-0,03232754249041736;2004-09-24;2004-10-15;;21 days
33;302722;1211;1224;39,34519974517822;41,761905670166016;731590,0510241553;0,06142314540629479;2004-10-28;2004-11-16;;19 days
34;-295315;1263;1286;42,80944649505615;43,57143020629883;-225025,21968563143;-0,017799429182778104;2005-01-12;2005-02-15;;34 days
35;289608;1295;1310;42,87605870819092;42,161903381347656;-206825,09589642333;-0,016656272716289333;2005-03-01;2005-03-22;;21 days
36;290975;1323;1327;41,963761070251465;41,779998779296875;-53470,23261051181;-0,004379071042916127;2005-04-11;2005-04-15;;4 days
37;-295447;1328;1347;41,14753954315186;39,33000183105469;536986,0644259726;0,04417123678053947;2005-04-18;2005-05-13;;25 days
38;318546;1381;1403;39,8495404586792;41,43000030517578;503449,1622620998;0,03966067935301276;2005-07-01;2005-08-03;;33 days
