indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela
0,0;162,0;55,81915678824716;-0,12132444170862351;75,47371634504417;64,0;163,0
1,0;162,0;55,81915678824716;-0,12132444170862351;75,47371634504417;67,0;166,0
2,0;174,0;63,704071628903485;-0,020009697913146402;67,18575906579096;74,0;173,0
3,0;174,0;63,704071628903485;-0,020009697913146402;67,18575906579096;78,0;177,0
4,0;174,0;63,704071628903485;-0,006005822681959269;64,7490847755644;83,0;182,0
5,0;93,0;64,19054326614219;-0,006005822681959269;64,7490847755644;89,0;188,0
6,0;93,0;64,19054326614219;-0,006005822681959269;64,7490847755644;93,0;192,0
7,0;174,0;63,704071628903485;-0,5971212965632289;167,60317723090532;105,0;204,0
8,0;174,0;63,704071628903485;0,3400567798188673;4,534191940420577;105,0;204,0
9,0;174,0;63,704071628903485;-0,3463636477108417;123,97134633058994;113,0;212,0
10,0;174,0;63,704071628903485;0,3400567798188673;4,534191940420577;113,0;212,0
11,0;174,0;63,704071628903485;-0,3463636477108417;123,97134633058994;121,0;220,0
12,0;174,0;63,704071628903485;0,3400567798188673;4,534191940420577;121,0;220,0
13,0;174,0;63,704071628903485;-0,3463636477108417;123,97134633058994;129,0;228,0
14,0;174,0;63,704071628903485;0,4441245782486753;-13,573604986366014;129,0;228,0
15,0;174,0;63,704071628903485;-0,3463636477108417;123,97134633058994;134,0;233,0
16,0;174,0;63,704071628903485;0,4441245782486753;-13,573604986366014;134,0;233,0
17,0;174,0;63,704071628903485;-0,09551812994808634;80,32422623987051;135,0;234,0
18,0;174,0;63,704071628903485;0,45165520144304494;-14,883933422186338;135,0;234,0
19,0;174,0;63,704071628903485;-0,09551812994808634;80,32422623987051;138,0;237,0
20,0;174,0;63,704071628903485;0,45165520144304494;-14,883933422186338;138,0;237,0
21,0;174,0;63,704071628903485;-0,06668365875651705;75,30702825253745;139,0;238,0
22,0;174,0;63,704071628903485;0,5037842962197041;-23,954395913325037;139,0;238,0
23,0;174,0;63,704071628903485;-0,0509344997583528;72,56667458685688;145,0;244,0
24,0;174,0;63,704071628903485;0,5037842962197041;-23,954395913325037;145,0;244,0
25,0;174,0;63,704071628903485;-0,0509344997583528;72,56667458685688;149,0;248,0
26,0;174,0;63,704071628903485;0,5037842962197041;-23,954395913325037;149,0;248,0
27,0;174,0;63,704071628903485;-0,019596338171573795;67,11383447075733;153,0;252,0
28,0;174,0;63,704071628903485;0,6570762367213602;-50,627193560613186;153,0;252,0
29,0;174,0;63,704071628903485;-0,019596338171573795;67,11383447075733;162,0;261,0
30,0;174,0;63,704071628903485;0,6570762367213602;-50,627193560613186;162,0;261,0
31,0;174,0;63,704071628903485;-0,019596338171573795;67,11383447075733;168,0;267,0
32,0;174,0;63,704071628903485;-0,019596338171573795;67,11383447075733;174,0;273,0
33,0;253,0;62,155960913349155;-0,27960085386339983;132,89497694078932;177,0;276,0
34,0;253,0;62,155960913349155;0,16048496937411105;21,553263661699056;177,0;276,0
35,0;253,0;62,155960913349155;-0,27960085386339983;132,89497694078932;189,0;288,0
36,0;253,0;62,155960913349155;0,16048496937411105;21,553263661699056;189,0;288,0
37,0;253,0;62,155960913349155;-0,27960085386339983;132,89497694078932;191,0;290,0
38,0;253,0;62,155960913349155;0,19902336454423417;11,80304968365791;191,0;290,0
39,0;253,0;62,155960913349155;-0,27960085386339983;132,89497694078932;197,0;296,0
40,0;253,0;62,155960913349155;0,19902336454423417;11,80304968365791;197,0;296,0
41,0;253,0;62,155960913349155;-0,27960085386339983;132,89497694078932;205,0;304,0
42,0;253,0;62,155960913349155;0,19902336454423417;11,80304968365791;205,0;304,0
43,0;253,0;62,155960913349155;-0,12958828432047617;94,94179684642963;213,0;312,0
44,0;253,0;62,155960913349155;0,19902336454423417;11,80304968365791;213,0;312,0
45,0;253,0;62,155960913349155;-0,12958828432047617;94,94179684642963;217,0;316,0
46,0;253,0;62,155960913349155;0,19902336454423417;11,80304968365791;217,0;316,0
47,0;253,0;62,155960913349155;-0,10153883908483793;87,84528720181315;225,0;324,0
48,0;253,0;62,155960913349155;0,19902336454423417;11,80304968365791;225,0;324,0
49,0;253,0;62,155960913349155;-0,10153883908483793;87,84528720181315;235,0;334,0
50,0;253,0;62,155960913349155;0,19902336454423417;11,80304968365791;235,0;334,0
51,0;337,0;58,738192378426376;-0,0406877206538426;72,44995423877134;237,0;336,0
52,0;337,0;58,738192378426376;-0,0406877206538426;72,44995423877134;239,0;338,0
53,0;253,0;62,155960913349155;-0,0406877206538426;72,44995423877134;245,0;344,0
54,0;253,0;62,155960913349155;0,25852984591108985;-3,252090102156579;245,0;344,0
55,0;253,0;62,155960913349155;-0,0406877206538426;72,44995423877134;253,0;352,0
56,0;356,0;65,33988792995127;0,12524490518131284;20,7527016854039;256,0;355,0
57,0;277,0;55,44554042062756;0,12524490518131284;20,7527016854039;264,0;363,0
58,0;277,0;55,44554042062756;0,2614180310354526;-16,967254176192803;264,0;363,0
59,0;277,0;55,44554042062756;0,12524490518131284;20,7527016854039;268,0;367,0
60,0;277,0;55,44554042062756;0,2614180310354526;-16,967254176192803;268,0;367,0
61,0;277,0;55,44554042062756;0,12524490518131284;20,7527016854039;270,0;369,0
62,0;277,0;55,44554042062756;0,12524490518131284;20,7527016854039;277,0;376,0
63,0;356,0;65,33988792995127;-0,17345454787828096;127,0897069746193;279,0;378,0
64,0;356,0;65,33988792995127;0,24955306399811952;-23,501002853379276;279,0;378,0
65,0;356,0;65,33988792995127;-0,17345454787828096;127,0897069746193;288,0;387,0
66,0;356,0;65,33988792995127;0,24955306399811952;-23,501002853379276;288,0;387,0
67,0;356,0;65,33988792995127;-0,17345454787828096;127,0897069746193;291,0;390,0
68,0;356,0;65,33988792995127;0,24955306399811952;-23,501002853379276;291,0;390,0
69,0;356,0;65,33988792995127;-0,17345454787828096;127,0897069746193;297,0;396,0
70,0;356,0;65,33988792995127;0,2548656761821091;-25,392292790879566;297,0;396,0
71,0;356,0;65,33988792995127;-0,17345454787828096;127,0897069746193;298,0;397,0
72,0;356,0;65,33988792995127;0,2548656761821091;-25,392292790879566;298,0;397,0
73,0;356,0;65,33988792995127;-0,17345454787828096;127,0897069746193;311,0;410,0
74,0;356,0;65,33988792995127;0,2548656761821091;-25,392292790879566;311,0;410,0
75,0;356,0;65,33988792995127;-0,17345454787828096;127,0897069746193;313,0;412,0
76,0;356,0;65,33988792995127;0,2548656761821091;-25,392292790879566;313,0;412,0
77,0;356,0;65,33988792995127;-0,17345454787828096;127,0897069746193;316,0;415,0
78,0;356,0;65,33988792995127;0,3348781397302368;-53,87672981401302;316,0;415,0
79,0;356,0;65,33988792995127;-0,17345454787828096;127,0897069746193;317,0;416,0
80,0;356,0;65,33988792995127;0,3348781397302368;-53,87672981401302;317,0;416,0
81,0;356,0;65,33988792995127;-0,17345454787828096;127,0897069746193;321,0;420,0
82,0;356,0;65,33988792995127;0,33853946550678876;-55,18016179046552;321,0;420,0
83,0;356,0;65,33988792995127;-0,17345454787828096;127,0897069746193;325,0;424,0
84,0;356,0;65,33988792995127;0,33853946550678876;-55,18016179046552;325,0;424,0
85,0;356,0;65,33988792995127;-0,17345454787828096;127,0897069746193;329,0;428,0
86,0;356,0;65,33988792995127;0,34745766060657357;-58,35503924598892;329,0;428,0
87,0;435,0;54,417586082398856;-0,13825698541205594;114,55937473664319;335,0;434,0
88,0;435,0;54,417586082398856;-0,13825698541205594;114,55937473664319;337,0;436,0
89,0;439,0;57,638880060199256;-0,09278322734640987;98,37071686527318;339,0;438,0
90,0;439,0;57,638880060199256;-0,7680649555906172;394,8193955644802;348,0;447,0
91,0;439,0;57,638880060199256;-0,09278322734640987;98,37071686527318;348,0;447,0
92,0;439,0;57,638880060199256;-0,5772561023633855;311,0543089977255;355,0;454,0
93,0;439,0;57,638880060199256;-0,09278322734640987;98,37071686527318;355,0;454,0
94,0;439,0;57,638880060199256;-0,5772561023633855;311,0543089977255;356,0;455,0
95,0;439,0;57,638880060199256;-0,09278322734640987;98,37071686527318;356,0;455,0
96,0;439,0;57,638880060199256;-0,3432130550492494;208,30941122681975;363,0;462,0
97,0;439,0;57,638880060199256;-0,08417828648967694;94,59314782916744;363,0;462,0
