indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela;mapeado;x_min;x_max;num_zeros
0,0;47,0;54,52262125323363;0,4518875360608118;33,283907058375476;32,0;81,0;1,0;47,0;78,0;5,0
1,0;47,0;54,52262125323363;1,8659067429291056;-33,17499566443434;32,0;81,0;1,0;34,0;78,0;2,0
2,0;47,0;54,52262125323363;0,4518875360608118;33,283907058375476;34,0;83,0;1,0;47,0;78,0;5,0
3,0;47,0;54,52262125323363;1,8659067429291056;-33,17499566443434;34,0;83,0;1,0;34,0;78,0;2,0
4,0;47,0;54,52262125323363;0,4518875360608118;33,283907058375476;36,0;85,0;1,0;47,0;78,0;5,0
5,0;47,0;54,52262125323363;3,213433690946973;-96,50876222127411;36,0;85,0;1,0;38,0;78,0;2,0
6,0;78,0;68,40908721458861;-1,9943171998194034;223,9658288005021;38,0;87,0;1,0;78,0;86,0;2,0
7,0;78,0;68,40908721458861;0,44470826214727144;33,721842767101435;38,0;87,0;1,0;47,0;86,0;5,0
9,0;78,0;68,40908721458861;0,44470826214727144;33,721842767101435;41,0;90,0;1,0;47,0;86,0;5,0
10,0;78,0;68,40908721458861;-0,7955030122770114;130,4583221721955;47,0;96,0;1,0;78,0;91,0;2,0
11,0;78,0;68,40908721458861;0,44470826214727144;33,721842767101435;47,0;96,0;1,0;47,0;91,0;5,0
12,0;78,0;68,40908721458861;-0,7955030122770114;130,4583221721955;52,0;101,0;1,0;78,0;91,0;2,0
13,0;78,0;68,40908721458861;0,44470826214727144;33,721842767101435;52,0;101,0;1,0;47,0;91,0;5,0
14,0;78,0;68,40908721458861;-0,7889952524538549;129,95071690598928;53,0;102,0;1,0;78,0;91,0;2,0
15,0;78,0;68,40908721458861;0,44470826214727144;33,721842767101435;53,0;102,0;1,0;47,0;91,0;5,0
16,0;78,0;68,40908721458861;-0,7889952524538549;129,95071690598928;56,0;105,0;1,0;78,0;103,0;3,0
