;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;81,0;2,0;2,0;81,0;51,199262820450784;25,0;75,0
6;95,0;2,0;1,0;95,0;47,3988397882439;35,0;85,0
12;108,0;2,0;3,0;104,0;38,95027908132229;49,0;99,0
14;111,0;2,0;13,0;111,0;33,09776411056424;58,0;108,0
24;133,0;2,0;11,0;133,0;29,85660834547288;69,0;119,0
27;170,0;2,0;18,0;170,0;51,02942112820214;99,0;149,0
44;196,0;2,0;0,0;196,0;31,47208324559047;25,0;75,0
52;221,0;2,0;32,0;218,0;38,05555767483181;168,0;218,0
54;222,0;2,0;24,0;222,0;36,55976618020941;146,0;196,0
70;234,0;2,0;31,0;231,0;38,5011517741665;173,0;223,0
91;266,0;2,0;38,0;264,0;42,857142857142854;199,0;249,0
90;266,0;2,0;37,0;266,0;40,77134991050875;211,0;261,0
117;291,0;2,0;30,0;291,0;38,4332901047874;179,0;229,0
137;295,0;2,0;19,0;295,0;28,08685547767149;137,0;187,0
156;323,0;2,0;57,0;323,0;64,11378313783013;259,0;309,0
175;339,0;2,0;56,0;335,0;55,52913640837692;286,0;336,0
193;351,0;2,0;54,0;351,0;44,90161288671578;297,0;347,0
201;370,0;2,0;55,0;366,0;78,48323838645817;291,0;341,0
212;379,0;2,0;58,0;379,0;60,99518876777041;301,0;351,0
272;394,0;2,0;66,0;394,0;46,320343818248624;338,0;388,0
309;408,0;2,0;60,0;408,0;44,46085397421782;348,0;398,0
356;438,0;2,0;72,0;437,0;62,50000000000001;385,0;435,0
389;478,0;2,0;77,0;478,0;65,78949432296409;417,0;467,0
395;479,0;2,0;70,0;479,0;61,28441368729102;398,0;448,0
425;490,0;2,0;78,0;489,0;57,82608533401224;437,0;487,0
443;493,0;2,0;73,0;493,0;54,34299907436238;414,0;464,0
466;504,0;2,0;76,0;504,0;54,90604812811014;445,0;495,0
504;515,0;2,0;90,0;510,0;55,18520009861704;460,0;510,0
507;518,0;2,0;89,0;517,0;47,10743176334728;464,0;514,0
518;523,0;2,0;88,0;523,0;30,592500680372524;450,0;500,0
531;564,0;2,0;99,0;563,0;63,142865395063886;511,0;561,0
564;576,0;2,0;104,0;576,0;62,7451035390651;523,0;573,0
589;585,0;2,0;97,0;581,0;63,847759069472986;532,0;582,0
594;589,0;2,0;96,0;588,0;58,39841720009671;534,0;584,0
602;591,0;2,0;94,0;591,0;36,61972125271215;507,0;557,0
631;599,0;2,0;92,0;599,0;27,966119274357;497,0;547,0
655;627,0;2,0;108,0;627,0;35,77143298090624;567,0;617,0
688;656,0;2,0;114,0;656,0;51,9607821748945;603,0;653,0
709;664,0;2,0;107,0;664,0;33,33333333333333;582,0;632,0
737;671,0;2,0;111,0;671,0;19,04763084321273;609,0;659,0
739;686,0;2,0;124,0;686,0;53,0841090175451;633,0;683,0
747;694,0;2,0;113,0;694,0;49,70759581632801;618,0;668,0
760;703,0;2,0;122,0;700,0;46,354159681751106;650,0;700,0
780;722,0;2,0;121,0;722,0;62,453539374360965;653,0;703,0
787;723,0;2,0;120,0;723,0;59,15494329328122;659,0;709,0
824;728,0;2,0;125,0;725,0;49,90990780456506;675,0;725,0
829;736,0;2,0;128,0;731,0;44,8343171242075;683,0;733,0
830;753,0;2,0;138,0;753,0;79,74139791465844;700,0;750,0
866;773,0;2,0;136,0;770,0;49,43820995268911;720,0;770,0
868;778,0;2,0;135,0;775,0;48,12287111552326;725,0;775,0
874;784,0;2,0;134,0;779,0;46,40522264722043;731,0;781,0
883;788,0;2,0;133,0;785,0;38,636372730522375;734,0;784,0
895;802,0;2,0;110,0;802,0;21,197033102200436;621,0;671,0
899;803,0;2,0;143,0;803,0;17,460349040033947;749,0;799,0
905;830,0;2,0;155,0;830,0;53,66492525650557;764,0;814,0
910;834,0;2,0;154,0;831,0;47,32142755774547;781,0;831,0
915;839,0;2,0;153,0;834,0;47,340443610262135;784,0;834,0
921;842,0;2,0;152,0;842,0;50,09311205235444;788,0;838,0
943;853,0;2,0;159,0;849,0;42,342335221323005;799,0;849,0
945;856,0;2,0;150,0;853,0;37,32533083588408;803,0;853,0
956;898,0;2,0;169,0;894,0;70,58823351038215;845,0;895,0
970;902,0;2,0;168,0;899,0;66,61466337963839;849,0;899,0
969;902,0;2,0;156,0;902,0;60,426932889517225;806,0;856,0
990;905,0;2,0;165,0;905,0;47,339704691504004;831,0;881,0
1013;917,0;2,0;175,0;917,0;33,36456832696568;862,0;912,0
1031;948,0;2,0;178,0;943,0;48,233693786007365;895,0;945,0
1025;945,0;2,0;166,0;945,0;38,27159653998016;865,0;915,0
1037;968,0;2,0;184,0;968,0;55,80589082896247;913,0;963,0
1055;976,0;2,0;183,0;973,0;43,939401820997126;923,0;973,0
1061;978,0;2,0;177,0;978,0;41,36490217397945;900,0;950,0
1077;1027,0;2,0;199,0;1026,0;74,72865397467515;970,0;1020,0
1089;1035,0;2,0;197,0;1030,0;76,32450184734898;982,0;1032,0
1091;1038,0;2,0;206,0;1038,0;69,37985986151752;985,0;1035,0
1105;1046,0;2,0;210,0;1043,0;64,69466051753196;993,0;1043,0
1107;1051,0;2,0;193,0;1051,0;66,97244880960547;965,0;1015,0
1131;1055,0;2,0;202,0;1052,0;62,22220730881144;1002,0;1052,0
