;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
0;-347918;81;87;28,742399238586426;29,690000534057617;-329687,54751774593;-0,032968761153350234;2008-04-29;2008-05-07;;8 days
1;329611;88;95;29,3385606880188;29,8700008392334;175168,51968199547;0,018114049863108272;2008-05-08;2008-05-19;;11 days
2;-349334;104;113;28,183519771575927;28,6299991607666;-155970,43094353506;-0,01584186052023795;2008-06-02;2008-06-13;;11 days
3;338709;117;121;28,60709923553467;27,809999465942383;-269984,86585883365;-0,027863704845759396;2008-06-19;2008-06-25;;6 days
4;-370423;133;135;25,429039543151855;26,1299991607666;-259651,5644357071;-0,027565320209017363;2008-07-14;2008-07-16;;2 days
5;358212;144;151;25,5710404586792;26,899999618530273;476049,1185685729;0,05197125873695163;2008-07-29;2008-08-07;;9 days
6;346173;158;162;27,8355606880188;27,229999542236328;-209628,9185189551;-0,02175494693890323;2008-08-18;2008-08-22;;4 days
7;-353223;170;177;26,686519771575927;26,920000076293945;-82470,61367341249;-0,008748997872952247;2008-09-04;2008-09-15;;11 days
8;361160;185;187;25,87163969421387;26,940000534057617;385849,20091796824;0,0412946706305084;2008-09-25;2008-09-29;;4 days
9;-447414;196;197;21,74642091369629;22,860000610351562;-498231,1463993218;-0,05120749299733829;2008-10-10;2008-10-13;;3 days
10;401613;200;201;22,985880535125734;23,56999969482422;234589,84808398763;0,025412085423739406;2008-10-16;2008-10-17;;1 days
11;408436;213;215;23,176259159088136;21,8700008392334;-533522,9231281898;-0,056361913753562476;2008-11-04;2008-11-06;;2 days
12;-420404;218;222;21,24742091369629;19,739999771118164;633725,8780244138;0,0709460761708931;2008-11-11;2008-11-17;;6 days
13;529807;226;227;18,0560404586792;19,889999389648438;971644,2793400193;0,10157038223115467;2008-11-21;2008-11-24;;3 days
14;-531136;231;232;19,84023916244507;18,989999771118164;451592,7493518072;0,04285429144101727;2008-12-01;2008-12-02;;1 days
15;538945;236;237;20,390700382232666;20,6200008392334;123580,33479825986;0,011245344823983316;2008-12-08;2008-12-09;;1 days
