;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;56;1;50;2;2;3;6;0,01;0,06;CL;10,912302303959242;0,798142084944863;-13,113562491050995;51,0;Media_dos_resultados_por_ativo
