;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;HPQ;cenario_in_sample_1x;janela_rsi;21;4,305280800784052
1;HPQ;cenario_in_sample_1x;ordem;2;4,305280800784052
2;HPQ;cenario_in_sample_1x;lookback;100;4,606917671140899
3;HPQ;cenario_in_sample_1x;break_min;4;4,794080134913763
