;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;35;1;50;2;2;3;6;0,01;0,05;COF;8,000238088050306
1;35;1;50;2;2;3;6;0,01;0,06;COF;7,219196352576679
2;35;1;50;2;2;3;6;0,01;0,07;COF;5,94443118448682
3;35;1;50;2;2;3;6;0,02;0,05;COF;5,692975403011203
4;35;1;50;2;2;3;6;0,02;0,06;COF;4,850855358487878
5;35;1;50;2;2;3;6;0,02;0,07;COF;4,021006317307858
6;35;1;50;2;2;3;6;0,03;0,05;COF;5,8684725856507365
7;35;1;50;2;2;3;6;0,03;0,06;COF;5,128312033914352
8;35;1;50;2;2;3;6;0,03;0,07;COF;4,500332570719478
9;35;1;60;2;2;3;6;0,01;0,05;COF;7,513470964298572
10;35;1;60;2;2;3;6;0,01;0,06;COF;6,829695988988266
11;35;1;60;2;2;3;6;0,01;0,07;COF;4,968275982171173
12;35;1;60;2;2;3;6;0,02;0,05;COF;6,121129511374791
13;35;1;60;2;2;3;6;0,02;0,06;COF;5,812426804308094
14;35;1;60;2;2;3;6;0,02;0,07;COF;4,150068949411226
15;35;1;60;2;2;3;6;0,03;0,05;COF;5,362063200475357
16;35;1;60;2;2;3;6;0,03;0,06;COF;5,187064289982789
17;35;1;60;2;2;3;6;0,03;0,07;COF;3,5211220394149736
18;35;1;70;2;2;3;6;0,01;0,05;COF;6,005215977303395
19;35;1;70;2;2;3;6;0,01;0,06;COF;5,609937236319454
20;35;1;70;2;2;3;6;0,01;0,07;COF;3,125712780460694
21;35;1;70;2;2;3;6;0,02;0,05;COF;4,30644151288989
22;35;1;70;2;2;3;6;0,02;0,06;COF;4,0781690207595735
23;35;1;70;2;2;3;6;0,02;0,07;COF;2,0706107405124827
24;35;1;70;2;2;3;6;0,03;0,05;COF;4,2649620295467745
25;35;1;70;2;2;3;6;0,03;0,06;COF;3,989533301221325
26;35;1;70;2;2;3;6;0,03;0,07;COF;2,1745130629475184
