;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;56;1;lookback duplo [50, 90];2;2;4;6;0,02;0,05;YUM;18,775850922162405;1,1002999798408415;-20,01365473766395;53,5;Media_dos_resultados_por_ativo
