;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;35;3;100;2;3;4;6;0,06;0,05;CSCO;8,200615471
1;49;3;50;2;3;4;6;0,01;0,05;MSFT;7,687102594
2;49;3;100;2;3;4;6;0,04;0,1;PHM;7,492272591
3;49;3;50;2;3;4;6;0,01;0,05;MAR;8,453824732
4;42;3;70;2;3;4;6;0,04;0,05;YUM;6,805252213
5;42;3;70;2;3;4;6;0,04;0,05;COST;7,383786026
6;35;3;100;2;3;3;6;0,02;0,05;HSY;6,85120977
7;49;3;100;2;3;4;6;0,01;0,05;K;8,499336027
8;49;3;50;2;3;3;6;0,02;0,05;HES;6,864944396
9;49;3;60;2;3;4;6;0,02;0,07;BSX;7,072620891
10;49;3;50;2;3;4;6;0,04;0,05;CI;7,275018799
11;49;3;50;2;3;4;6;0,01;0,05;CVS;7,579383422
12;35;3;90;2;3;4;6;0,02;0,05;BA;6,239795525
13;49;3;50;2;3;4;6;0,02;0,06;GE;6,613133249
14;49;3;60;2;3;4;6;0,01;0,06;WM;6,705387289
15;49;3;50;2;3;4;6;0,01;0,06;ADBE;6,614059999
16;42;3;100;2;3;4;6;0,05;0,05;AAPL;6,756375394
17;49;3;50;2;3;4;6;0,02;0,05;HPQ;8,266202122
18;49;3;50;2;3;4;6;0,01;0,05;VMC;7,153083437
19;49;3;100;2;3;4;6;0,01;0,05;NEM;7,409019502
20;49;3;70;2;3;4;6;0,01;0,05;AEP;7,501754433
21;49;3;60;2;3;4;6;0,02;0,07;NEE;6,782438063
22;49;3;50;2;3;4;6;0,03;0,06;CMI;6,520483165
23;35;3;90;2;3;4;6;0,04;0,05;AFL;8,399064268
24;49;4;100;2;3;4;6;0,05;0,1;JNJ;7,813902587
25;49;3;50;2;3;4;6;0,01;0,05;AIG;7,12633409
26;49;3;100;2;3;4;6;0,02;0,05;LLY;7,425064433
27;42;3;70;2;3;4;6;0,01;0,06;NOC;6,810426257
28;49;3;50;2;3;4;6;0,02;0,05;AES;7,143627
29;49;3;50;2;3;4;6;0,01;0,05;BEN;7,368697392
30;42;3;80;2;3;4;6;0,03;0,05;BAC;7,860499188
31;49;3;50;2;3;4;6;0,03;0,05;CL;7,15578317
32;49;3;60;2;3;3;6;0,01;0,06;COF;6,584982431
33;42;3;60;2;3;4;6;0,04;0,06;MMC;6,82540323
34;42;3;70;2;3;4;6;0,01;0,05;DHR;8,013827236
35;49;3;50;2;3;4;6;0,01;0,05;HAS;6,868983746
36;49;3;50;2;3;3;6;0,01;0,05;PFE;8,620197068
37;49;3;50;2;3;4;6;0,02;0,05;MMM;8,384347649
38;49;3;100;2;3;4;6;0,02;0,05;ED;7,734772909
39;49;3;50;2;3;3;6;0,01;0,05;ORCL;7,855037693
40;42;3;100;2;3;4;6;0,03;0,1;PNC;6,414549411
41;49;3;90;2;3;4;6;0,02;0,05;MU;6,87512038
42;49;3;50;2;3;4;6;0,01;0,07;MCO;6,988273676
43;49;3;50;2;3;3;6;0,01;0,05;FDX;7,726389964
44;49;3;80;2;3;4;6;0,05;0,06;WY;8,331547135
45;49;3;80;2;3;4;6;0,01;0,05;CINF;6,846722893
46;49;3;100;2;3;4;6;0,01;0,05;AEE;8,34602652
47;49;3;90;2;3;3;6;0,05;0,05;TJX;7,800977973
48;49;3;50;2;3;4;6;0,01;0,05;SO;8,108079008
49;42;3;90;2;3;4;6;0,02;0,07;ITW;7,041990142
