;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;GE;cenario_in_sample_1x;janela_rsi;21;4,782534304766036
1;GE;cenario_in_sample_1x;ordem;2;6,744699883614889
2;GE;cenario_in_sample_1x;lookback;50;5,006136240631202
3;GE;cenario_in_sample_1x;break_min;3;5,318330003992161
