;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;236,0;1,0;3,0;236,0;54,529619387694744;157,0;227,0
1;311,0;1,0;5,0;311,0;76,98542423752028;185,0;255,0
2;344,0;2,0;0,0;344,0;45,01510034338083;222,0;292,0
3;502,0;1,0;6,0;502,0;57,43591800164716;412,0;482,0
4;644,0;1,0;8,0;644,0;69,89247752884266;535,0;605,0
5;684,0;1,0;7,0;684,0;70,84548364351379;524,0;594,0
6;731,0;2,0;7,0;731,0;12,361316657477545;608,0;678,0
7;921,0;1,0;12,0;921,0;63,8554161493752;822,0;892,0
8;960,0;1,0;14,0;960,0;77,17121247510212;864,0;934,0
9;1098,0;2,0;8,0;1098,0;17,161034671291702;845,0;915,0
10;1316,0;2,0;13,0;1316,0;31,799180877348675;1230,0;1300,0
11;1404,0;2,0;16,0;1404,0;40,41096695725332;1317,0;1387,0
12;1419,0;2,0;11,0;1419,0;25,668439379937936;1149,0;1219,0
13;1426,0;2,0;12,0;1426,0;3,384577463342211;1188,0;1258,0
