;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;2;50;2;3;3;6;0,01;0,05;ADBE;6,529321197578632
1;42;2;50;2;3;3;6;0,01;0,06;ADBE;7,506902713088382
2;42;2;50;2;3;3;6;0,01;0,07;ADBE;6,504365555595447
3;42;2;50;2;3;3;6;0,02;0,05;ADBE;6,153572143631318
4;42;2;50;2;3;3;6;0,02;0,06;ADBE;6,81927224989916
5;42;2;50;2;3;3;6;0,02;0,07;ADBE;5,7655401162872435
6;42;2;50;2;3;3;6;0,03;0,05;ADBE;4,290837024667503
7;42;2;50;2;3;3;6;0,03;0,06;ADBE;5,087066096903138
8;42;2;50;2;3;3;6;0,03;0,07;ADBE;3,5334978951167058
9;42;2;60;2;3;3;6;0,01;0,05;ADBE;5,975562978621186
10;42;2;60;2;3;3;6;0,01;0,06;ADBE;6,2472793876923225
11;42;2;60;2;3;3;6;0,01;0,07;ADBE;5,074290985636968
12;42;2;60;2;3;3;6;0,02;0,05;ADBE;5,077667660616327
13;42;2;60;2;3;3;6;0,02;0,06;ADBE;5,492062611166125
14;42;2;60;2;3;3;6;0,02;0,07;ADBE;4,486227237311153
15;42;2;60;2;3;3;6;0,03;0,05;ADBE;3,3078510710551265
16;42;2;60;2;3;3;6;0,03;0,06;ADBE;3,561696436762155
17;42;2;60;2;3;3;6;0,03;0,07;ADBE;2,1593589434678275
18;42;2;70;2;3;3;6;0,01;0,05;ADBE;6,618545941492769
19;42;2;70;2;3;3;6;0,01;0,06;ADBE;7,442561634940072
20;42;2;70;2;3;3;6;0,01;0,07;ADBE;5,824832282298312
21;42;2;70;2;3;3;6;0,02;0,05;ADBE;4,885754935757975
22;42;2;70;2;3;3;6;0,02;0,06;ADBE;5,483772039836257
23;42;2;70;2;3;3;6;0,02;0,07;ADBE;4,20033893936875
24;42;2;70;2;3;3;6;0,03;0,05;ADBE;3,371919247664028
25;42;2;70;2;3;3;6;0,03;0,06;ADBE;3,8168241267142706
26;42;2;70;2;3;3;6;0,03;0,07;ADBE;2,836268455330613
