;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;14;3;50;2;3;3;6;0,02;0,05;HES;5,320328290611946;0,5210850608140887;-16,372421553513668;22,666666666666668;1,7003146917641603;3,286810000347942;6,333464455904003;3,0827067669172936;3,0129621855442372
1;14;3;50;2;3;3;6;0,02;0,1;HES;6,025184810809269;0,45717702575450087;-21,838223413646812;22,0;1,9338190889244842;2,8676148918023965;3,9053124448207157;2,932330827067669;2,6249043317523757
2;14;3;50;2;3;3;6;0,05;0,05;HES;4,621581866279012;0,39278033155676945;-19,80490727989739;21,666666666666668;1,4688344430801914;2,4452144974071937;4,8086018039434935;2,857142857142857;2,4232395693059017
3;14;3;50;2;3;3;6;0,05;0,1;HES;5,305708952493271;0,3613096758006951;-26,243411994466587;20,333333333333332;1,6954716071980582;2,238787481721818;1,9483319714271727;2,5563909774436087;2,009816104844085
8;14;3;100;2;3;3;6;0,02;0,05;HES;4,816067214840255;0,49352444476355295;-23,079256007123377;25,333333333333332;1,5332634194335564;3,106030299859355;3,3539906324349626;3,684210526315789;2,550007430967162
9;14;3;100;2;3;3;6;0,02;0,1;HES;3,8508788711058304;0,3042090138240749;-26,543871688194233;24,0;1,213516469675917;1,8642443092867145;1,814854427190602;3,3834586466165413;1,7953358716297603
10;14;3;100;2;3;3;6;0,05;0,05;HES;4,781847114981904;0,4378519252349114;-27,998396763342754;23,333333333333332;1,5219270076118236;2,74085481222227;1,16868976978626;3,2330827067669166;2,064180446261884
11;14;3;100;2;3;3;6;0,05;0,1;HES;4,336192715531488;0,28105292425766243;-28,628399470563966;20,333333333333332;1,374290915863132;1,7123554353723167;0,8888145786116866;2,5563909774436087;1,5703984534841893
16;14;4;50;2;3;3;6;0,02;0,05;HES;3,297445824789188;0,39338965451323155;-14,120749325501498;14,666666666666666;1,0301755397905104;2,449211259357945;7,33375729283003;1,2781954887218043;2,3715574170913216
17;14;4;50;2;3;3;6;0,02;0,1;HES;3,3720341440538113;0,2795876934520844;-22,629086866604897;14,0;1,0548851083708108;1,702744475091409;3,553975763957998;1,1278195488721805;1,6074199411607757
18;14;4;50;2;3;3;6;0,05;0,05;HES;4,444049840739184;0,4157422962658914;-15,177728667713652;14,333333333333334;1,4100217522523848;2,5958300386248907;6,864200111442666;1,2030075187969926;2,498418994892371
19;14;4;50;2;3;3;6;0,05;0,1;HES;3,04785818118302;0,21470318778358136;-28,375996931810985;13,0;0,9474923119435033;1,2771443549927133;1,0009429996116843;0,9022556390977443;1,0428520406464805
24;14;4;100;2;3;3;6;0,02;0,05;HES;3,0144799616476763;0,3288716074891426;-25,816772313030867;21,333333333333332;0,9364347976727926;2,0260148694174274;2,137864271901168;2,7819548872180446;1,6830218987103491
25;14;4;100;2;3;3;6;0,02;0,1;HES;2,5648045730703637;0,18461539699030385;-26,22157411447274;20,0;0,7874666353322004;1,079788033276303;1,9580333278944857;2,481203007518797;1,280173186851784
26;14;4;100;2;3;3;6;0,05;0,05;HES;3,54706671104732;0,3320950480746359;-26,52791145205335;19,666666666666668;1,112869780241054;2,0471585413338937;1,821944673137042;2,4060150375939853;1,6658408763031396
27;14;4;100;2;3;3;6;0,05;0,1;HES;3,936431270703171;0,2400948281906988;-26,30514404931269;16,666666666666668;1,2418582114647332;1,4436969871724785;1,920907850143856;1,729323308270677;1,46617139530767
32;14;5;50;2;3;3;6;0,02;0,05;HES;2,3150882380753948;0,28880651913117134;-11,377531327398197;9,333333333333334;0,7047407746878782;1,7632139704780854;8,552416598341726;0,07518796992481216;2,038322119040906
33;14;5;50;2;3;3;6;0,02;0,1;HES;1,7483284207179668;0,12079219444119897;-16,053290504555893;9,333333333333334;0,516984960994486;0,6611493707771258;6,475236645631177;0,07518796992481216;1,346239748584814
34;14;5;50;2;3;3;6;0,05;0,05;HES;4,529589237257555;0,5127757421643745;-12,445796673354963;9,333333333333334;1,4383591863898861;3,2323062790230934;8,077845672696736;0,07518796992481216;2,7046748228339133
35;14;5;50;2;3;3;6;0,05;0,1;HES;4,357292349172895;0,36769944716795977;-17,708577493214346;9,0;1,381280788401108;2,280700222418418;5,739884627156598;0,0;2,063589633885251
40;14;5;100;2;3;3;6;0,02;0,05;HES;2,4201638934440424;0,29443623989275397;-21,200344025092196;16,333333333333332;0,7395501676068985;1,8001412739624176;4,188686807774615;1,6541353383458641;1,6659650281237155
41;14;5;100;2;3;3;6;0,02;0,1;HES;0,18775729215491102;0,019997227358089065;-24,611288286118256;15,333333333333334;0,0;0,0;2,6733938317314494;1,4285714285714286;0,5859950371861254
