Date;Open;High;Low;Close;Volume;Evento
2008-01-15;55,72999954223633;57,54999923706055;55,650001525878906;56,119998931884766;17988000;0
2008-01-16;55,790000915527344;56,5;53,130001068115234;53,91999816894531;15728300;0
2008-01-17;54,18999862670898;54,9900016784668;52,59999847412109;52,88999938964844;11727400;0
2008-01-18;53,150001525878906;54,18999862670898;51,70000076293945;52,880001068115234;11619600;0
2008-01-22;50,119998931884766;53,9900016784668;50,11000061035156;53,09999847412109;16072500;0
2008-01-23;51,650001525878906;53,18999862670898;48,59000015258789;50,5;21049500;0
2008-01-24;52,380001068115234;53,20000076293945;51,04999923706055;52,970001220703125;14637000;0
2008-01-25;54,5;55,25;52,93999862670898;53,2599983215332;10477700;0
2008-01-28;53,5;55,27000045776367;52,790000915527344;55,220001220703125;10840600;0
2008-01-29;54,93000030517578;55,59999847412109;54,060001373291016;54,59000015258789;7227800;0
2008-01-30;54,2599983215332;56,88999938964844;53,90999984741211;55,630001068115234;8349000;0
2008-01-31;54,650001525878906;55,790000915527344;53,47999954223633;54,25;8907900;0
2008-02-01;54,84999847412109;55,560001373291016;52,119998931884766;53,22999954223633;10265100;0
2008-02-04;52,54999923706055;52,70000076293945;50,88999938964844;50,90999984741211;11236600;0
2008-02-05;49,91999816894531;50,880001068115234;49,209999084472656;49,47999954223633;9311900;0
2008-02-06;50,31999969482422;51,130001068115234;49,75;49,869998931884766;9892100;0
2008-02-07;49,5;50,70000076293945;49,380001068115234;50,220001220703125;9144600;0
2008-02-08;50,08000183105469;51,77000045776367;49,4900016784668;51,290000915527344;8604500;0
2008-02-11;51,380001068115234;51,59000015258789;49,91999816894531;50,91999816894531;5813000;0
2008-02-12;50,84000015258789;50,970001220703125;48,08000183105469;48,4900016784668;10864800;0
2008-02-13;48,93000030517578;49,79999923706055;48,04999923706055;49,290000915527344;6249200;0
2008-02-14;49,34999847412109;49,650001525878906;48,40999984741211;48,56999969482422;6680000;0
2008-02-15;48,810001373291016;49,27999877929688;47,59999847412109;47,88999938964844;6269400;0
2008-02-19;49,209999084472656;50,9900016784668;48,869998931884766;50,47999954223633;7601700;0
2008-02-20;50,20000076293945;51,150001525878906;49,65999984741211;51,150001525878906;7457400;0
2008-02-21;51,36000061035156;52,0;50,18999862670898;50,63999938964844;9998300;0
2008-02-22;50,18000030517578;50,900001525878906;48,41999816894531;50,04999923706055;9692800;0
2008-02-25;50,09999847412109;50,38999938964844;48,7599983215332;49,68000030517578;6686400;0
2008-02-26;49,34000015258789;50,68000030517578;49,08000183105469;50,45000076293945;5768300;0
2008-02-27;51,0;51,86000061035156;50,75;51,38999938964844;7645400;0
2008-02-28;51,5;53,060001373291016;51,4900016784668;52,84000015258789;8133400;0
2008-02-29;52,36000061035156;52,68999862670898;50,970001220703125;51,16999816894531;6565600;0
2008-03-03;51,77000045776367;53,0;51,40999984741211;52,380001068115234;7452100;0
2008-03-04;51,95000076293945;52,380001068115234;49,459999084472656;50,20000076293945;9131700;0
2008-03-05;50,79999923706055;51,95000076293945;50,18000030517578;51,33000183105469;7261300;0
