;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;50;2;3;4;6;0,04;0,05;CI;7,275018798720373
1;49;3;50;2;3;4;6;0,04;0,06;CI;5,586562521596832
2;49;3;50;2;3;4;6;0,04;0,07;CI;5,851011186507111
3;49;3;50;2;3;4;6;0,05;0,05;CI;6,5450680256009335
4;49;3;50;2;3;4;6;0,05;0,06;CI;4,946322779235457
5;49;3;50;2;3;4;6;0,05;0,07;CI;5,207333537583919
6;49;3;50;2;3;4;6;0,06;0,05;CI;6,474168831903111
7;49;3;50;2;3;4;6;0,06;0,06;CI;4,3296733530622316
8;49;3;50;2;3;4;6;0,06;0,07;CI;5,3560553068404975
9;49;3;60;2;3;4;6;0,04;0,05;CI;3,863836470968761
10;49;3;60;2;3;4;6;0,04;0,06;CI;3,2626906649385305
11;49;3;60;2;3;4;6;0,04;0,07;CI;3,9111067539210964
12;49;3;60;2;3;4;6;0,05;0,05;CI;4,097654621021393
13;49;3;60;2;3;4;6;0,05;0,06;CI;2,6743611799816653
14;49;3;60;2;3;4;6;0,05;0,07;CI;3,6811313375025834
15;49;3;60;2;3;4;6;0,06;0,05;CI;2,485256938542468
16;49;3;60;2;3;4;6;0,06;0,06;CI;1,3113692756222395
17;49;3;60;2;3;4;6;0,06;0,07;CI;2,8719429525543587
18;49;3;70;2;3;4;6;0,04;0,05;CI;6,136653755136308
19;49;3;70;2;3;4;6;0,04;0,06;CI;5,732891868618667
20;49;3;70;2;3;4;6;0,04;0,07;CI;5,4651316147941404
21;49;3;70;2;3;4;6;0,05;0,05;CI;5,884016402144607
22;49;3;70;2;3;4;6;0,05;0,06;CI;5,492662017160922
23;49;3;70;2;3;4;6;0,05;0,07;CI;5,574925214861822
24;49;3;70;2;3;4;6;0,06;0,05;CI;5,286704858741745
25;49;3;70;2;3;4;6;0,06;0,06;CI;4,919229693909067
26;49;3;70;2;3;4;6;0,06;0,07;CI;5,013102983738991
