;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;21;3;50;2;3;3;6;0,01;0,05;MMC;in_sample_1_2x;16,614803511771047;0,9929410240769845;-14,335668906434485;44,0;15,484184694870473;0,8948393431057013;-14,335668906434485;34,0;31,64687498262564;1,2990035307950116;-6,678293262947877;44,0;0,6995239015110802;2,427272973692959;0,0;10,0;2,4218739502741653
27;21;3;50;2;3;3;6;0,01;0,05;MMC;in_sample_2_2x;11,116139270629288;0,6748552883957479;-21,91349723687932;53,0;4,020019631966076;0,27841911668963704;-36,055080559398945;36,0;16,517288457303003;0,8799155227506639;-19,377336974180814;53,0;5,678136349501068;6,590831927030486;8,47931451293785;10,0;6,956483916500289
54;21;3;50;2;3;3;6;0,01;0,05;MMC;in_sample_3_2x;0,3279292114672261;0,04006555906670237;-14,605229395545127;15,0;-0,6677824518337871;-0,07009832532552307;-15,339944469167976;12,0;3,3542301588960433;0,31898350677862247;-8,857566609160806;15,0;2,4756552494258153;2,8313808382278274;1,1334036513910295;10,0;3,460447296589162
81;21;3;50;2;3;3;6;0,01;0,05;MMC;out_of_sample_val_1;11,957413334781752;1,3770533633261441;-3,4162472634496344;4,0;0,024158514622629745;0,0055895537249141545;-9,275404945438659;2,0;13,70278326575638;1,3770533633261441;-2,5332889287884686;4,0;8,72401651282234;10,0;8,690383949963737;10,0;9,26606192691868
108;21;3;50;2;3;3;6;0,01;0,05;MMC;out_of_sample_val_2;0,9877189800046704;0,09195477154005166;-12,29229262656457;17,0;-0,006786601848274287;-0,0007736439781508922;-18,427610183142452;13,0;14,791615727211616;1,1503506141195396;-7,001387004141457;19,0;0,6720357777406931;0,8055465330167086;5,369506144299115;6,666666666666667;2,237624744317326
1;21;3;50;2;3;3;6;0,01;0,06;MMC;in_sample_1_2x;16,763690959964862;0,990371810396076;-14,335668906434485;41,0;15,484184694870473;0,8948393431057013;-14,335668906434485;34,0;31,64687498262564;1,2990035307950116;-6,678293262947877;44,0;0,7916418877764062;2,3637044102436047;0,0;7,0;2,0146192119737756
28;21;3;50;2;3;3;6;0,01;0,06;MMC;in_sample_2_2x;16,517288457303003;0,8799155227506639;-25,481588616291994;52,0;4,020019631966076;0,27841911668963704;-36,055080559398945;36,0;16,517288457303003;0,8799155227506639;-19,377336974180814;53,0;10,0;10,0;6,33988158474776;9,411764705882353;9,393092327232873
55;21;3;50;2;3;3;6;0,01;0,06;MMC;in_sample_3_2x;0,7801466900726473;0,09209998598275784;-14,605229395545127;15,0;-0,6677824518337871;-0,07009832532552307;-15,339944469167976;12,0;3,3542301588960433;0,31898350677862247;-8,857566609160806;15,0;3,6000114421413874;4,1687454392592995;1,1334036513910295;10,0;4,324418408047684
82;21;3;50;2;3;3;6;0,01;0,06;MMC;out_of_sample_val_1;13,70278326575638;1,3732445774143862;-4,673665194072296;4,0;0,024158514622629745;0,0055895537249141545;-9,275404945438659;2,0;13,70278326575638;1,3770533633261441;-2,5332889287884686;4,0;10,0;9,972228316306316;6,825364232834324;10,0;9,538545837920992
109;21;3;50;2;3;3;6;0,01;0,06;MMC;out_of_sample_val_2;1,2186149493763176;0,11286568585399594;-11,782121017587832;17,0;-0,006786601848274287;-0,0007736439781508922;-18,427610183142452;13,0;14,791615727211616;1,1503506141195396;-7,001387004141457;19,0;0,8280634111550331;0,9872029803276268;5,815998043664715;6,666666666666667;2,420180129207391
2;21;3;50;2;3;3;6;0,01;0,07;MMC;in_sample_1_2x;19,698465695169865;1,1083417288102764;-14,335668906434485;40,0;15,484184694870473;0,8948393431057013;-14,335668906434485;34,0;31,64687498262564;1,2990035307950116;-6,678293262947877;44,0;2,6074130762080654;5,2825656554385;0,0;6,0;3,4839100770715996
29;21;3;50;2;3;3;6;0,01;0,07;MMC;in_sample_2_2x;16,26523475150985;0,8693411683496147;-25,481585559814455;49,0;4,020019631966076;0,27841911668963704;-36,055080559398945;36,0;16,517288457303003;0,8799155227506639;-19,377336974180814;53,0;9,798312967964536;9,824199208931327;6,339883417416264;7,647058823529412;9,004325651814563
56;21;3;50;2;3;3;6;0,01;0,07;MMC;in_sample_3_2x;1,4300547645966555;0,15585000036093713;-14,6052271609056;15,0;-0,6677824518337871;-0,07009832532552307;-15,339944469167976;12,0;3,3542301588960433;0,31898350677862247;-8,857566609160806;15,0;5,215889206398512;5,807218611687338;1,133407098643837;10,0;5,48507313445915
83;21;3;50;2;3;3;6;0,01;0,07;MMC;out_of_sample_val_1;7,2612574983558;0,70985486692374;-7,039238734303521;4,0;0,024158514622629745;0,0055895537249141545;-9,275404945438659;2,0;13,70278326575638;1,3770533633261441;-2,5332889287884686;4,0;5,290808919320142;5,135135963985806;3,316712743614539;10,0;5,637058775649511
110;21;3;50;2;3;3;6;0,01;0,07;MMC;out_of_sample_val_2;2,0362896198540703;0,168756133851886;-16,37545118560859;17,0;-0,006786601848274287;-0,0007736439781508922;-18,427610183142452;13,0;14,791615727211616;1,1503506141195396;-7,001387004141457;19,0;1,380605943987831;1,4727322149408624;1,7960081519371165;6,666666666666667;2,221422440064143
3;21;3;50;2;3;3;6;0,02;0,05;MMC;in_sample_1_2x;20,598159145773852;1,1281895048134765;-12,996713494667144;41,0;15,484184694870473;0,8948393431057013;-14,335668906434485;34,0;31,64687498262564;1,2990035307950116;-6,678293262947877;44,0;3,1640614030559746;5,773647661409239;1,7485826399365179;7,0;4,2554374531318455
30;21;3;50;2;3;3;6;0,02;0,05;MMC;in_sample_2_2x;9,972420575118068;0,5876990324065292;-23,67082496796291;46,0;4,020019631966076;0,27841911668963704;-36,055080559398945;36,0;16,517288457303003;0,8799155227506639;-19,377336974180814;53,0;4,762961432888529;5,141841457412019;7,4256181767973;5,882352941176471;5,4115054759233425
