;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;28;2;50;2;3;3;6;0,01;0,05;DHR;7,895932004135714
1;28;2;50;2;3;3;6;0,01;0,06;DHR;6,196519248356318
2;28;2;50;2;3;3;6;0,01;0,07;DHR;5,6181866983163475
3;28;2;50;2;3;3;6;0,02;0,05;DHR;6,860724224053605
4;28;2;50;2;3;3;6;0,02;0,06;DHR;5,418036356341068
5;28;2;50;2;3;3;6;0,02;0,07;DHR;4,713769274507555
6;28;2;50;2;3;3;6;0,03;0,05;DHR;5,251189413971499
7;28;2;50;2;3;3;6;0,03;0,06;DHR;4,668368804416436
8;28;2;50;2;3;3;6;0,03;0,07;DHR;3,818911626096514
9;28;2;60;2;3;3;6;0,01;0,05;DHR;6,48515173746677
10;28;2;60;2;3;3;6;0,01;0,06;DHR;4,975502248695615
11;28;2;60;2;3;3;6;0,01;0,07;DHR;4,286259309235849
12;28;2;60;2;3;3;6;0,02;0,05;DHR;5,242355188404473
13;28;2;60;2;3;3;6;0,02;0,06;DHR;3,502635476761044
14;28;2;60;2;3;3;6;0,02;0,07;DHR;3,5354500629033865
15;28;2;60;2;3;3;6;0,03;0,05;DHR;4,463141889789451
16;28;2;60;2;3;3;6;0,03;0,06;DHR;3,7272349329430106
17;28;2;60;2;3;3;6;0,03;0,07;DHR;2,9717413968251076
18;28;2;70;2;3;3;6;0,01;0,05;DHR;5,964299906329761
19;28;2;70;2;3;3;6;0,01;0,06;DHR;5,339238261822059
20;28;2;70;2;3;3;6;0,01;0,07;DHR;4,705768917948023
21;28;2;70;2;3;3;6;0,02;0,05;DHR;4,42748217607189
22;28;2;70;2;3;3;6;0,02;0,06;DHR;3,342164017392053
23;28;2;70;2;3;3;6;0,02;0,07;DHR;3,353907058079978
24;28;2;70;2;3;3;6;0,03;0,05;DHR;3,8606104778040504
25;28;2;70;2;3;3;6;0,03;0,06;DHR;2,9635402937482684
26;28;2;70;2;3;3;6;0,03;0,07;DHR;2,895086545670911
