;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;DHR;cenario_in_sample_1x;janela_rsi;63;5,290086896073213
1;DHR;cenario_in_sample_1x;ordem;2;3,35166230999471
2;DHR;cenario_in_sample_1x;lookback;50;4,232827392913845
3;DHR;cenario_in_sample_1x;break_min;4;3,6679163939034862
