;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;28;3;50;2;3;4;6;0,02;0,05;BA;9,375470550780157;0,646506166787913;-13,497660278153063;26,8;6,058082577615638;8,642225453997698;10,0;9,387755102040819;7,835207677554734
1;28;3;50;2;3;4;6;0,02;0,07;BA;10,174303716870954;0,632655856473248;-15,175080588548473;24,2;6,700124006808756;8,437296185677209;8,855523678118136;6,7346938775510194;7,509311706778548
2;28;3;50;2;3;4;6;0,02;0,09;BA;11,499917485993496;0,6569876853243501;-16,55365481728996;23,0;7,765551676832135;8,797310060462102;7,914945128440705;5,510204081632653;7,759489194499138
3;28;3;50;2;3;4;6;0,02;0,11;BA;10,0128514186643;0,560328446001417;-18,5478444467714;21,6;6,570360911475116;7,36713941873357;6,5543423038893085;4,0816326530612255;6,440190932691861
4;28;3;50;2;3;4;6;0,02;0,13;BA;12,354929334743563;0,6606302883104668;-19,352880182938378;21,0;8,452745264493153;8,851206034470463;6,0050796458649405;3,4693877551020402;7,505016466198194
5;28;3;50;2;3;4;6;0,03;0,05;BA;11,087796742364327;0,7223509704848725;-13,896606162729038;25,0;7,434320322812805;9,764425590630882;9,727805776656067;7,551020408163266;8,44437690493136
6;28;3;50;2;3;4;6;0,03;0,07;BA;11,776629844222848;0,7142153337266249;-16,467459564577325;22,6;7,987952054651172;9,644050663982224;7,973754733389972;5,102040816326532;8,046821863090639
7;28;3;50;2;3;4;6;0,03;0,09;BA;12,175736285569885;0,7039744245494011;-17,896743287166277;21,6;8,308723500905202;9,492526114932737;6,998577929093006;4,0816326530612255;7,855919044962187
8;28;3;50;2;3;4;6;0,03;0,11;BA;11,623183397873369;0,6394512396512873;-18,86669586510989;20,2;7,8646234550126;8,537840712911263;6,336795219103605;2,6530612244897944;7,094201176350532
9;28;3;50;2;3;4;6;0,03;0,13;BA;14,280036256063648;0,7382724574383785;-20,027789456845433;19,6;10,0;10,0;5,544600135381951;2,0408163265306127;8,226488065987509
10;28;3;50;2;3;4;6;0,04;0,05;BA;10,228237916780657;0,6424225415153433;-14,760882781440927;25,0;6,74347222050633;8,581804111790175;9,138124037653688;7,551020408163266;7,726167047273757
11;28;3;50;2;3;4;6;0,04;0,07;BA;11,291198949468736;0,6486380469967543;-16,001079682137618;22,4;7,597799568910489;8,67376876540511;8,291958065701165;4,897959183673468;7,618693355273761
12;28;3;50;2;3;4;6;0,04;0,09;BA;11,595266344186554;0,6364646668914398;-17,918119982339604;21,4;7,842185847501063;8,493651365773431;6,983992961142909;3,8775510204081614;7,339343465085874
13;28;3;50;2;3;4;6;0,04;0,11;BA;11,731642604242897;0,6183083781211653;-19,0747010801012;20,2;7,951794727842212;8,225010816314532;6,1948766779304725;2,6530612244897944;7,021906245510853
14;28;3;50;2;3;4;6;0,04;0,13;BA;13,55618237317131;0,6837341697645042;-21,869339158515714;19,6;9,418221224121831;9,193051192750135;4,288141026076525;2,0408163265306127;7,567103344353271
15;28;3;50;2;3;4;6;0,05;0,05;BA;10,421746612832482;0,6547839966690687;-15,643016007091898;24,6;6,898999813811451;8,764704270882442;8,536259029077021;7,142857142857145;7,700789165019058
16;28;3;50;2;3;4;6;0,05;0,07;BA;11,556308295087181;0,6719481239807095;-15,155996689988275;21,8;7,810874326417456;9,018664793890359;8,86854430860412;4,2857142857142865;7,803458737335928
17;28;3;50;2;3;4;6;0,05;0,09;BA;11,870142645561558;0,6598528030845209;-16,690376500028332;20,8;8,06311054226526;8,839702358750333;7,8216621703101765;3,2653061224489797;7,565100662436515
18;28;3;50;2;3;4;6;0,05;0,11;BA;11,982355299201322;0,6308969698555025;-17,99582928589077;19,6;8,153298550944205;8,411271689514718;6,930973179903182;2,0408163265306127;7,179175505470836
19;28;3;50;2;3;4;6;0,05;0,13;BA;13,839308827218733;0,6914298360074994;-21,50218867222815;19,0;9,645776765022253;9,306916313212154;4,538641771488675;1,4285714285714275;7,645482303078739
20;28;3;60;2;3;4;6;0,02;0,05;BA;9,804612474964408;0,7055747730123821;-15,222873609512046;27,4;6,402994263842026;9,516204879677039;8,822915285036789;10,0;8,152043976559565
21;28;3;60;2;3;4;6;0,02;0,07;BA;8,144398377820888;0,5820312773169877;-17,144448697787926;24,2;5,068640262351512;7,688254631385069;7,511856169071159;6,7346938775510194;6,404140013778121
22;28;3;60;2;3;4;6;0,02;0,09;BA;10,499947481998714;0,6726592107383705;-17,371611174803906;23,4;6,961851733254571;9,029186037505065;7,356866942725415;5,9183673469387745;7,459880223491147
23;28;3;60;2;3;4;6;0,02;0,11;BA;9,423097317260568;0,5653146524415744;-18,32677612958725;21,4;6,096361355359141;7,440915356908359;6,70517358509389;3,8775510204081614;6,250519912199456
24;28;3;60;2;3;4;6;0,02;0,13;BA;9,217293500242096;0,5366000561603875;-18,444447020571396;19,6;5,930951877609791;7,016054030892345;6,624888669219497;2,0408163265306127;5,784381241480595
25;28;3;60;2;3;4;6;0,03;0,05;BA;10,775397226029723;0,7281662117285549;-14,89708734798769;25,8;7,183237317673893;9,850467932361893;9,045193899405744;8,367346938775512;8,380455522275245
26;28;3;60;2;3;4;6;0,03;0,07;BA;8,140093855988724;0,5511510105154456;-17,88382242599809;22,6;5,065180614622262;7,23135003232486;7,0073936204100065;5,102040816326532;5,966810906464722
27;28;3;60;2;3;4;6;0,03;0,09;BA;10,388860981230362;0,6403673067860485;-18,196348192235885;21,8;6,872568840724708;8,55139484732371;6,794162424137662;4,2857142857142865;6,971481846667642
28;28;3;60;2;3;4;6;0,03;0,11;BA;9,94628041369519;0,5749754462982716;-18,278693979047773;19,8;6,516856193609745;7,583856516454208;6,73797924653519;2,2448979591836733;6,243022688493788
29;28;3;60;2;3;4;6;0,03;0,13;BA;9,436844373378722;0,5282049718191073;-19,403827896853915;18,0;6,107410195006712;6,891840316364537;5,970318857606333;0,4081632653061211;5,49777047723738
30;28;3;60;2;3;4;6;0,04;0,05;BA;10,122591085404483;0,6401230792184567;-15,626925539573085;25,0;6,65856132110237;8,547781254877533;8,547237290738197;7,551020408163266;7,595643453137662
31;28;3;60;2;3;4;6;0,04;0,07;BA;7,3190604933845025;0,4401086902531196;-17,60148216719901;21,6;4,405296353530214;5,5883672451541235;7,200029740830758;4,0816326530612255;5,096326563541553
32;28;3;60;2;3;4;6;0,04;0,09;BA;9,668478404926379;0,5194729545251054;-18,506775791309952;20,6;6,293580037443772;6,762641339997419;6,582362772853387;3,061224489795919;6,00708715071078
33;28;3;60;2;3;4;6;0,04;0,11;BA;9,592085099097716;0,5129500077623921;-19,109434296785274;19,0;6,232180900130729;6,666127783477246;6,171178774768477;1,4285714285714275;5,661221210098084
34;28;3;60;2;3;4;6;0,04;0,13;BA;10,46691483491938;0,5320618549098295;-19,109398355051333;17,8;6,935302600292762;6,948906779990446;6,17120329722311;0,20408163265306056;5,868429470105049
35;28;3;60;2;3;4;6;0,05;0,05;BA;9,157712465042438;0,5627575360190848;-16,40178052474347;24,4;5,883065166571499;7,403080248122658;8,018566463323102;6,9387755102040805;6,7732425670695715
36;28;3;60;2;3;4;6;0,05;0,07;BA;6,278320616787392;0,3740091119296333;-18,529622575454898;21,4;3,5688286827415787;4,610357517257817;6,566774787347911;3,8775510204081614;4,338789555785206
37;28;3;60;2;3;4;6;0,05;0,09;BA;8,788628852112842;0,46596131376836497;-18,783603118489527;20,2;5,586423789628288;5,970882806233987;6,393488035112681;2,6530612244897944;5,392512320136474
38;28;3;60;2;3;4;6;0,05;0,11;BA;9,077898199264757;0,4781518392473657;-18,286171098239233;18,6;5,818916521466198;6,15125388890993;6,732877730941584;1,0204081632653064;5,358934748060763
39;28;3;60;2;3;4;6;0,05;0,13;BA;9,511937327514856;0,48086200857560746;-19,31446787238054;17,6;6,167764208388294;6,191353569338977;6,031287734338519;0,0;5,273898214025907
40;28;3;70;2;3;4;6;0,02;0,05;BA;8,639135112251841;0,7003034654929869;-15,80101307506888;26,2;5,466272075265352;9,438210584350806;8,42846022510058;8,775510204081632;7,4970296890971255
41;28;3;70;2;3;4;6;0,02;0,07;BA;5,573607534745695;0,3996852514665924;-19,174038308488242;23,6;3,0024338288833046;4,990261820415019;6,1271005188689776;6,122448979591838;4,462482089420109
42;28;3;70;2;3;4;6;0,02;0,09;BA;6,079996296273637;0,38708291899940706;-21,22304766049873;22,8;3,4094306562305805;4,803797639255313;4,72909509818958;5,306122448979592;4,26730068491022
43;28;3;70;2;3;4;6;0,02;0,11;BA;5,491154912267762;0,35734341124252067;-22,08710245606008;22,2;2,936164673040023;4,363771717353963;4,139564705478802;4,693877551020408;3,767068530046743
44;28;3;70;2;3;4;6;0,02;0,13;BA;5,494462795499198;0,3467514467759848;-23,92564584728849;20,6;2,9388232983546283;4,20705295229456;2,88515675240156;3,061224489795919;3,3109938631214972
45;28;3;70;2;3;4;6;0,03;0,05;BA;9,223671292734617;0,7035851946687943;-16,79956809424632;24,8;5,936077862835258;9,486767067458056;7,747162539325284;7,346938775510206;7,4108384340367675
46;28;3;70;2;3;4;6;0,03;0,07;BA;6,754164546515838;0,46601700221469916;-20,51992171211028;22,2;3,9512758941046044;5,971706772795161;5,208826382140481;4,693877551020408;4,814277880152146
47;28;3;70;2;3;4;6;0,03;0,09;BA;7,892831708482646;0,5015641033725888;-22,16695590577719;21,4;4,866450079500592;6,497661878904777;4,085082008533113;3,8775510204081614;5,079615289321801
48;28;3;70;2;3;4;6;0,03;0,11;BA;6,157560331014205;0,3644070993254669;-22,97039919272691;20,6;3,4717707365285966;4,4682860854508;3,5369058524496477;3,061224489795919;3,7071449603904227
49;28;3;70;2;3;4;6;0,03;0,13;BA;5,524444389589587;0,30547625383488475;-25,125104717127506;19,0;2,9629202266450267;3,596344968354977;2,0667856696773126;1,4285714285714275;2,7966868164133962
50;28;3;70;2;3;4;6;0,04;0,05;BA;8,405952520443396;0,6300692775675305;-17,1502944938096;24,2;5,278857617700588;8,399025149826073;7,507867678477659;6,7346938775510194;6,696740672683227
51;28;3;70;2;3;4;6;0,04;0,07;BA;6,642290198492155;0,43024742559783363;-22,166341111536887;21,4;3,8613597897862593;5,442459918559229;4,08550147254371;3,8775510204081614;4,347435957061301
52;28;3;70;2;3;4;6;0,04;0,09;BA;8,057859701832694;0,48219883811882197;-23,806856643108695;20,8;4,999087047023914;6,211133306683208;2,9662046749982034;3,2653061224489797;4,807291221697905
53;28;3;70;2;3;4;6;0,04;0,11;BA;6,255232850686799;0,3510725850385275;-24,706668970015066;19,8;3,55027248981754;4,270988538020529;2,3522775060592442;2,2448979591836733;3,398567144390942
54;28;3;70;2;3;4;6;0,04;0,13;BA;5,271491348692838;0,2810095894393692;-26,712345908514227;18,6;2,7596157836274027;3,2343360661062595;0,9838370792733657;1,0204081632653064;2,393109246519057
55;28;3;70;2;3;4;6;0,05;0,05;BA;7,974876865097604;0,5987483424065924;-16,48788802666099;23,8;4,932391745229396;7,9356004192734;7,959816729299809;6,326530612244899;6,4221033451113865
56;28;3;70;2;3;4;6;0,05;0,07;BA;7,920293094163279;0,4801922901425744;-21,416191409184;21,0;4,888521455675794;6,181444411685168;4,59731629133962;3,4693877551020402;5,013593890977054
57;28;3;70;2;3;4;6;0,05;0,09;BA;9,779907498468779;0,5569598652433779;-24,296496029145974;20,2;6,383138280026209;7,317297879133372;2,632131765478977;2,6530612244897944;5,581314798330593
58;28;3;70;2;3;4;6;0,05;0,11;BA;7,862748061268722;0,4330864109076515;-24,78549237553394;19,2;4,84227112866022;5,484465560966935;2,2984975913489114;1,632653061224488;4,20384216578399
59;28;3;70;2;3;4;6;0,05;0,13;BA;7,309422529948568;0,3842519593281478;-26,294581569908935;17,8;4,397550090503605;4,761910744240282;1,2688708246604643;0,20408163265306056;3,4556320310435575
60;28;3;80;2;3;4;6;0,02;0,05;BA;5,705115468166741;0,36925849660124294;-19,474580649269164;25,8;3,1081299180142423;4,5400673864808665;5,922045416927572;8,367346938775512;4,670559554672507
61;28;3;80;2;3;4;6;0,02;0,07;BA;4,900884495321445;0,2737375859352881;-21,626179960434463;24,0;2,461750141704006;3,1267394618816255;4,4540445524182175;6,530612244897959;3,517626592313064
62;28;3;80;2;3;4;6;0,02;0,09;BA;6,389846956029017;0,33428613502109067;-22,818039527392244;23,2;3,658465084031446;4,02261613035473;3,640858349211932;5,7142857142857135;4,05368165375735
63;28;3;80;2;3;4;6;0,02;0,11;BA;3,506823800896845;0,17352203822454698;-22,33543126398863;22,0;1,3413100315238655;1,6439496615004634;3,9701340392623052;4,489795918367347;2,2531084821717395
64;28;3;80;2;3;4;6;0,02;0,13;BA;3,7105660415281876;0,19725300731295464;-23,49994505214982;20,8;1,5050625707456629;1,9950732119002195;3,1756054117048707;3,2653061224489797;2,1351779528844683
65;28;3;80;2;3;4;6;0,03;0,05;BA;5,562814411355479;0,3352152076031;-21,667364845929434;24,6;2,9937591360174296;4,036362693436873;4,42594478161164;7,142857142857145;4,088972102770689
66;28;3;80;2;3;4;6;0,03;0,07;BA;4,500128484158212;0,24286104378508983;-22,932861886814504;22,6;2,1396528965130996;2,669889972783379;3,5625169396278262;5,102040816326532;2,9176137701514877
67;28;3;80;2;3;4;6;0,03;0,09;BA;5,519823701238025;0,28029845716092805;-24,177242670003483;21,8;2,9592064682796706;3,2238141489658383;2,7134963733817403;4,2857142857142865;3,1892083374095312
