;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
0;-79047;357;363;126,50648213195801;117,5;711935,3930848847;0,0711938390837824;2022-06-03;2022-06-13;;10 days
1;-96688;390;392;110,787982131958;112,12000274658203;-128790,40918676803;-0,012023150787578096;2022-07-22;2022-07-26;;4 days
2;-97350;394;395;108,71214030456542;97,69000244140625;1073005,1209785456;0,10138828867024241;2022-07-28;2022-07-29;;1 days
3;115589;404;408;100,84127938842774;104,08999633789062;375515,94347146584;0,03221614173447018;2022-08-11;2022-08-17;;6 days
4;120196;465;469;100,09980152893067;108,0;949572,2554286493;0,07892321813231606;2022-11-07;2022-11-11;;4 days
5;-122065;486;495;106,34687756347657;101,45999908447266;596516,8215396125;0,04595225164074068;2022-12-07;2022-12-20;;13 days
6;-123524;509;514;109,91971939086915;103,58000183105469;783107,2718585214;0,05767588923030942;2023-01-11;2023-01-19;;8 days
7;128355;522;528;111,8833236694336;127,98999786376953;2067372,1662139893;0,14395956131875498;2023-01-31;2023-02-08;;8 days
8;-131552;534;543;124,87973725891113;119,5999984741211;694560,1966166995;0,04227858658801986;2023-02-16;2023-03-02;;14 days
9;-155690;550;555;109,97959695434571;106,0;619583,4498220835;0,03618486578012925;2023-03-13;2023-03-20;;7 days
10;-159371;570;580;111,32690304565429;104,94000244140625;1017886,7361996145;0,057370684259750115;2023-04-11;2023-04-25;;14 days
11;181071;597;602;103,60680152893066;99,80000305175781;-689300,8070601646;-0,03674274681773526;2023-05-18;2023-05-25;;7 days
12;186735;627;640;96,7731618347168;103,05999755859375;1173972,2688981618;0,06496466173766757;2023-07-03;2023-07-21;;18 days
13;-191418;694;701;100,53851786804199;102,81999969482422;-436716,6883190002;-0,022692614484099538;2023-10-06;2023-10-17;;11 days
14;-174547;778;792;107,75406121826173;113,30000305175781;-968027,5092112415;-0,05146851794534668;2024-02-07;2024-02-28;;21 days
15;-150104;805;813;118,85181634521484;123,7300033569336;-732235,3832070314;-0,04104427817535128;2024-03-18;2024-03-28;;10 days
16;-138288;814;825;123,71207908630372;116,6500015258789;976600,5816760262;0,05708478600135869;2024-04-01;2024-04-16;;15 days
17;-152083;832;834;118,91170152282714;111,29000091552734;1159131,0934599754;0,06409546335384564;2024-04-25;2024-04-29;;4 days
18;-160551;849;865;119,85979847717284;114,0;940796,5053085774;0,0488887729799482;2024-05-20;2024-06-12;;23 days
19;174242;871;885;115,84122061157227;122,22000122070312;1111451,4908961786;0,05506486012021217;2024-06-21;2024-07-12;;21 days
20;166341;907;918;128,02553663635254;133,91000366210938;978828,1295314175;0,04596322874608405;2024-08-13;2024-08-28;;15 days
21;-162962;933;939;136,68608670043946;135,19000244140625;243804,88302057007;0,010945402675197058;2024-09-19;2024-09-27;;8 days
