;num_pontos;janela_rsi;ordem;lookback;break_min;d_max;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades
36;1;56;2;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;56,72492094510424;1,1913292316640858;-21,25108675472637;128,0
37;1;56;2;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;45,98884018908396;1,1554279581302191;-18,914977156422275;97,0
38;1;56;3;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;59,60405274535763;1,30243870402299;-21,25108675472637;110,0
39;1;56;3;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;48,15672275322351;1,2931900105380711;-17,270269928545456;83,0
40;1;56;4;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;53,08667533875961;1,293649838268211;-21,25108675472637;99,0
41;1;56;4;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;43,16681996478173;1,2599253634841807;-17,27025480552876;79,0
42;1;63;2;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;42,51151788733809;1,1545702507729652;-24,740690989148607;105,0
43;1;63;2;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;23,038780081144218;0,8498830814837599;-20,98742116496043;72,0
44;1;63;3;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;42,069953095211154;1,2183819243507523;-27,75046220551719;87,0
45;1;63;3;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;19,47764020738933;0,7540640895337921;-20,987416166344808;68,0
46;1;63;4;50;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;27,0460278821294;0,882926618407317;-28,563601467789823;77,0
47;1;63;4;100;3;2;6;0,02;0,05;CSCO;in_sample_1_1x;15,424451643903158;0,6421989143922999;-21,452225594408823;63,0
48;1;14;2;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;30,41248169510993;0,7869010492740947;-35,75296249654053;145,0
49;1;14;2;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;17,33597086856409;0,5624993650293854;-41,92951805416707;105,0
50;1;14;3;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;35,03574755081465;0,9747903691114276;-21,03692897052916;113,0
51;1;14;3;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;27,572530471595268;0,9184965595029349;-21,34548560530544;90,0
52;1;14;4;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;35,56609364930785;1,0230833858424473;-22,61591400915393;90,0
53;1;14;4;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;27,308455952877296;1,028342075594347;-23,01849291021494;75,0
54;1;21;2;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;48,07001491927918;0,9564123154621532;-32,38105635739468;152,0
55;1;21;2;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;18,11203739259677;0,5753646486552915;-45,72149146760065;112,0
56;1;21;3;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;32,46456305555898;0,817276154459733;-32,17268068762482;121,0
57;1;21;3;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;17,426065683918424;0,6515111811835733;-36,965609538221;90,0
58;1;21;4;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;15,349107143128316;0,5211028940969076;-31,812161213167613;92,0
59;1;21;4;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;15,701014728522743;0,6363157497964369;-29,572445960537507;73,0
60;1;28;2;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;62,56069217411855;1,309771395755878;-23,54332561967115;134,0
61;1;28;2;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;54,373885458263295;1,269499557668825;-16,602554452019646;106,0
62;1;28;3;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;50,82980477858656;1,2008696747624126;-17,785940789045796;114,0
63;1;28;3;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;44,598026984820784;1,189716874295618;-14,063862426259632;91,0
64;1;28;4;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;54,65661697002171;1,3498126098066188;-14,157368534861082;94,0
65;1;28;4;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;43,9227310657965;1,222385521168462;-13,848408527366718;79,0
66;1;35;2;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;54,55921562906623;1,1894166966590434;-18,44283466355612;127,0
67;1;35;2;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;38,65897717126834;1,043859414244204;-17,01027322698494;107,0
68;1;35;3;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;38,1172152960477;0,9958612943093788;-18,6939530526407;101,0
69;1;35;3;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;45,507647788011376;1,2785150674906949;-22,01648905055572;86,0
70;1;35;4;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;31,943376570441416;1,0352085538932858;-19,051611249098567;82,0
71;1;35;4;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;42,65376976726456;1,326287844416678;-15,335616811885988;74,0
72;1;42;2;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;72,65774472794946;1,4366084914024235;-20,888750755256467;126,0
73;1;42;2;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;48,69966029943389;1,294217842091676;-25,608445280459247;91,0
74;1;42;3;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;61,59427704955842;1,4949101727136962;-19,79212810185128;100,0
75;1;42;3;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;42,32978937346197;1,2971221069327288;-17,62568173211443;82,0
76;1;42;4;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;48,11258259535378;1,417686982094962;-17,147270974424934;78,0
77;1;42;4;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;45,32753860040364;1,3545291249677889;-19,738818289436644;77,0
78;1;49;2;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;19,973006727375232;0,5817032036227443;-30,151476142817916;117,0
79;1;49;2;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;16,355301662181176;0,5325053513959631;-20,60564276113288;90,0
80;1;49;3;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;18,72608009182633;0,6009745628809006;-30,477927694660742;94,0
81;1;49;3;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;10,686148948777952;0,3910544093224173;-27,89094122538708;77,0
82;1;49;4;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;24,68550790044988;0,8241423940824313;-20,59229896393645;80,0
83;1;49;4;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;10,803246731444682;0,4337500735169712;-29,83059735374597;66,0
84;1;56;2;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;55,10341385966584;1,1245141369439036;-26,00656818949397;126,0
85;1;56;2;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;30,04732131208932;0,9408866257453312;-16,159442603523765;88,0
86;1;56;3;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;45,22687565083538;1,1292061687587542;-24,78929683825313;106,0
87;1;56;3;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;31,44918263391252;1,0188502785786628;-13,492082783209849;74,0
88;1;56;4;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;51,25225146848498;1,2688228443945613;-15,977437983488327;88,0
89;1;56;4;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;29,448057481122916;1,043686697824255;-13,492096789035434;72,0
90;1;63;2;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;32,93758404172791;1,1086412161578183;-18,134174368983768;91,0
91;1;63;2;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;31,429243242039128;1,1526409120441463;-14,987543367973831;66,0
92;1;63;3;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;26,5445668184749;1,0347163945342046;-19,75116207741904;74,0
93;1;63;3;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;25,85779239199144;1,0671545058264968;-17,780908291272944;60,0
94;1;63;4;50;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;25,902744619252328;1,0735073368856796;-18,273317699908954;67,0
95;1;63;4;100;4;2;6;0,02;0,05;CSCO;in_sample_1_1x;22,88195658475292;0,9791335622909686;-18,38118238697235;60,0
96;1;14;2;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;20,563062781577244;0,8805822622425905;-26,2676910810279;120,0
97;1;14;2;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;10,649344456703268;0,4833439013585193;-22,93560985924448;86,0
98;1;14;3;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;18,34212756359257;0,8351925488674595;-25,775397337534944;95,0
99;1;14;3;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;4,692616132535754;0,2336506901781761;-26,90312164575186;78,0
100;1;14;4;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;9,443456301144382;0,4914064190688448;-26,21564366034359;85,0
101;1;14;4;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;2,48123513875016;0,1317939271241405;-33,121193961390226;66,0
102;1;21;2;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;26,703793648050578;0,9905799362125496;-29,721297292324145;112,0
103;1;21;2;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,01454015866488;0,7338381854608865;-28,911555407010137;80,0
104;1;21;3;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;22,54258465924761;0,9495578472843994;-25,84545175134905;94,0
105;1;21;3;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;12,927721832231851;0,6825982469479683;-29,160824970851618;74,0
106;1;21;4;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;20,60686806384171;0,9119577275674406;-29,334870751568825;82,0
107;1;21;4;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,07312429363612;0,8605579477802969;-23,898087891461984;66,0
108;1;28;2;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;35,46339594242605;1,3293846039351982;-15,964533849064566;116,0
109;1;28;2;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;16,308268273132498;0,8380633162619484;-22,79466136504955;83,0
110;1;28;3;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;35,97774964985447;1,4552107043389688;-19,4380765175702;101,0
111;1;28;3;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,269923213062883;0,8078568154112257;-22,284042474432308;73,0
112;1;28;4;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;27,36139604529828;1,182777215594868;-22,07125048491282;85,0
113;1;28;4;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;17,291891647236056;0,9586233285768404;-17,625399118977626;64,0
114;1;35;2;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;9,51019003547584;0,405226462676289;-37,687526795316565;115,0
115;1;35;2;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;4,139667837900873;0,2172110889493819;-31,32583542269013;76,0
116;1;35;3;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;6,928574725967218;0,2971138875679002;-46,19807701683087;96,0
117;1;35;3;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;-0,1162502545816179;-0,0064439936024923;-35,79012642594316;69,0
118;1;35;4;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;14,098916369883897;0,6579861476523654;-26,825338932161912;76,0
119;1;35;4;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;8,346302851706366;0,534773851749919;-22,184533099207005;58,0
120;1;42;2;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;22,932011862217607;0,8899038988435802;-18,97136434167172;98,0
121;1;42;2;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;9,2575911840862;0,43796009839134;-28,359756661005008;84,0
122;1;42;3;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;24,454745463737737;0,9502873454994392;-17,217054988617917;86,0
123;1;42;3;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;0,9252115591918076;0,0493171982687187;-30,024648511035966;72,0
124;1;42;4;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,75596778565449;0,7249412211443946;-24,726375032318227;76,0
125;1;42;4;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;7,033082381855715;0,3677439346364082;-26,75206451763936;66,0
126;1;49;2;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;6,221182238927803;0,2802420300964064;-23,583484652920163;108,0
127;1;49;2;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;2,048919766842605;0,1072389001710912;-35,239785967390404;82,0
128;1;49;3;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;4,772242518265402;0,2655355275993518;-20,40553275982181;81,0
129;1;49;3;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;1,976227725650559;0,109599678763709;-28,146275373126805;71,0
130;1;49;4;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;8,242442666497007;0,4401811415428143;-23,70934366269617;70,0
131;1;49;4;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;-1,6634530974705577;-0,0991098594234761;-30,759927709990865;62,0
132;1;56;2;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;17,711371585870484;0,818334921184701;-21,805697567349117;101,0
133;1;56;2;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,357648313776885;0,7532185888132247;-14,20779694105222;77,0
134;1;56;3;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,83994206584396;0,8170725227652514;-17,045561936765395;81,0
135;1;56;3;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;12,280566258860116;0,6962300626482674;-19,759948589079947;64,0
136;1;56;4;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;12,845737727958785;0,7119747529064838;-17,77815540833919;71,0
137;1;56;4;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;10,176668275004452;0,5832779267879393;-21,03289220860349;64,0
138;1;63;2;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;12,493030239738443;0,5464542095831658;-23,166775761484224;96,0
139;1;63;2;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;9,412938997787744;0,4708673624914825;-28,563917197823564;76,0
140;1;63;3;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;14,424863703735037;0,6505463645882075;-16,455681690344026;79,0
141;1;63;3;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;9,8240118657827;0,5062669969945843;-24,412232800123626;68,0
142;1;63;4;50;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;10,422277977240713;0,5243678196997135;-16,56757661437127;67,0
143;1;63;4;100;3;2;6;0,02;0,05;CSCO;in_sample_2_1x;4,0694134913010105;0,241953567325997;-25,674198985962526;62,0
144;1;14;2;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;22,528855917172976;0,9384319547798682;-26,77960541055332;117,0
145;1;14;2;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,51485318550696;0,6956152828402028;-22,627188188023812;86,0
146;1;14;3;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;14,505324810204144;0,6366604409168516;-31,292013024291386;94,0
147;1;14;3;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;12,135041174366346;0,5412165207237599;-18,84871007320776;76,0
148;1;14;4;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;14,489513335894122;0,6779600310069148;-27,07263686238256;84,0
149;1;14;4;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;5,520399042311963;0,2732924640548668;-33,109298894127534;64,0
150;1;21;2;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;32,05700810531664;1,1611667265091838;-24,8998754716536;110,0
151;1;21;2;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;19,72538106001811;0,9368012140963636;-18,466426088251698;80,0
152;1;21;3;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;22,358342739752143;0,9168559902289384;-27,95942269551519;98,0
153;1;21;3;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;13,109367726897126;0,7024343972881738;-25,0162644838546;74,0
154;1;21;4;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;17,7696418030836;0,8036271223090754;-31,13842449288073;84,0
155;1;21;4;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;17,731754406282384;0,9387747610523616;-21,68541618314929;64,0
156;1;28;2;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;30,098869819700823;1,2088730476729657;-15,576752057146235;106,0
157;1;28;2;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;17,844445753784164;0,8889476849584098;-14,452150110388152;78,0
158;1;28;3;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;29,392777037245743;1,2317620392369852;-14,257400437744073;89,0
159;1;28;3;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;18,588531777702123;0,9615091489625198;-18,619467369316624;66,0
160;1;28;4;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;20,38853020296647;0,9769924998638904;-19,976296623985743;77,0
161;1;28;4;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;14,054949470211684;0,8304171852651009;-19,604543811686693;59,0
162;1;35;2;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;11,27771341871968;0,4864755613201041;-44,55776310577534;110,0
163;1;35;2;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;3,197815438466089;0,1676368546051734;-37,04272540845784;75,0
164;1;35;3;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;5,712238609115117;0,2657062318782044;-36,70304215020002;92,0
165;1;35;3;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;-1,1434600151042362;-0,0705958873916497;-37,51534850940082;69,0
166;1;35;4;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;6,273236625642364;0,3202972613064547;-24,244004079358504;75,0
167;1;35;4;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;-0,2815207973009492;-0,0185228580900966;-37,03044423634959;58,0
168;1;42;2;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;17,60682961212847;0,7108087556228999;-20,40561698334343;94,0
169;1;42;2;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;5,164854060957191;0,2816272857803713;-19,55329810769557;83,0
170;1;42;3;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;20,09313353058297;0,8505629443511671;-19,780627822174445;85,0
171;1;42;3;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;3,684837571730326;0,193634652620655;-32,28146331668451;77,0
172;1;42;4;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;9,077675335287203;0,4941478042003527;-27,70512990101682;72,0
173;1;42;4;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;1,381833763674423;0,0751000239895132;-34,745548421018;67,0
174;1;49;2;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;10,618770128008826;0,4940171980605347;-16,45568447858411;98,0
175;1;49;2;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;9,149799763111655;0,516616689478244;-19,819605827233037;73,0
176;1;49;3;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;17,53187231165507;0,891430367047402;-18,662365618278372;79,0
177;1;49;3;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;12,819969742288496;0,6770828980645653;-15,34498023931289;66,0
178;1;49;4;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;17,993956626403907;0,9846360993819616;-16,339837876332574;67,0
179;1;49;4;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;7,521200117917193;0,4541496408698017;-17,069074150342544;56,0
180;1;56;2;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;15,86580455993225;0,7406979767056878;-25,468711699632745;87,0
181;1;56;2;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;12,991418634881091;0,6895235171327649;-28,119383968893896;70,0
182;1;56;3;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;10,841728908215774;0,6107351645140088;-28,75195777188082;67,0
183;1;56;3;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;7,45614202574747;0,4583600640705693;-31,519191997077943;54,0
184;1;56;4;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;10,000783658005652;0,5748430421027629;-18,059600752513905;60,0
185;1;56;4;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;8,198149048844815;0,4885029126259502;-28,81817601289418;55,0
186;1;63;2;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;8,874020667122506;0,4545151579555633;-29,14716475495237;85,0
187;1;63;2;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;4,181416610313149;0,2264836241072422;-23,439144910512745;75,0
188;1;63;3;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;9,534852974691322;0,5551805740434782;-19,71938441448661;69,0
189;1;63;3;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;0,2010374222901179;0,0138900616852797;-26,710640400224477;61,0
190;1;63;4;50;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;4,5321412281776885;0,2903202108876143;-22,39639678353069;60,0
191;1;63;4;100;4;2;6;0,02;0,05;CSCO;in_sample_2_1x;-0,5466665991636144;-0,0381526961111042;-33,75692382238596;56,0
192;1;14;2;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;16,34594437084256;0,964863976667446;-15,8303104397442;62,0
193;1;14;2;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;8,244172718899524;0,55015917092188;-12,966575823031825;44,0
194;1;14;3;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;15,467252272674092;1,001625118077859;-14,30984802954388;51,0
195;1;14;3;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;4,134466846203244;0,3296808467152676;-18,083733272692616;36,0
196;1;14;4;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;15,537577922818668;0,9630341712101924;-12,082554128705535;46,0
197;1;14;4;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;6,126204841838456;0,4632304145289478;-16,35616484907503;33,0
198;1;21;2;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;19,833281295639598;1,1393212878403056;-11,219009816048809;54,0
199;1;21;2;100;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;23,647420860937878;1,360426429812355;-10,692942472881818;41,0
200;1;21;3;50;3;2;6;0,02;0,05;CSCO;in_sample_3_1x;14,673978029004742;0,9915510713134936;-10,895557979144554;47,0
