;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;42;1;70;2;2;4;6;0,01;0,06;COST;27,061125265584863;1,2450048680185284;-12,525749703006973;50,0;Media_dos_resultados_por_ativo
