;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;35;2;50;2;2;3;6;0,01;0,05;JNJ;7,50982898074125
1;35;2;50;2;2;3;6;0,01;0,06;JNJ;6,554139718173414
2;35;2;50;2;2;3;6;0,01;0,07;JNJ;6,320488154078957
3;35;2;50;2;2;3;6;0,02;0,05;JNJ;7,09160109471045
4;35;2;50;2;2;3;6;0,02;0,06;JNJ;5,865643744597238
5;35;2;50;2;2;3;6;0,02;0,07;JNJ;5,543382869113325
6;35;2;50;2;2;3;6;0,03;0,05;JNJ;7,006596832142266
7;35;2;50;2;2;3;6;0,03;0,06;JNJ;6,282363416849826
8;35;2;50;2;2;3;6;0,03;0,07;JNJ;5,234952460646085
9;35;2;60;2;2;3;6;0,01;0,05;JNJ;5,212478658028925
10;35;2;60;2;2;3;6;0,01;0,06;JNJ;4,350776509770979
11;35;2;60;2;2;3;6;0,01;0,07;JNJ;4,534656374011519
12;35;2;60;2;2;3;6;0,02;0,05;JNJ;5,2359248047803915
13;35;2;60;2;2;3;6;0,02;0,06;JNJ;4,493011514834337
14;35;2;60;2;2;3;6;0,02;0,07;JNJ;4,398802342041152
15;35;2;60;2;2;3;6;0,03;0,05;JNJ;4,317738455655348
16;35;2;60;2;2;3;6;0,03;0,06;JNJ;3,52993573018123
17;35;2;60;2;2;3;6;0,03;0,07;JNJ;3,793251896422871
18;35;2;70;2;2;3;6;0,01;0,05;JNJ;4,933728271063739
19;35;2;70;2;2;3;6;0,01;0,06;JNJ;4,345897104885815
20;35;2;70;2;2;3;6;0,01;0,07;JNJ;3,9990637561500932
21;35;2;70;2;2;3;6;0,02;0,05;JNJ;4,9521399484587905
22;35;2;70;2;2;3;6;0,02;0,06;JNJ;4,197379911042888
23;35;2;70;2;2;3;6;0,02;0,07;JNJ;3,6734810497111163
24;35;2;70;2;2;3;6;0,03;0,05;JNJ;3,4554723714960938
25;35;2;70;2;2;3;6;0,03;0,06;JNJ;2,806801224490923
26;35;2;70;2;2;3;6;0,03;0,07;JNJ;2,5060542800583283
