indice;indice_original_lower_pivot;valor_rsi;support_slope;support_intercept;inicio_janela;fim_janela;mapeado;x_min;x_max;num_zeros
0,0;73,0;40,960912052117266;0,4675038099718833;6,833133924169786;46,0;95,0;1,0;73,0;93,0;3,0
1,0;73,0;40,960912052117266;-0,24569291030516993;58,89649450439467;46,0;95,0;1,0;49,0;93,0;3,0
2,0;73,0;40,960912052117266;0,4675038099718833;6,833133924169786;49,0;98,0;1,0;73,0;93,0;3,0
3,0;73,0;40,960912052117266;-0,24569291030516993;58,89649450439467;49,0;98,0;1,0;49,0;93,0;3,0
4,0;73,0;40,960912052117266;0,4675038099718833;6,833133924169786;53,0;102,0;1,0;73,0;99,0;4,0
5,0;73,0;40,960912052117266;-0,2641851083680188;60,24642496298264;53,0;102,0;1,0;49,0;99,0;3,0
6,0;73,0;40,960912052117266;0,4675038099718833;6,833133924169786;55,0;104,0;1,0;73,0;103,0;5,0
7,0;73,0;40,960912052117266;-0,2641851083680188;60,24642496298264;55,0;104,0;1,0;49,0;103,0;3,0
8,0;73,0;40,960912052117266;0,46115618107198203;7,296510833862577;63,0;112,0;1,0;73,0;103,0;4,0
10,0;73,0;40,960912052117266;0,36811495048394305;14,088520666789424;67,0;116,0;1,0;73,0;113,0;3,0
12,0;73,0;40,960912052117266;0,36811495048394305;14,088520666789424;70,0;119,0;1,0;73,0;113,0;3,0
14,0;120,0;49,237905897945666;0,011398646191560263;47,870068354958434;74,0;123,0;1,0;83,0;120,0;4,0
16,0;120,0;49,237905897945666;0,011398646191560263;47,870068354958434;78,0;127,0;1,0;83,0;124,0;5,0
17,0;120,0;49,237905897945666;0,33071044140143613;9,55265292977333;83,0;132,0;1,0;120,0;128,0;3,0
18,0;120,0;49,237905897945666;0,011398646191560263;47,870068354958434;83,0;132,0;1,0;83,0;128,0;5,0
19,0;120,0;49,237905897945666;0,33071044140143613;9,55265292977333;87,0;136,0;1,0;120,0;128,0;3,0
20,0;120,0;49,237905897945666;-0,035799975744854724;53,53390298732823;87,0;136,0;1,0;83,0;128,0;5,0
21,0;120,0;49,237905897945666;0,33071044140143613;9,55265292977333;89,0;138,0;1,0;120,0;137,0;3,0
22,0;120,0;49,237905897945666;-0,035799975744854724;53,53390298732823;89,0;138,0;1,0;83,0;137,0;5,0
23,0;120,0;49,237905897945666;0,33071044140143613;9,55265292977333;93,0;142,0;1,0;120,0;137,0;3,0
24,0;120,0;49,237905897945666;-0,03974379087441725;54,00716080287574;93,0;142,0;1,0;83,0;137,0;5,0
25,0;120,0;49,237905897945666;0,33071044140143613;9,55265292977333;94,0;143,0;1,0;120,0;137,0;3,0
26,0;120,0;49,237905897945666;-0,21180343860791323;74,65431853089525;94,0;143,0;1,0;99,0;137,0;3,0
27,0;120,0;49,237905897945666;0,29876511816268597;13,386091718423351;99,0;148,0;1,0;120,0;144,0;4,0
28,0;120,0;49,237905897945666;-0,21180343860791323;74,65431853089525;99,0;148,0;1,0;99,0;144,0;3,0
29,0;120,0;49,237905897945666;0,29876511816268597;13,386091718423351;103,0;152,0;1,0;120,0;144,0;4,0
31,0;120,0;49,237905897945666;0,29876511816268597;13,386091718423351;104,0;153,0;1,0;120,0;144,0;4,0
33,0;120,0;49,237905897945666;0,14865835560431925;31,398903225427354;113,0;162,0;1,0;73,0;154,0;4,0
35,0;120,0;49,237905897945666;0,14865835560431925;31,398903225427354;114,0;163,0;1,0;73,0;154,0;4,0
36,0;120,0;49,237905897945666;0,14865835560431925;31,398903225427354;120,0;169,0;1,0;73,0;164,0;4,0
37,0;124,0;50,56074766355141;0,12438474416470366;35,137039387128155;123,0;172,0;1,0;120,0;164,0;3,0
38,0;124,0;50,56074766355141;0,12438474416470366;35,137039387128155;124,0;173,0;1,0;120,0;173,0;4,0
39,0;128,0;53,11926605504587;0,045116305132563476;47,344378998077744;128,0;177,0;1,0;89,0;113,0;3,0
40,0;154,0;54,29228998849252;0,19695992441917443;23,960461627939658;132,0;181,0;1,0;120,0;173,0;3,0
41,0;154,0;54,29228998849252;-0,21159787453576087;86,87836266699969;132,0;181,0;1,0;137,0;173,0;3,0
42,0;154,0;54,29228998849252;0,10275607050941156;38,46785513004314;137,0;186,0;1,0;83,0;182,0;7,0
43,0;154,0;54,29228998849252;-0,21159787453576087;86,87836266699969;137,0;186,0;1,0;137,0;182,0;3,0
44,0;154,0;54,29228998849252;0,10275607050941156;38,46785513004314;138,0;187,0;1,0;83,0;182,0;7,0
45,0;154,0;54,29228998849252;-0,21159787453576087;86,87836266699969;138,0;187,0;1,0;137,0;182,0;3,0
46,0;154,0;54,29228998849252;0,10275607050941156;38,46785513004314;143,0;192,0;1,0;83,0;188,0;7,0
47,0;154,0;54,29228998849252;-0,21159787453576087;86,87836266699969;143,0;192,0;1,0;137,0;188,0;3,0
48,0;154,0;54,29228998849252;0,10275607050941156;38,46785513004314;144,0;193,0;1,0;83,0;188,0;7,0
49,0;154,0;54,29228998849252;-0,21159787453576087;86,87836266699969;144,0;193,0;1,0;137,0;193,0;3,0
50,0;154,0;54,29228998849252;0,028474561255890762;49,90720755508534;151,0;200,0;1,0;128,0;193,0;3,0
51,0;201,0;46,74152355790401;-0,1606546049061385;79,03309914403785;154,0;203,0;1,0;137,0;201,0;4,0
52,0;201,0;46,74152355790401;-0,33376717656770477;113,82872604801267;157,0;206,0;1,0;164,0;201,0;3,0
53,0;164,0;59,090909090909086;-0,3362997197502335;114,24406312994738;164,0;213,0;1,0;164,0;207,0;4,0
54,0;201,0;46,74152355790401;-0,3519170693758274;117,47685450244532;170,0;219,0;1,0;164,0;207,0;4,0
