;indice_original_upper_pivot;resist_slope;resist_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;resist_slope_rounded
0;58,0;0,15494791415434547;42,07084890570523;51,05782792665727;1;52,0;101,0;7,0;52,0;107,0;2,0;0,15495
1;58,0;0,18216082684859458;40,49249996943878;51,05782792665727;1;52,0;101,0;5,0;52,0;101,0;3,0;0,18216
2;65,0;0,25848571826976297;33,37687228105926;50,17844396859386;1;65,0;112,0;6,0;62,0;114,0;5,0;0,25849
3;97,0;0,1428771462404964;42,770953444708475;56,63003663003663;1;52,0;97,0;7,0;49,0;98,0;0,0;0,14288
4;101,0;0,15494791415434547;42,07084890570523;57,72058823529412;1;52,0;97,0;6,0;51,0;100,0;1,0;0,15495
5;112,0;0,2901270772238509;29,83304007820142;62,32727272727272;1;65,0;122,0;6,0;72,0;130,0;8,0;0,29013
6;112,0;0,3283949334469391;25,547040181215543;62,32727272727272;1;81,0;133,0;6,0;83,0;135,0;12,0;0,32839
7;112,0;0,3798157398157395;19,787909867909896;62,32727272727272;1;86,0;141,0;5,0;91,0;141,0;16,0;0,37982
8;133,0;-0,42696631718597683;121,0093018093976;64,22278162366268;1;133,0;146,0;3,0;97,0;146,0;21,0;-0,42697
9;133,0;-0,339848113118484;109,42258066842106;64,22278162366268;1;133,0;146,0;3,0;101,0;150,0;23,0;-0,33985
10;133,0;0,009490185791583942;62,960586913382016;64,22278162366268;1;112,0;178,0;4,0;119,0;182,0;29,0;0,00949
11;169,0;-0,04366793623203234;71,94430953537316;64,5644283121597;1;133,0;195,0;6,0;140,0;195,0;37,0;-0,04367
12;169,0;0,13832535657805092;41,1874430504691;64,5644283121597;1;52,0;92,0;6,0;136,0;190,0;36,0;0,13833
13;169,0;0,1431367630601709;40,37431535499083;64,5644283121597;1;65,0;92,0;4,0;145,0;195,0;42,0;0,14314
14;190,0;-0,3626305571501689;132,54720750981912;63,647401651287026;1;186,0;215,0;3,0;151,0;218,0;45,0;-0,36263
15;190,0;-0,04366793623203234;71,94430953537318;63,647401651287026;1;133,0;215,0;6,0;151,0;218,0;46,0;-0,04367
16;195,0;-0,48240508396945003;155,90324023957893;61,83424886553618;1;190,0;234,0;4,0;173,0;239,0;55,0;-0,48241
17;195,0;-0,3626305571501689;132,54720750981912;61,83424886553618;1;186,0;234,0;3,0;173,0;239,0;56,0;-0,36263
18;195,0;-0,27351233554558635;115,16915429692551;61,83424886553618;1;186,0;243,0;4,0;195,0;244,0;66,0;-0,27351
19;243,0;-0,27351233554558635;115,16915429692551;48,70565675934804;1;186,0;234,0;3,0;193,0;242,0;65,0;-0,27351
20;249,0;-0,05543091375122068;67,66349009492394;53,861192570869996;1;141,0;151,0;3,0;217,0;272,0;69,0;-0,05543
21;249,0;0,22262756130562192;-1,5730701942298637;53,861192570869996;1;223,0;296,0;3,0;234,0;298,0;75,0;0,22263
22;278,0;0,22262756130562192;-1,5730701942298637;60,31739184873303;1;223,0;284,0;3,0;243,0;292,0;78,0;0,22263
23;296,0;-0,36676100462941696;165,8305367634806;57,26927939317321;1;296,0;330,0;3,0;284,0;333,0;91,0;-0,36676
24;296,0;-0,2633128130642395;135,2098720601881;57,26927939317321;1;278,0;342,0;3,0;296,0;345,0;94,0;-0,26331
25;349,0;-0,1873979257705506;119,56768574182026;54,1658096478981;1;349,0;387,0;3,0;337,0;391,0;108,0;-0,1874
26;382,0;-0,1873979257705506;119,56768574182027;47,98167809746993;1;349,0;387,0;3,0;349,0;398,0;113,0;-0,1874
27;402,0;-0,48508256633248953;241,30877123723727;46,30557957157648;1;402,0;446,0;4,0;387,0;451,0;125,0;-0,48508
28;402,0;-0,08380492629467255;79,99515994203485;46,30557957157648;1;169,0;267,0;4,0;352,0;431,0;114,0;-0,0838
29;415,0;-0,33268999011025463;177,55335887357262;39,48701297781696;1;407,0;455,0;3,0;415,0;464,0;132,0;-0,33269
30;432,0;-0,48508256633248953;241,3087712372373;31,753102581601794;1;402,0;432,0;3,0;396,0;445,0;128,0;-0,48508
31;455,0;-0,33268999011025463;177,55335887357262;26,179413373406774;1;407,0;455,0;3,0;407,0;456,0;131,0;-0,33269
32;475,0;0,6807186012303408;-260,7646491558205;62,576686428591344;1;426,0;475,0;3,0;426,0;475,0;135,0;0,68072
33;475,0;0,7168275313253384;-277,9163909509444;62,576686428591344;1;426,0;475,0;3,0;432,0;481,0;136,0;0,71683
34;582,0;-0,5003553934892102;352,92232218575083;61,71548317503049;1;576,0;631,0;4,0;581,0;631,0;176,0;-0,50036
35;592,0;-0,1965344728807013;162,04097547552658;45,69256753015139;1;592,0;636,0;6,0;586,0;641,0;178,0;-0,19653
36;616,0;-0,09634531991353969;99,62313317698488;40,27441611024443;1;597,0;636,0;5,0;597,0;646,0;180,0;-0,09635
37;616,0;-0,02366136251781856;54,84981542122067;40,27441611024443;1;597,0;636,0;5,0;597,0;646,0;181,0;-0,02366
38;623,0;-0,5394020561995326;375,6474798831585;39,59999887084965;1;576,0;623,0;3,0;576,0;625,0;175,0;-0,5394
39;652,0;0,10433476763360405;-23,658850282373592;44,36741821473625;1;603,0;652,0;5,0;602,0;652,0;182,0;0,10433
40;652,0;0,18019356839288464;-73,11878837742454;44,36741821473625;1;623,0;667,0;3,0;631,0;680,0;190,0;0,18019
41;652,0;0,34139758669890746;-178,2238083129514;44,36741821473625;1;631,0;667,0;3,0;631,0;680,0;191,0;0,3414
42;652,0;0,41758886537299755;-227,90052200845815;44,36741821473625;1;631,0;684,0;4,0;636,0;685,0;193,0;0,41759
43;662,0;0,1240189813538926;-35,931211757611806;46,16935389866509;1;603,0;652,0;5,0;612,0;661,0;184,0;0,12402
44;662,0;0,1281508214874057;-38,66648992599748;46,16935389866509;1;603,0;662,0;6,0;616,0;665,0;185,0;0,12815
45;662,0;0,16844500071321641;-65,34123657348417;46,16935389866509;1;616,0;667,0;4,0;617,0;672,0;187,0;0,16845
46;684,0;0,41758886537299755;-227,90052200845815;57,73026190667217;1;631,0;696,0;4,0;634,0;701,0;192,0;0,41759
47;741,0;0,03972825619553982;38,54961362097439;67,9882514618694;1;582,0;763,0;3,0;714,0;763,0;212,0;0,03973
48;763,0;0,03972825619553982;38,54961362097439;68,86227309817127;1;582,0;788,0;3,0;731,0;790,0;215,0;0,03973
49;781,0;0,37700919171802305;-243,12838884531726;51,31578988645873;1;781,0;822,0;4,0;781,0;830,0;230,0;0,37701
50;817,0;0,04301268358443622;29,74675829982317;64,88812078830756;1;310,0;342,0;4,0;772,0;821,0;228,0;0,04301
51;817,0;0,37700919171802305;-243,12838884531726;64,88812078830756;1;781,0;817,0;3,0;772,0;821,0;229,0;0,37701
52;835,0;-0,2354096941446168;275,85511134912343;79,2880167383684;1;835,0;863,0;5,0;800,0;871,0;237,0;-0,23541
53;855,0;-0,4683748933113865;473,87280718991076;73,41227340867532;1;847,0;863,0;4,0;829,0;878,0;251,0;-0,46837
54;855,0;-0,3813533749947098;399,4694090291522;73,41227340867532;1;835,0;863,0;5,0;829,0;878,0;252,0;-0,38135
55;863,0;-0,4683748933113865;473,87280718991076;69,66527426218423;1;847,0;890,0;4,0;835,0;896,0;254,0;-0,46837
56;879,0;-0,10007973986622577;143,62758496064396;55,65749361823149;1;879,0;918,0;3,0;879,0;928,0;268,0;-0,10008
57;890,0;-0,7408842392047066;709,048372695846;49,66139980365715;1;863,0;903,0;3,0;855,0;904,0;265,0;-0,74088
58;913,0;-0,36172648856247064;381,83523389159643;51,578949834060694;1;835,0;903,0;6,0;863,0;912,0;266,0;-0,36173
59;944,0;-0,11169513205510885;173,07718857060797;67,6369839105852;1;835,0;967,0;6,0;911,0;981,0;278,0;-0,1117
60;944,0;0,6108692364283275;-509,023575277756;67,6369839105852;1;918,0;967,0;3,0;917,0;967,0;283,0;0,61087
61;967,0;-0,30208380569759613;356,2041668129954;64,08912670342;1;961,0;982,0;3,0;951,0;1000,0;290,0;-0,30208
62;967,0;-0,2748399937047239;329,859400615888;64,08912670342;1;951,0;982,0;4,0;951,0;1000,0;291,0;-0,27484
63;967,0;-0,06434467664218171;126,31042901640973;64,08912670342;1;951,0;1010,0;5,0;967,0;1016,0;296,0;-0,06434
64;982,0;-0,30208380569759613;356,2041668129954;59,557869617956065;1;961,0;982,0;3,0;944,0;993,0;289,0;-0,30208
65;1002,0;-0,16373501943625257;223,08752034388706;59,025030868761995;1;944,0;1002,0;6,0;952,0;1006,0;292,0;-0,16374
66;1010,0;-0,09011961342535015;152,34311516740985;61,32230560780619;1;841,0;1010,0;10,0;960,0;1010,0;294,0;-0,09012
67;1019,0;-0,7909736654978808;877,3343652176052;71,33220007526464;1;1019,0;1055,0;3,0;1010,0;1059,0;308,0;-0,79097
68;1069,0;0,24785110525057874;-216,88559990795574;48,06723160491294;1;1055,0;1105,0;4,0;1055,0;1118,0;316,0;0,24785
69;1087,0;0,3560665306542991;-334,5157673217998;52,52855149942336;1;1055,0;1105,0;3,0;1074,0;1123,0;319,0;0,35607
70;1124,0;0,3560665306542991;-334,5157673217998;65,70301313363242;1;1055,0;1124,0;4,0;1087,0;1136,0;321,0;0,35607
71;1151,0;0,17176613364164264;-143,96875912476128;53,73406069676942;1;1151,0;1199,0;5,0;1151,0;1200,0;342,0;0,17177
72;1194,0;0,016600399433733058;41,29912751948278;61,12000444336005;1;310,0;342,0;4,0;1149,0;1219,0;340,0;0,0166
73;1194,0;0,1400637579863448;-106,11612259233564;61,12000444336005;1;1151,0;1222,0;5,0;1172,0;1228,0;353,0;0,14006
