;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;28;1;50;2;2;3;6;0,01;0,05;ORCL;7,357144352763025
1;28;1;50;2;2;3;6;0,01;0,06;ORCL;5,16520389036979
2;28;1;50;2;2;3;6;0,01;0,07;ORCL;5,636883774289123
3;28;1;50;2;2;3;6;0,02;0,05;ORCL;6,920634581187626
4;28;1;50;2;2;3;6;0,02;0,06;ORCL;4,41023648302174
5;28;1;50;2;2;3;6;0,02;0,07;ORCL;5,264066782586816
6;28;1;50;2;2;3;6;0,03;0,05;ORCL;6,083900819142469
7;28;1;50;2;2;3;6;0,03;0,06;ORCL;3,3599122587051653
8;28;1;50;2;2;3;6;0,03;0,07;ORCL;3,7526306335417665
9;28;1;60;2;2;3;6;0,01;0,05;ORCL;7,242248492586974
10;28;1;60;2;2;3;6;0,01;0,06;ORCL;5,958138715148512
11;28;1;60;2;2;3;6;0,01;0,07;ORCL;6,148345357396687
12;28;1;60;2;2;3;6;0,02;0,05;ORCL;5,930184235213522
13;28;1;60;2;2;3;6;0,02;0,06;ORCL;4,409487548555252
14;28;1;60;2;2;3;6;0,02;0,07;ORCL;3,904165056488138
15;28;1;60;2;2;3;6;0,03;0,05;ORCL;5,279797442926977
16;28;1;60;2;2;3;6;0,03;0,06;ORCL;3,9276741611658523
17;28;1;60;2;2;3;6;0,03;0,07;ORCL;3,1186286849232214
18;28;1;70;2;2;3;6;0,01;0,05;ORCL;5,771867400671914
19;28;1;70;2;2;3;6;0,01;0,06;ORCL;4,882146003784193
20;28;1;70;2;2;3;6;0,01;0,07;ORCL;4,7438521349570255
21;28;1;70;2;2;3;6;0,02;0,05;ORCL;4,669171265478943
22;28;1;70;2;2;3;6;0,02;0,06;ORCL;3,974299392717524
23;28;1;70;2;2;3;6;0,02;0,07;ORCL;4,044067452772938
24;28;1;70;2;2;3;6;0,03;0,05;ORCL;3,8233564080248703
25;28;1;70;2;2;3;6;0,03;0,06;ORCL;2,630271077947826
26;28;1;70;2;2;3;6;0,03;0,07;ORCL;2,504081650268072
