;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;1;50;2;2;3;6;0,01;0,05;AES;7,959256919138579
1;42;1;50;2;2;3;6;0,01;0,06;AES;7,9044708050853645
2;42;1;50;2;2;3;6;0,01;0,07;AES;7,970760248036511
3;42;1;50;2;2;3;6;0,02;0,05;AES;6,844942966777173
4;42;1;50;2;2;3;6;0,02;0,06;AES;6,722120802609171
5;42;1;50;2;2;3;6;0,02;0,07;AES;7,437996945766146
6;42;1;50;2;2;3;6;0,03;0,05;AES;6,164922852806472
7;42;1;50;2;2;3;6;0,03;0,06;AES;5,780092026595626
8;42;1;50;2;2;3;6;0,03;0,07;AES;5,943821710076202
9;42;1;60;2;2;3;6;0,01;0,05;AES;5,256670824757905
10;42;1;60;2;2;3;6;0,01;0,06;AES;4,683345096260086
11;42;1;60;2;2;3;6;0,01;0,07;AES;4,544391156710488
12;42;1;60;2;2;3;6;0,02;0,05;AES;4,917596898391246
13;42;1;60;2;2;3;6;0,02;0,06;AES;4,434323614950134
14;42;1;60;2;2;3;6;0,02;0,07;AES;4,073463390247654
15;42;1;60;2;2;3;6;0,03;0,05;AES;4,080819422557041
16;42;1;60;2;2;3;6;0,03;0,06;AES;3,3598216633012092
17;42;1;60;2;2;3;6;0,03;0,07;AES;2,797871866382641
18;42;1;70;2;2;3;6;0,01;0,05;AES;5,9483707025974715
19;42;1;70;2;2;3;6;0,01;0,06;AES;4,7559552528737035
20;42;1;70;2;2;3;6;0,01;0,07;AES;4,882720567819501
21;42;1;70;2;2;3;6;0,02;0,05;AES;5,489840496577729
22;42;1;70;2;2;3;6;0,02;0,06;AES;4,504988207059287
23;42;1;70;2;2;3;6;0,02;0,07;AES;4,243624525043495
24;42;1;70;2;2;3;6;0,03;0,05;AES;4,756456523562322
25;42;1;70;2;2;3;6;0,03;0,06;AES;3,7856342847637654
26;42;1;70;2;2;3;6;0,03;0,07;AES;3,6351949942027324
