;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;28;2;50;2;3;4;6;0,01;0,05;WY;7,067450850224789
1;28;2;50;2;3;4;6;0,01;0,06;WY;6,553888499373504
2;28;2;50;2;3;4;6;0,01;0,07;WY;6,021481522898699
3;28;2;50;2;3;4;6;0,02;0,05;WY;5,10797246753725
4;28;2;50;2;3;4;6;0,02;0,06;WY;3,9493511592810853
5;28;2;50;2;3;4;6;0,02;0,07;WY;3,955760115778401
6;28;2;50;2;3;4;6;0,03;0,05;WY;5,064489160691538
7;28;2;50;2;3;4;6;0,03;0,06;WY;3,892233705165276
8;28;2;50;2;3;4;6;0,03;0,07;WY;4,486385990308158
9;28;2;60;2;3;4;6;0,01;0,05;WY;7,944549817928184
10;28;2;60;2;3;4;6;0,01;0,06;WY;6,333955722234132
11;28;2;60;2;3;4;6;0,01;0,07;WY;5,608423042579125
12;28;2;60;2;3;4;6;0,02;0,05;WY;6,465963450204211
13;28;2;60;2;3;4;6;0,02;0,06;WY;4,346889234325045
14;28;2;60;2;3;4;6;0,02;0,07;WY;3,488687124082614
15;28;2;60;2;3;4;6;0,03;0,05;WY;5,16028546361696
16;28;2;60;2;3;4;6;0,03;0,06;WY;3,9085687433263288
17;28;2;60;2;3;4;6;0,03;0,07;WY;3,9405358310476686
18;28;2;70;2;3;4;6;0,01;0,05;WY;6,020840548010715
19;28;2;70;2;3;4;6;0,01;0,06;WY;4,989193957957733
20;28;2;70;2;3;4;6;0,01;0,07;WY;4,637194330143602
21;28;2;70;2;3;4;6;0,02;0,05;WY;5,785846468136363
22;28;2;70;2;3;4;6;0,02;0,06;WY;4,746432216551471
23;28;2;70;2;3;4;6;0,02;0,07;WY;3,7422022621764257
24;28;2;70;2;3;4;6;0,03;0,05;WY;5,090305755315676
25;28;2;70;2;3;4;6;0,03;0,06;WY;4,460634099659247
26;28;2;70;2;3;4;6;0,03;0,07;WY;4,159679391150158
