;num_pontos;janela_rsi;ordem;lookback;break_min;d_max;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
2920;2;35;2;50;4;2;6;0,02;0,05;ED;in_sample_2_1x;19,60960872;1,273166373;-13,58374782;86,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;9,436777835253203;8,908682421719252;7,842841585321388;9,452054794520548;9,06037067557715
2921;2;35;2;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;10,91500397;0,841407038;-10,0276028;41,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;8,495972097081578;8,331466013667288;8,396592280082285;9,6875;8,604991514094513
2922;2;35;2;100;3;2;6;0,02;0,05;ED;in_sample_1_1x;13,71539894;0,889359016;-14,2356784;67,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;6,212098913437828;6,848981316082617;7,065641764323466;7,258064516129032;6,66542366470446
2923;2;35;2;100;3;2;6;0,02;0,05;ED;in_sample_2_1x;13,42086608;0,970523767;-9,987353557;67,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;6,686516733052799;7,092263313257763;9,218312736980575;6,8493150684931505;7,187386375878234
2924;2;35;2;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;12,09297345;1,030551218;-10,10720438;35,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;8,991027575449062;9,078696679461887;8,361392739475072;7,8125;8,757766974963719
2925;2;35;2;100;4;2;6;0,02;0,05;ED;in_sample_1_1x;13,6978111;0,883228751;-20,96303569;64,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;6,20502074657089;6,8111349098123695;3,4991957639176334;6,774193548387097;6,072960195948878
2926;2;35;2;100;4;2;6;0,02;0,05;ED;in_sample_2_1x;12,91412491;0,920568184;-15,23072052;64,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;6,461322277602875;6,79243680589702;7,212943061756691;6,438356164383562;6,660019952963274
2927;2;35;2;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;4,919532047;0,433891833;-12,2704439;32,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;5,976304761659976;6,721541468520976;7,404815780482924;6,875;6,521687571786401
2928;2;35;3;50;3;2;6;0,02;0,05;ED;in_sample_1_1x;11,05945616;0,742162894;-17,08230228;71,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;5,143223702731096;5,940236876059694;5,556530546672391;7,903225806451613;5,824271601919526
2929;2;35;3;50;3;2;6;0,02;0,05;ED;in_sample_2_1x;14,3933059;1,069675955;-17,33938907;69,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;7,11866645501583;7,68736104688277;6,40646508775487;7,123287671232877;7,180067745400111
2930;2;35;3;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;4,07540595;0,39085067;-16,06759107;35,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;5,621550877244558;6,551503580571878;5,725730566320307;7,8125;6,215127194171105
2931;2;35;3;50;4;2;6;0,02;0,05;ED;in_sample_1_1x;11,00383385;0,736650666;-11,9054656;64,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;5,120838691740293;5,906206043731525;8,300982443048511;6,774193548387097;6,035729164874219
2932;2;35;3;50;4;2;6;0,02;0,05;ED;in_sample_2_1x;16,5372931;1,206294153;-17,17583283;68,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;8,071448779758867;8,507324596267402;6,4690185436171275;6,986301369863014;7,812045063613078
2933;2;35;3;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;1,613467848;0,145173978;-15,15639359;33,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;4,586892538900562;5,580936269786135;6,128658908929222;7,1875;5,462672723600455
2934;2;35;3;100;3;2;6;0,02;0,05;ED;in_sample_1_1x;6,788948568;0,541422697;-16,80549113;56,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;3,424572330948269;4,700927474193411;5,703279407514483;5,483870967741935;4,408960330926864
2935;2;35;3;100;3;2;6;0,02;0,05;ED;in_sample_2_1x;11,85026791;0,949260791;-13,22306427;56,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;5,9885469990684905;6,964645868973802;7,980788034354253;5,342465753424658;6,459740931847427
2936;2;35;3;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;3,86829007;0,403948668;-14,95333104;30,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;5,534508001523447;6,60324837000244;6,218452459189525;6,25;6,039781886252107
2937;2;35;3;100;4;2;6;0,02;0,05;ED;in_sample_1_1x;8,066153592;0,638906211;-20,96303569;50,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;3,938579183589761;5,302761273465628;3,4991957639176334;4,516129032258065;4,348083556268034
2938;2;35;3;100;4;2;6;0,02;0,05;ED;in_sample_2_1x;7,93883614;0,669301084;-18,77710067;57,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;4,250316913135901;5,284366386467365;5,8566002271218816;5,47945205479452;4,950819399179833
2939;2;35;3;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;-0,844039503;-0,07632545;-18,71216024;27,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;3,5540962755874346;4,705883360108646;4,556311317506386;5,3125;4,277552409212283
2940;2;35;4;50;3;2;6;0,02;0,05;ED;in_sample_1_1x;12,67687855;0,883853798;-20,26646345;61,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;5,794149886431875;6,814993761379144;3,868477068930904;6,290322580645161;5,881605261661425
2941;2;35;4;50;3;2;6;0,02;0,05;ED;in_sample_2_1x;13,16330233;1,079392474;-17,97510385;55,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;6,572056073728651;7,745678251497805;6,163330637906213;5,205479452054795;6,653762116306082
2942;2;35;4;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;2,526509331;0,232627001;-16,62924143;28,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;4,970608921888617;5,926427104354982;5,477370739117425;5,625;5,40957881621332
2943;2;35;4;50;4;2;6;0,02;0,05;ED;in_sample_1_1x;13,02750728;0,89067875;-18,89630033;56,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;5,9352592358052005;6,857128955561933;4,5948563243469005;5,483870967741935;5,942680415804043
2944;2;35;4;50;4;2;6;0,02;0,05;ED;in_sample_2_1x;15,86333892;1,257492447;-18,04449261;55,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;7,771945298399144;8,81460968335864;6,13679232462635;5,205479452054795;7,469618148370836
2945;2;35;4;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;-0,173469309;-0,016880294;-26,09221817;28,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;3,8359112578988994;4,940726660579979;1,2928754813002865;5,625;4,043866082308134
2946;2;35;4;100;3;2;6;0,02;0,05;ED;in_sample_1_1x;6,088256382;0,504710788;-20,76629339;52,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;3,142581124815692;4,474279226039308;3,60349686741167;4,838709677419355;3,831215481622388
2947;2;35;4;100;3;2;6;0,02;0,05;ED;in_sample_2_1x;6,193083989;0,593067601;-15,89560209;47,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;3,4745092064224754;4,826823553830727;6,958653528427828;4,109589041095891;4,449345328064657
2948;2;35;4;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;0,28608576;0,030888896;-17,20325859;25,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;4,029044661083502;5,129443033709559;5,2235423561549545;4,6875;4,60815177240351
2949;2;35;4;100;4;2;6;0,02;0,05;ED;in_sample_1_1x;6,571749984;0,551455928;-20,61542268;47,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;3,3371614936416747;4,762869614807113;3,683479573407932;4,032258064516129;3,893280192637616
2950;2;35;4;100;4;2;6;0,02;0,05;ED;in_sample_2_1x;3,998800192;0,400883929;-23,43010096;45,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;2,4993752050386804;3,673363706359368;4,07702123785442;3,835616438356164;3,251070100577909
2951;2;35;4;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;0,165829365;0,01617155;-19,98290917;25,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;3,9785055018232174;5,071300868033039;3,9943905797131314;4,6875;4,394286974464123
2952;2;42;2;50;3;2;6;0,02;0,05;ED;in_sample_1_1x;17,94848754;1,134990592;-9,77150826;84,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;7,915691138141276;8,365436545684853;9,432280111984964;10,0;8,558603802539785
2953;2;42;2;50;3;2;6;0,02;0,05;ED;in_sample_2_1x;20,87699276;1,454996213;-7,943504375;73,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;10,0;10,0;10,0;7,671232876712328;9,667318982387474
2954;2;42;2;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;14,03091081;1,106978452;-9,017412306;40,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;9,805468461303775;9,380629167929994;8,84329498767395;9,375;9,485136958206466
2955;2;42;2;50;4;2;6;0,02;0,05;ED;in_sample_1_1x;22,82323516;1,349633298;-9,84584782;80,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;9,877516870497466;9,690575842961822;9,392869684531076;9,35483870967742;9,680201527374935
2956;2;42;2;50;4;2;6;0,02;0,05;ED;in_sample_2_1x;17,07642016;1,200230784;-11,07926246;70,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;8,3110354403316;8,470933093237413;8,800703018333236;7,260273972602739;8,276564214057943
2957;2;42;2;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;14,16642573;1,110825839;-8,821743513;38,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;9,862420194507024;9,395828607582747;8,929819044417146;8,75;9,436962406157672
2958;2;42;2;100;3;2;6;0,02;0,05;ED;in_sample_1_1x;11,796113;0,846690898;-16,72846318;66,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;5,439688762521863;6,585561230879952;5,744115059963821;7,096774193548387;6,047296857548242
2959;2;42;2;100;3;2;6;0,02;0,05;ED;in_sample_2_1x;13,51862865;1,054417885;-9,614898386;58,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;6,729962164404932;7,595784218779979;9,360761341202695;5,616438356164384;7,194093518305976
2960;2;42;2;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;14,4937927;1,263757869;-12,70816943;34,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;10,0;10,0;7,211255080204747;7,5;9,244465011457821
2961;2;42;2;100;4;2;6;0,02;0,05;ED;in_sample_1_1x;15,86584756;1,107656413;-12,07375123;60,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;7,077539704980973;8,19668357277133;8,211767378920516;6,129032258064516;7,423826556781514
2962;2;42;2;100;4;2;6;0,02;0,05;ED;in_sample_2_1x;8,357243037;0,663455338;-13,32202826;52,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;4,4362558478516405;5,249281026616836;7,942938426290276;4,794520547945205;5,220684081574867
2963;2;42;2;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;5,754084204;0,527526473;-17,56864698;34,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;6,327035085595234;7,09145332300488;5,061968886492549;7,5;6,532282969898288
2964;2;42;3;50;3;2;6;0,02;0,05;ED;in_sample_1_1x;11,25206804;0,83024862;-13,40505513;64,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;5,220739703967998;6,484051568051938;7,5059889781601665;6,774193548387097;6,130072110650734
2965;2;42;3;50;3;2;6;0,02;0,05;ED;in_sample_2_1x;14,94523605;1,144021468;-12,62329665;57,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;7,363942775421462;8,133572544419147;8,210174191343931;5,47945205479452;7,435514237320162
2966;2;42;3;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;11,47121212;0,939864389;-6,743405887;33,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;8,729725090215275;8,72043041077484;9,848852682466639;7,1875;8,66662696780888
2967;2;42;3;50;4;2;6;0,02;0,05;ED;in_sample_1_1x;15,82519476;1,167083164;-14,55673592;61,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;7,061179122782806;8,563566401110222;6,89543610127562;6,290322580645161;7,3566326932128066
2968;2;42;3;50;4;2;6;0,02;0,05;ED;in_sample_2_1x;11,94083359;0,893191036;-17,32218946;54,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;6,028794151258734;6,628122945995951;6,4130432228659675;5,068493150684931;6,117737817045572
2969;2;42;3;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;5,165277743;0,473179869;-14,08655477;32,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;6,079582270250461;6,876752299211309;6,601737897911149;6,875;6,495569901012165
2970;2;42;3;100;3;2;6;0,02;0,05;ED;in_sample_1_1x;14,1984113;1,063688631;-14,68443975;50,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;6,406485608044613;7,925239754213121;6,827735101595252;4,516129032258065;6,630542923773342
2971;2;42;3;100;3;2;6;0,02;0,05;ED;in_sample_2_1x;13,72497945;1,150604487;-10,66620127;50,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;6,821663922203013;8,173082914954898;8,958681735116384;4,52054794520548;7,184341039548672
2972;2;42;3;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;10,67680167;1,125452729;-7,507909019;26,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;8,395864789059699;9,453613418900781;9,510792068102248;5,0;8,372230467583273
2973;2;42;3;100;4;2;6;0,02;0,05;ED;in_sample_1_1x;16,28390467;1,213129941;-9,562559944;47,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;7,245785378383128;8,847845307450742;9,543052121522418;4,032258064516129;7,572622419441345
2974;2;42;3;100;4;2;6;0,02;0,05;ED;in_sample_2_1x;11,15242878;0,949639921;-13,99670188;45,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;5,678429108169674;6,966921354853642;7,684903841305323;3,835616438356164;6,069950044839684
2975;2;42;3;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;9,124251625;0,998148394;-11,8152448;22,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;7,743387438613462;8,950686482419899;7,6061032323754265;3,75;7,498234073293658
2976;2;42;4;50;3;2;6;0,02;0,05;ED;in_sample_1_1x;14,95734559;1,150932889;-13,40506644;51,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;6,711916152424155;8,463859476690764;7,5059829822686845;4,67741935483871;7,0352671068230554
2977;2;42;4;50;3;2;6;0,02;0,05;ED;in_sample_2_1x;8,220044282;0,704512906;-14,32692719;49,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;4,375285078650802;5,495702877286985;7,558606401637564;4,383561643835616;5,151347005142794
2978;2;42;4;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;7,125804745;0,668574735;-11,3010066;25,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;6,903516717879339;7,648676848060903;7,833497568049174;4,6875;6,932700202544143
2979;2;42;4;50;4;2;6;0,02;0,05;ED;in_sample_1_1x;12,60969009;0,955545602;-14,10757614;48,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;5,767110117397558;7,257597325895698;7,13355398796871;4,193548387096774;6,163375339864222
2980;2;42;4;50;4;2;6;0,02;0,05;ED;in_sample_2_1x;3,096500738;0,265844079;-22,62437034;44,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;2,098395678949862;2,8628731836080106;4,385179671767057;3,6986301369863015;2,8721061732598523
2981;2;42;4;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;4,184030454;0,455552013;-10,3463623;24,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;5,667201598000201;6,807111908608694;8,255637942691177;4,375;6,178066650558454
2982;2;42;4;100;3;2;6;0,02;0,05;ED;in_sample_1_1x;15,70283858;1,159035999;-14,68443975;45,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;7,011937290969407;8,513885632674645;6,827735101595252;3,7096774193548385;6,942999379886801
2983;2;42;4;100;3;2;6;0,02;0,05;ED;in_sample_2_1x;5,868954775;0,58339241;-18,45498476;44,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;3,330467028357208;4,768754394161865;5,979796158739752;3,6986301369863015;4,1724765955887735
2984;2;42;4;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;2,657231534;0,365091348;-9,398009947;20,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;5,02554645960769;6,449739120631967;8,67499604034917;3,125;5,682301951490882
2985;2;42;4;100;4;2;6;0,02;0,05;ED;in_sample_1_1x;16,3013686;1,20008153;-10,50868792;45,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;7,2528136780886365;8,767288355363485;9,041471160318965;3,7096774193548385;7,434880903523812
2986;2;42;4;100;4;2;6;0,02;0,05;ED;in_sample_2_1x;3,231493723;0,321657716;-17,19722215;41,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;2,158386209710634;3,1978589217348263;6,460838018774152;3,287671232876712;3,2313408177503455
2987;2;42;4;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;2,5387826;0,329488128;-11,8152448;18,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;4,975766907013943;6,309085478605912;7,6061032323754265;2,5;5,378796415804154
2988;2;49;2;50;3;2;6;0,02;0,05;ED;in_sample_1_1x;23,12758143;1,399753039;-15,78693081;77,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;10,0;10,0;6,243259703318883;8,870967741935484;9,302032492179196
2989;2;49;2;50;3;2;6;0,02;0,05;ED;in_sample_2_1x;18,07962878;1,318703676;-10,23591048;73,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;8,756858736835353;9,181991022944421;9,123250056937678;7,671232876712328;8,775577312863557
2990;2;49;2;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;10,77114704;0,900855949;-9,309950785;41,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;8,435514536417422;8,56632414859533;8,713935494172276;9,6875;8,691518200087886
2991;2;49;2;50;4;2;6;0,02;0,05;ED;in_sample_1_1x;14,40919256;0,951792986;-22,54501587;76,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;6,491313814959345;7,234429807083338;2,6605236609703122;8,709677419354838;6,47328601990998
2992;2;49;2;50;4;2;6;0,02;0,05;ED;in_sample_2_1x;12,24104137;0,964347599;-13,42654821;66,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;6,162205706390381;7,055194806213952;7,902963894722111;6,712328767123288;6,744614199063492
2993;2;49;2;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;8,722156242;0,767843349;-9,800359029;42,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;7,5744021418293555;8,040846210775246;8,497078681797564;10,0;8,185996789833732
2994;2;49;2;100;3;2;6;0,02;0,05;ED;in_sample_1_1x;13,98495101;1,000742622;-12,20710747;67,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;6,32057923454538;7,536630088936865;8,141069806564113;7,258064516129032;7,062018886314716
2995;2;49;2;100;3;2;6;0,02;0,05;ED;in_sample_2_1x;10,21860224;0,816762887;-25,34609295;60,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;5,263439027217723;6,16941175492214;3,344234030353783;5,890410958904109;5,33768365439362
2996;2;49;2;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;-0,938279084;-0,100602423;-17,27368494;32,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;3,5144909872966834;4,6099750498541745;5,192400070202304;6,875;4,547260447400101
2997;2;49;2;100;4;2;6;0,02;0,05;ED;in_sample_1_1x;16,01781089;1,12284795;-13,48942085;59,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;7,138696834417868;8,290471538083027;7,461263275080203;5,967741935483871;7,346576969997677
2998;2;49;2;100;4;2;6;0,02;0,05;ED;in_sample_2_1x;7,680716468;0,614212972;-23,63246609;55,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;4,135609203523609;4,95373514915286;3,9996249964911117;5,205479452054795;4,502771765346065
2999;2;49;2;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;-2,166659911;-0,223818598;-14,97820253;29,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;2,9982495495915846;4,123198747871667;6,207454373194034;5,9375;4,19801435967316
3000;2;49;3;50;3;2;6;0,02;0,05;ED;in_sample_1_1x;20,57242726;1,332869625;-10,95041838;61,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;8,97168682532877;9,587081984386442;8,807291858638909;6,290322580645161;8,740976983434752
3001;2;49;3;50;3;2;6;0,02;0,05;ED;in_sample_2_1x;13,42254775;1,131926975;-13,57159453;54,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;6,687264062818596;8,060983068394236;7,847489713021047;5,068493150684931;7,014248741278606
3002;2;49;3;50;3;2;6;0,02;0,05;ED;in_sample_3_1x;2,633159774;0,248009309;-14,50099513;36,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;5,015430020375371;5,987196260711247;6,418473818465887;8,125;5,937736628716356
3003;2;49;3;50;4;2;6;0,02;0,05;ED;in_sample_1_1x;13,19551569;0,942783086;-15,58735367;61,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;6,002873653552277;7,178805403268119;6,349063670916006;6,290322580645161;6,429374002679177
3004;2;49;3;50;4;2;6;0,02;0,05;ED;in_sample_2_1x;8,401536499;0,697899589;-20,09032063;58,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;4,455939746941746;5,456010662341171;5,354348238415761;5,616438356164384;5,035803880012532
3005;2;49;3;50;4;2;6;0,02;0,05;ED;in_sample_3_1x;1,805792472;0,193791851;-13,77278294;32,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;4,667719215951793;5,773005439513204;6,740486705051469;6,875;5,594950747419036
3006;2;49;3;100;3;2;6;0,02;0,05;ED;in_sample_1_1x;15,88367549;1,153063765;-13,44177627;53,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;7,08471449525835;8,477014862111709;7,486521606763375;5,0;7,242099259537405
3007;2;49;3;100;3;2;6;0,02;0,05;ED;in_sample_2_1x;9,34798411;0,775879012;-20,19901807;46,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;4,876538598957315;5,9240323856407695;5,312775990757215;3,9726027397260273;5,109008471233818
3008;2;49;3;100;3;2;6;0,02;0,05;ED;in_sample_3_1x;-2,956341907;-0,332501627;-16,02648035;32,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;2,6663764366413507;3,6938369133164413;5,743909583093991;6,875;4,000816102807275
3009;2;49;3;100;4;2;6;0,02;0,05;ED;in_sample_1_1x;13,65932179;0,989449896;-14,80730941;51,0;-1,720434067;-0,220021625;-27,563539420842897;22,0;23,12758143;1,399753039;-8,700622979;84,0;6,189530853623646;7,466912206252413;6,762596892252691;4,67741935483871;6,420347602923881
3010;2;49;3;100;4;2;6;0,02;0,05;ED;in_sample_2_1x;3,985672149;0,351498749;-20,88043201;47,0;-1,625389414;-0,211153436;-34,09013972;17,0;20,87699276;1,454996213;-7,943504375;90,0;2,493541136939362;3,3769606789984086;5,05216351385192;4,109589041095891;3,342328189108959
3011;2;49;3;100;4;2;6;0,02;0,05;ED;in_sample_3_1x;-4,864234929;-0,620792655;-19,48253324;25,0;-9,300903682;-1,267511104;-29,01597596;10,0;14,4937927;1,263757869;-6,401595594;42,0;1,8645620359149493;2,5549179320660045;4,215655068017352;4,6875;2,8009538628420296
