;num_pontos;janela_rsi;ordem;lookback;break_min;d_max;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades
0;2;28;2;50;3;2;6;0,02;0,05;AAPL;in_sample_1_1x;45,24038099;1,019497974;-23,14291575;128,0
1;2;28;2;50;3;2;6;0,02;0,05;AAPL;in_sample_2_1x;43,1660297;1,426382156;-16,5382411;101,0
2;2;28;2;50;3;2;6;0,02;0,05;AAPL;in_sample_3_1x;12,0597715;0,694991622;-14,63188266;51,0
3;2;28;2;50;4;2;6;0,02;0,05;AAPL;in_sample_1_1x;52,55447836;1,140818352;-25,72047685;122,0
4;2;28;2;50;4;2;6;0,02;0,05;AAPL;in_sample_2_1x;36,2706647;1,279091003;-21,72356046;102,0
5;2;28;2;50;4;2;6;0,02;0,05;AAPL;in_sample_3_1x;14,67565058;0,846599471;-12,83361951;50,0
6;2;28;2;100;3;2;6;0,02;0,05;AAPL;in_sample_1_1x;40,05886409;1,074219162;-22,3048642;103,0
7;2;28;2;100;3;2;6;0,02;0,05;AAPL;in_sample_2_1x;38,69114953;1,343926544;-15,46943242;87,0
8;2;28;2;100;3;2;6;0,02;0,05;AAPL;in_sample_3_1x;26,74406612;1,400271876;-9,089666324;43,0
9;2;28;2;100;4;2;6;0,02;0,05;AAPL;in_sample_1_1x;45,22796896;1,25690463;-25,42761943;91,0
10;2;28;2;100;4;2;6;0,02;0,05;AAPL;in_sample_2_1x;26,95275326;1,054872876;-17,5376189;87,0
11;2;28;2;100;4;2;6;0,02;0,05;AAPL;in_sample_3_1x;24,13046347;1,320680609;-10,75636479;39,0
12;2;28;3;50;3;2;6;0,02;0,05;AAPL;in_sample_1_1x;39,89781323;1,041768761;-31,36663382;99,0
13;2;28;3;50;3;2;6;0,02;0,05;AAPL;in_sample_2_1x;23,31887731;1,08385035;-14,43278299;85,0
14;2;28;3;50;3;2;6;0,02;0,05;AAPL;in_sample_3_1x;13,03607624;0,845214054;-13,19107272;46,0
15;2;28;3;50;4;2;6;0,02;0,05;AAPL;in_sample_1_1x;40,44136093;1,103674774;-31,68828865;95,0
16;2;28;3;50;4;2;6;0,02;0,05;AAPL;in_sample_2_1x;24,44778261;1,152625113;-20,16196209;85,0
17;2;28;3;50;4;2;6;0,02;0,05;AAPL;in_sample_3_1x;13,59801318;0,860774089;-12,83361951;43,0
18;2;28;3;100;3;2;6;0,02;0,05;AAPL;in_sample_1_1x;37,10874452;1,170479594;-18,55574873;84,0
19;2;28;3;100;3;2;6;0,02;0,05;AAPL;in_sample_2_1x;23,33901868;1,087627172;-21,76668177;79,0
20;2;28;3;100;3;2;6;0,02;0,05;AAPL;in_sample_3_1x;25,01243542;1,500916459;-6,08823984;38,0
21;2;28;3;100;4;2;6;0,02;0,05;AAPL;in_sample_1_1x;41,9216351;1,304080205;-18,51090215;77,0
22;2;28;3;100;4;2;6;0,02;0,05;AAPL;in_sample_2_1x;17,14658905;0,915145209;-19,32594371;74,0
