;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;35;3;50;2;3;3;6;0,01;0,05;AFL;in_sample_1_2x;0,10616549605737546;0,007173820502046213;-32,20482027331698;52,0;-5,816193821019155;-0,3478315906049138;-56,47475076151427;37,0;5,09034603434233;0,2946343521880658;-31,11409795515996;55,0;5,430099184174521;5,525668949293281;9,569915519728367;8,333333333333334;6,463554900595975
27;35;3;50;2;3;3;6;0,01;0,05;AFL;in_sample_2_2x;29,732242299062285;0,9106376799575673;-17,47265600675807;63,0;21,678528202569613;0,6962469290118166;-26,15881931618086;48,0;36,00080680353135;1,0074194302708441;-14,338590362508086;64,0;5,623207256945741;6,889771752912274;7,348557581639595;9,375;6,767531836900195
54;35;3;50;2;3;3;6;0,01;0,05;AFL;in_sample_3_2x;4,109086806047824;0,4122075246640627;-14,420306437593366;31,0;2,7993587486900617;0,28920802356617675;-22,49811533188204;21,0;12,422999329847384;1,0820657750719243;-9,668858543659864;31,0;1,360948641330344;1,5513438679800091;6,296396609431389;10,0;3,354561467054634
81;35;3;50;2;3;3;6;0,01;0,05;AFL;out_of_sample_val_1;2,5204943385678025;0,28118665180056895;-10,008381020466938;8,0;-2,3973583012083077;-0,24379971320278346;-14,98021128444692;3,0;9,62313056400732;1,1038959482915742;-6,176907578235779;8,0;4,091225153086061;3,895437078288393;5,647686857005881;10,0;5,101748067548693
108;35;3;50;2;3;3;6;0,01;0,05;AFL;out_of_sample_val_2;10,022712841426063;0,7189967825236142;-13,715980935104943;26,0;3,6445914383444133;0,2881428597501003;-25,788337583739107;19,0;23,513948837440136;1,4207113437802317;-12,579320839243024;26,0;3,210029028604582;3,8042196021591863;9,139481675397573;10,0;5,1968582807899555
1;35;3;50;2;3;3;6;0,01;0,06;AFL;in_sample_1_2x;-3,5537884895073812;-0,2356283346351766;-44,063923375899094;49,0;-5,816193821019155;-0,3478315906049138;-56,47475076151427;37,0;5,09034603434233;0,2946343521880658;-31,11409795515996;55,0;2,0743566351152247;1,7464467529898662;4,8937334067778995;6,666666666666667;3,039480497824282
28;35;3;50;2;3;3;6;0,01;0,06;AFL;in_sample_2_2x;32,176315043854075;0,9579401954915304;-17,47265579079642;61,0;21,678528202569613;0,6962469290118166;-26,15881931618086;48,0;36,00080680353135;1,0074194302708441;-14,338590362508086;64,0;7,329690431087928;8,40990979025727;7,348557764344727;8,125;7,754635519731864
55;35;3;50;2;3;3;6;0,01;0,06;AFL;in_sample_3_2x;5,299465496130251;0,5178495880303954;-14,420309269061192;31,0;2,7993587486900617;0,28920802356617675;-22,49811533188204;21,0;12,422999329847384;1,0820657750719243;-9,668858543659864;31,0;2,5978804241040465;2,8837652659634894;6,29639440239175;10,0;4,265366600947267
82;35;3;50;2;3;3;6;0,01;0,06;AFL;out_of_sample_val_1;4,704019059709319;0,49071421227795387;-6,66553521264841;5,0;-2,3973583012083077;-0,24379971320278346;-14,98021128444692;3,0;9,62313056400732;1,1038959482915742;-6,176907578235779;8,0;5,907727581252777;5,450146842991915;9,444949702157972;4,0;6,009775161700019
109;35;3;50;2;3;3;6;0,01;0,06;AFL;out_of_sample_val_2;6,09965020319323;0,4498029981166035;-16,66152001977941;25,0;3,6445914383444133;0,2881428597501003;-25,788337583739107;19,0;23,513948837440136;1,4207113437802317;-12,579320839243024;26,0;1,2356004854794898;1,4273762747772378;6,909535918154278;8,571428571428571;3,1489312136536847
2;35;3;50;2;3;3;6;0,01;0,07;AFL;in_sample_1_2x;-5,816193821019155;-0,3478315906049138;-53,483550943982024;48,0;-5,816193821019155;-0,3478315906049138;-56,47475076151427;37,0;5,09034603434233;0,2946343521880658;-31,11409795515996;55,0;0,0;0,0;1,1794648349047148;6,111111111111111;1,0415108494308323
29;35;3;50;2;3;3;6;0,01;0,07;AFL;in_sample_2_2x;34,09468669689233;0,9830977231221057;-17,47265647871923;59,0;21,678528202569613;0,6962469290118166;-26,15881931618086;48,0;36,00080680353135;1,0074194302708441;-14,338590362508086;64,0;8,66912230955274;9,218385074184546;7,3485571823570055;6,875;8,381099179912045
56;35;3;50;2;3;3;6;0,01;0,07;AFL;in_sample_3_2x;2,7993587486900617;0,28920802356617675;-14,420315408569984;28,0;2,7993587486900617;0,28920802356617675;-22,49811533188204;21,0;12,422999329847384;1,0820657750719243;-9,668858543659864;31,0;0,0;0,0;6,296389616838781;7,0;1,8994842309769686
83;35;3;50;2;3;3;6;0,01;0,07;AFL;out_of_sample_val_1;0,7032844320583154;0,06416695034101264;-11,269731186778642;4,0;-2,3973583012083077;-0,24379971320278346;-14,98021128444692;3,0;9,62313056400732;1,1038959482915742;-6,176907578235779;8,0;2,5794647522524055;2,285135081627518;4,214872304190029;2,0;2,6462195320288973
110;35;3;50;2;3;3;6;0,01;0,07;AFL;out_of_sample_val_2;5,607404413816908;0,41527424163637366;-16,661523909762643;25,0;3,6445914383444133;0,2881428597501003;-25,788337583739107;19,0;23,513948837440136;1,4207113437802317;-12,579320839243024;26,0;0,987859313236685;1,1225050288693281;6,909532973208936;8,571428571428571;2,9556499345837457
