;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;28;2;50;2;3;3;6;0,02;0,05;BEN;21,36616941571854;1,10045671840906;-16,525958612834007;54,0;10,0;10,0;10,0;10,0;10,0
1;28;2;50;2;3;4;6;0,02;0,05;BEN;14,739093667459883;0,7978657791284592;-18,996629215831447;53,0;4,255971017433286;3,754458156663398;5,347564107510576;8,928571428571429;4,936137843101236
2;28;2;100;2;3;3;6;0,02;0,05;BEN;13,238412840440597;0,8061901092352098;-19,13272932009922;44,666666666666664;2,955253402088998;3,926274114282822;5,091278624007135;0,0;3,1156552941199678
3;28;2;100;2;3;4;6;0,02;0,05;BEN;9,828839488637716;0,6159656256091032;-21,836446838982212;45,666666666666664;0,0;0,0;0,0;1,0714285714285712;0,1530612244897959
