;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;21;2;50;2;3;3;6;0,02;0,05;FDX;16,095091849490185;0,8683570601032425;-19,63357666587928;53,666666666666664;10,0;9,999999999999998;5,459420366134319;9,999999999999998;9,351345766590615
1;21;2;50;2;3;4;6;0,02;0,05;FDX;13,31068023091102;0,7466927214910196;-24,766628774477965;51,666666666666664;6,345675646252961;4,918607949996591;0,0;8,636363636363637;5,358658067873672
2;21;2;100;2;3;3;6;0,02;0,05;FDX;10,2965463153787;0,6732292539809176;-15,364436299174448;41,666666666666664;2,3898585897915896;1,8503573514270848;10,0;1,8181818181818168;3,2412103272015362
3;21;2;100;2;3;4;6;0,02;0,05;FDX;8,47559410095533;0,6289259408056451;-17,29144399015973;39,0;0,0;0,0;7,950469854720692;0,0;1,1357814078172417
