;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;28;2;50;2;2;3;6;0,01;0,05;BAC;8,090554961893638
1;28;2;50;2;2;3;6;0,01;0,06;BAC;6,348238483079732
2;28;2;50;2;2;3;6;0,01;0,07;BAC;5,903416302739723
3;28;2;50;2;2;3;6;0,02;0,05;BAC;7,656023018487289
4;28;2;50;2;2;3;6;0,02;0,06;BAC;5,9191766794645
5;28;2;50;2;2;3;6;0,02;0,07;BAC;5,555224088881318
6;28;2;50;2;2;3;6;0,03;0,05;BAC;7,444730242822246
7;28;2;50;2;2;3;6;0,03;0,06;BAC;5,808246727412966
8;28;2;50;2;2;3;6;0,03;0,07;BAC;5,1188554859009985
9;28;2;60;2;2;3;6;0,01;0,05;BAC;6,663586164864358
10;28;2;60;2;2;3;6;0,01;0,06;BAC;5,542686665504763
11;28;2;60;2;2;3;6;0,01;0,07;BAC;4,960024644857022
12;28;2;60;2;2;3;6;0,02;0,05;BAC;5,687908899282865
13;28;2;60;2;2;3;6;0,02;0,06;BAC;4,3325218722100445
14;28;2;60;2;2;3;6;0,02;0,07;BAC;3,7356926593209026
15;28;2;60;2;2;3;6;0,03;0,05;BAC;5,03536607235271
16;28;2;60;2;2;3;6;0,03;0,06;BAC;3,3851871868396315
17;28;2;60;2;2;3;6;0,03;0,07;BAC;3,0831604194788262
18;28;2;70;2;2;3;6;0,01;0,05;BAC;6,762661154900409
19;28;2;70;2;2;3;6;0,01;0,06;BAC;4,185034105768372
20;28;2;70;2;2;3;6;0,01;0,07;BAC;4,4309547158688485
21;28;2;70;2;2;3;6;0,02;0,05;BAC;5,4824986352021945
22;28;2;70;2;2;3;6;0,02;0,06;BAC;2,1930183549042312
23;28;2;70;2;2;3;6;0,02;0,07;BAC;2,0672939729347872
24;28;2;70;2;2;3;6;0,03;0,05;BAC;5,050074928893954
25;28;2;70;2;2;3;6;0,03;0,06;BAC;1,775964630831682
26;28;2;70;2;2;3;6;0,03;0,07;BAC;1,9399928038356737
