;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;63;1;lookback duplo [50, 90];2;2;3;6;0,02;0,05;ITW;19,176999750365365;1,0546354238645255;-14,103515113523823;57,5;Media_dos_resultados_por_ativo
