;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;49;3;50;2;3;4;6;0,01;0,05;COST;in_sample_1_2x;16,346578834829018;0,9516309438335233;-14,473418364302548;68,0;6,013892459738113;0,31183096987405223;-21,253699792886284;41,0;20,917472345422695;0,9516309438335233;-12,551400692916047;68,0;6,933023108773897;10,0;7,791367948507912;10,0;8,3700624678328
27;49;3;50;2;3;4;6;0,01;0,05;COST;in_sample_2_2x;9,559791808062101;0,7041731987570538;-12,059618929838479;61,0;-0,16931062412662845;-0,011678695509832507;-21,169865212206663;46,0;12,367709025445727;0,8495891094562137;-11,169492617456434;61,0;7,760299261013438;8,311606333585258;9,10990685202137;10,0;8,430573900318887
54;49;3;50;2;3;4;6;0,01;0,05;COST;in_sample_3_2x;5,514000229649962;0,5101011913694303;-11,245540857172486;25,0;5,374738288617165;0,43668098318360543;-13,17301801958084;17,0;16,070253559311286;1,463904478354632;-5,974945147404265;25,0;0,13020592043319096;0,7147442453465385;2,677768336937548;10,0;2,0711249412757424
81;49;3;50;2;3;4;6;0,01;0,05;COST;out_of_sample_val_1;0,6086031892667432;0,06336847899368393;-12,316726527507715;9,0;-6,321284254432302;-0,6597481647047622;-15,393597236346823;7,0;6,861964969447021;0,6450538570719933;-6,342987749746609;9,0;5,256585327346066;5,54196446380252;3,399628183488125;10,0;5,750473299018767
108;49;3;50;2;3;4;6;0,01;0,05;COST;out_of_sample_val_2;8,200473913897333;0,8842425343477917;-9,002792902900447;16,0;2,1847124781008365;0,2200612692185907;-18,43318869453495;11,0;15,710771934881551;1,2680364442961602;-6,323258067027526;16,0;4,447534372459638;6,33775761987911;7,787324371795805;10,0;6,257920389847563
1;49;3;50;2;3;4;6;0,01;0,06;COST;in_sample_1_2x;17,430904806569547;0,8497189503391878;-14,473419131524334;62,0;6,013892459738113;0,31183096987405223;-21,253699792886284;41,0;20,917472345422695;0,9516309438335233;-12,551400692916047;68,0;7,660583855961936;8,407127264109715;7,7913670668767745;7,777777777777778;7,909307277251399
28;49;3;50;2;3;4;6;0,01;0,06;COST;in_sample_2_2x;7,6365106498140545;0,5455873796176317;-12,059623663971164;59,0;-0,16931062412662845;-0,011678695509832507;-21,169865212206663;46,0;12,367709025445727;0,8495891094562137;-11,169492617456434;61,0;6,226217627573826;6,470299620098226;9,10990211806507;8,666666666666666;7,056545843949952
55;49;3;50;2;3;4;6;0,01;0,06;COST;in_sample_3_2x;7,555756890887189;0,6638116570879742;-11,245540857172486;25,0;5,374738288617165;0,43668098318360543;-13,17301801958084;17,0;16,070253559311286;1,463904478354632;-5,974945147404265;25,0;2,039189835244356;2,2111125278199837;2,677768336937548;10,0;3,316794699758655
82;49;3;50;2;3;4;6;0,01;0,06;COST;out_of_sample_val_1;1,2718591694838688;0,1269767400992722;-12,316742509449362;9,0;-6,321284254432302;-0,6597481647047622;-15,393597236346823;7,0;6,861964969447021;0,6450538570719933;-6,342987749746609;9,0;5,759690418476214;6,029458045541246;3,399610525073329;10,0;6,105371124512066
109;49;3;50;2;3;4;6;0,01;0,06;COST;out_of_sample_val_2;7,270499592433688;0,7677371046731435;-9,002792902900447;15,0;2,1847124781008365;0,2200612692185907;-18,43318869453495;11,0;15,710771934881551;1,2680364442961602;-6,323258067027526;16,0;3,7599916890675122;5,22603825433188;7,787324371795805;8,0;5,359910849666014
