;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;28;1;50;2;2;3;6;0,01;0,05;AAPL;6,422867870967655
1;28;1;50;2;2;3;6;0,01;0,06;AAPL;6,581158452127065
2;28;1;50;2;2;3;6;0,01;0,07;AAPL;5,049721885232629
3;28;1;50;2;2;3;6;0,02;0,05;AAPL;5,309086022583726
4;28;1;50;2;2;3;6;0,02;0,06;AAPL;5,8993944623472325
5;28;1;50;2;2;3;6;0,02;0,07;AAPL;4,6061903843735355
6;28;1;50;2;2;3;6;0,03;0,05;AAPL;4,64445207119058
7;28;1;50;2;2;3;6;0,03;0,06;AAPL;5,407218640956674
8;28;1;50;2;2;3;6;0,03;0,07;AAPL;3,54492648488565
9;28;1;60;2;2;3;6;0,01;0,05;AAPL;4,611245828364163
10;28;1;60;2;2;3;6;0,01;0,06;AAPL;5,104899920976205
11;28;1;60;2;2;3;6;0,01;0,07;AAPL;4,170693458884417
12;28;1;60;2;2;3;6;0,02;0,05;AAPL;4,16689961342213
13;28;1;60;2;2;3;6;0,02;0,06;AAPL;4,91781782729631
14;28;1;60;2;2;3;6;0,02;0,07;AAPL;3,4022719759389397
15;28;1;60;2;2;3;6;0,03;0,05;AAPL;3,7262476259028134
16;28;1;60;2;2;3;6;0,03;0,06;AAPL;4,681468890297261
17;28;1;60;2;2;3;6;0,03;0,07;AAPL;3,195024039823833
18;28;1;70;2;2;3;6;0,01;0,05;AAPL;5,482056703767414
19;28;1;70;2;2;3;6;0,01;0,06;AAPL;4,4944335431871965
20;28;1;70;2;2;3;6;0,01;0,07;AAPL;5,082124786989722
21;28;1;70;2;2;3;6;0,02;0,05;AAPL;6,21689311850089
22;28;1;70;2;2;3;6;0,02;0,06;AAPL;5,953346365252836
23;28;1;70;2;2;3;6;0,02;0,07;AAPL;5,655949689313561
24;28;1;70;2;2;3;6;0,03;0,05;AAPL;5,0733829488340705
25;28;1;70;2;2;3;6;0,03;0,06;AAPL;4,8656965044320994
26;28;1;70;2;2;3;6;0,03;0,07;AAPL;4,780127735297749
