;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;2;50;2;2;4;6;0,01;0,05;HAS;5,5885056978610805
1;42;2;50;2;2;4;6;0,01;0,06;HAS;4,7977093714716705
2;42;2;50;2;2;4;6;0,01;0,07;HAS;4,334859131525308
3;42;2;50;2;2;4;6;0,02;0,05;HAS;6,2793002415814545
4;42;2;50;2;2;4;6;0,02;0,06;HAS;4,9845529852877934
5;42;2;50;2;2;4;6;0,02;0,07;HAS;4,788976944429662
6;42;2;50;2;2;4;6;0,03;0,05;HAS;4,911330630121662
7;42;2;50;2;2;4;6;0,03;0,06;HAS;3,926045725007621
8;42;2;50;2;2;4;6;0,03;0,07;HAS;4,1595304102248924
9;42;2;60;2;2;4;6;0,01;0,05;HAS;5,582918348133382
10;42;2;60;2;2;4;6;0,01;0,06;HAS;5,558103256934369
11;42;2;60;2;2;4;6;0,01;0,07;HAS;5,511811469494019
12;42;2;60;2;2;4;6;0,02;0,05;HAS;4,88291262559698
13;42;2;60;2;2;4;6;0,02;0,06;HAS;4,77336273085646
14;42;2;60;2;2;4;6;0,02;0,07;HAS;4,685191148959464
15;42;2;60;2;2;4;6;0,03;0,05;HAS;5,368424331901188
16;42;2;60;2;2;4;6;0,03;0,06;HAS;5,760624324901322
17;42;2;60;2;2;4;6;0,03;0,07;HAS;5,669145676487659
18;42;2;70;2;2;4;6;0,01;0,05;HAS;5,202183978644202
19;42;2;70;2;2;4;6;0,01;0,06;HAS;5,280099998881524
20;42;2;70;2;2;4;6;0,01;0,07;HAS;3,8930041539696463
21;42;2;70;2;2;4;6;0,02;0,05;HAS;4,971291485815941
22;42;2;70;2;2;4;6;0,02;0,06;HAS;4,951310889372428
23;42;2;70;2;2;4;6;0,02;0,07;HAS;3,9005450611867962
24;42;2;70;2;2;4;6;0,03;0,05;HAS;4,297068457112312
25;42;2;70;2;2;4;6;0,03;0,06;HAS;5,286245252210179
26;42;2;70;2;2;4;6;0,03;0,07;HAS;4,387619542285046
