;top_bottom_idx;top_bottom_value
0;26;42,97872340425532
1;31;33,37250293772033
2;44;35,979513444302185
3;58;60,714285714285715
4;77;20,521172638436482
5;81;23,933855526544818
6;88;30,2784222737819
7;97;31,84615384615384
8;103;31,16883116883116
9;111;48,260869565217384
10;120;67,19858156028369
11;131;65,24953789279112
12;142;31,111111111111114
13;146;30,28322440087146
14;150;27,981651376146786
15;153;36,7741935483871
16;157;36,72566371681416
17;173;28,415300546448094
18;179;19,823788546255514
19;184;21,785714285714278
20;194;18,48958333333333
21;201;22,10526315789474
22;206;48,0
23;213;66,61290322580645
24;219;64,81751824817518
25;224;53,18725099601594
26;233;30,5944055944056
27;236;29,129129129129126
28;245;24,344569288389522
29;249;26,849642004773273
30;255;37,643678160919535
31;260;43,78980891719745
32;268;74,30830039525692
33;274;70,03891050583658
34;280;55,434782608695656
35;288;38,568129330254045
36;291;39,671361502347416
37;294;40,37758830694275
38;299;32,686253934942286
39;306;40,40247678018576
40;313;43,56435643564356
41;316;39,54703832752613
42;324;59,68905366971276
43;331;66,15201477855388
44;343;61,96926178863605
45;348;49,49592177365212
46;355;47,29656810966648
47;359;52,80321027819764
48;367;46,64934959932814
49;372;42,162740783365486
50;382;31,040484295632638
51;391;45,5080017706385
52;396;38,41789882495606
53;410;25,912583116625697
54;414;28,206458213461104
55;421;27,752589430605283
56;426;30,266060311333987
57;430;27,819106482780413
58;436;32,73890654547607
59;443;46,52322516658226
60;460;59,37264239552583
61;465;68,15026575155461
62;468;63,88887986234313
63;476;53,20833524068197
64;480;57,17081985756593
65;488;46,018553546436976
66;493;53,09091154997099
67;496;56,04186584028218
68;499;53,82114560762194
69;503;51,30830044843243
70;513;38,90605249235715
71;518;37,55065937048067
72;525;27,67940324327553
73;528;30,63557348654915
74;532;24,640374112883862
75;551;51,124142904660125
76;557;50,0
77;566;28,003870882843685
78;576;35,980909963906086
79;581;33,785942540685014
80;586;34,12536580288791
81;589;41,976980881452974
82;596;44,72704567838889
83;599;49,291099410407924
84;603;47,22891613332732
85;608;44,41538891446744
86;612;48,526786406125176
87;618;46,66351332931944
88;624;53,93612176278455
89;639;32,96581758678087
90;648;32,79467847208532
91;665;52,72109477952356
92;672;49,58872092731365
93;682;32,97871787820951
94;687;34,7999919297919
95;694;34,52507086405805
96;700;56,088712660753785
97;705;58,47701247860741
98;719;56,83132729342667
99;723;55,60324683959593
100;736;43,15673375158866
101;740;41,94819744836305
102;751;29,236109400236785
103;759;55,19519691524837
104;763;42,15367371119763
105;768;38,859600829399824
106;781;25,705946339070792
107;787;39,62925957028465
108;791;42,66511492580739
109;794;44,60154323575458
110;797;45,140675503886406
111;804;58,03782591188593
112;807;53,74150586660975
113;812;52,86838220780447
114;817;58,32472034752806
115;823;42,016803451638616
116;830;49,81503898069062
117;836;50,91164830743566
118;839;51,12044660788615
119;848;36,79390277709832
120;853;39,36171107047127
121;859;31,8181872537712
122;872;53,62095015354304
123;875;57,91089896206221
124;878;60,38215975514018
125;882;64,61336323762262
126;889;49,8195018765929
127;901;35,16641276748089
128;904;35,69023742008157
129;907;33,56518975815791
130;914;45,088165686727635
131;925;65,74674248996939
132;930;68,97017198173909
133;936;58,39195793022633
134;941;50,963394358660764
135;944;51,431293611476114
136;964;29,581149806481548
137;974;20,91412705792844
138;980;33,521661512157095
139;984;38,11764969875125
140;999;68,55526666147955
141;1003;72,5663985686435
142;1014;60,000020345093475
143;1017;57,907547773109684
144;1027;37,96991335542561
145;1033;39,62615956134535
146;1040;28,483626900801468
147;1044;34,405948657421064
148;1051;27,186755153223686
149;1060;19,202005332014195
150;1076;50,29821752037886
151;1091;51,640762661865026
152;1102;27,63816904007112
153;1109;43,08173252536691
154;1122;80,50635075154423
155;1125;76,75002896787117
156;1132;63,47438374343472
157;1140;49,68016277150783
158;1143;47,84689970410214
159;1154;44,80121860383185
160;1157;41,15982988715618
161;1165;33,93665099792737
162;1170;36,50440125243693
163;1176;44,148951820149115
164;1182;50,720478519763624
165;1187;46,153867857876456
166;1198;57,14285714285714
167;1204;58,190713493261555
168;1208;53,39998115540269
169;1213;48,17204354002004
170;1227;37,85714772282947
171;1231;37,147590950239994
172;1243;26,215264957712137
173;1255;39,60783433749583
174;1260;31,74603014416114
175;1265;27,601825185103365
176;1269;23,70372829774955
177;1278;39,215680163558396
178;1284;37,68993788647033
179;1287;40,148716545158806
180;1298;23,0125876960917
181;1310;24,745789450884516
182;1314;28,052839144023494
183;1317;31,61292664588683
184;1323;43,611098012807844
185;1327;47,85894073429572
186;1336;52,77247553451353
187;1345;46,06526277099162
188;1352;55,58250943951765
189;1362;52,39727928837701
190;1374;33,33333333333333
191;1378;28,991572394382445
192;1381;28,225765516053258
193;1384;32,936498925981255
194;1391;57,34868447812813
195;1396;54,042563898197926
196;1400;55,327872376516794
197;1410;58,2822049995334
