;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
0;274837;115;119;36,385125;40,6875;1182451,8378749995;0,11824543683716904;2000-06-16;2000-06-22;;6 days
1;-299795;139;141;37,30025;35,40625;567811,7299999995;0,05077713956340768;2000-07-21;2000-07-25;;4 days
2;-339119;149;152;34,6493125;36,875;-754772,9193124998;-0,06423467998102406;2000-08-04;2000-08-09;;5 days
3;309932;162;169;35,4770625;35,0;-147856,93475000074;-0,01344706879268831;2000-08-23;2000-09-01;;9 days
4;-310276;171;178;34,9611875;32,71875;695774,5377500004;0,06414077039002186;2000-09-06;2000-09-15;;9 days
5;-365740;184;190;31,56175;29,78125;651200,07;0,056413221700317595;2000-09-25;2000-10-03;;8 days
6;-437860;193;200;27,850437499999998;25,9375;837598,8137499992;0,06868608437479662;2000-10-06;2000-10-17;;11 days
7;445131;202;203;29,2771875;30,65625;613863,4696874999;0,04710365365525626;2000-10-19;2000-10-20;;1 days
8;394391;221;225;34,6003125;33,6875;-360005,03468750045;-0,026381625888494575;2000-11-15;2000-11-21;;6 days
9;-429441;231;232;30,938;29,03125;818836,6267499995;0,06163132717046993;2000-11-30;2000-12-01;;1 days
10;-553732;242;243;25,472390625;24,5;538443,8055624996;0,03817429778442716;2000-12-15;2000-12-18;;3 days
11;662396;252;254;22,106625;23,90625;1192064,4014999992;0,08140659191531951;2001-01-02;2001-01-04;;2 days
12;588733;263;265;26,8974375;30,375;2047355,8033125007;0,1292897325256357;2001-01-18;2001-01-22;;4 days
13;597391;266;270;29,93475;31,78125;1103082,4814999993;0,06168416305464386;2001-01-23;2001-01-29;;6 days
14;-663142;285;290;28,630125;29,6875;-701189,7722500003;-0,03693225230417263;2001-02-20;2001-02-27;;7 days
15;-632450;298;300;28,9108125;26,09375;1781651,1781249992;0,09743975545481465;2001-03-09;2001-03-13;;4 days
16;589007;337;340;34,068;35,619998931884766;914138,2348726514;0,04555591557722116;2001-05-04;2001-05-09;;5 days
17;-617854;348;350;33,95695152282715;35,19499969482422;-764933,0152610787;-0,036459343859674975;2001-05-21;2001-05-23;;2 days
18;-582991;355;358;34,675508934020996;35,380001068115234;-410712,57374773396;-0,020316706394553963;2001-05-31;2001-06-05;;5 days
19;-587897;366;374;33,687491065979;34,93000030517578;-730467,4541960682;-0,03688340092657083;2001-06-15;2001-06-27;;12 days
20;-544362;379;381;35,03978060913086;33,099998474121094;1055943,6825781853;0,05535942580942654;2001-07-05;2001-07-09;;4 days
21;568641;387;391;35,4006618347168;34,619998931884766;-443916,93372931087;-0,022052212087923517;2001-07-17;2001-07-23;;6 days
22;-597299;395;409;32,95895152282715;31,420000076293945;919214,1600628363;0,04669297339350542;2001-07-27;2001-08-16;;20 days
23;-647440;410;413;31,82621939086914;30,565000534057617;816563,5366540534;0,039628296447091205;2001-08-17;2001-08-22;;5 days
24;844200;431;438;25,37565076446533;26,239999771118164;729683,4314163221;0,03406214148656317;2001-09-24;2001-10-03;;9 days
25;776795;439;443;28,5169190826416;26,799999237060547;-1333694,7514481342;-0,06020705955665984;2001-10-04;2001-10-10;;6 days
26;718043;447;449;28,992869464874268;28,170000076293945;-590855,6043843805;-0,028381785030876405;2001-10-16;2001-10-18;;2 days
27;703376;450;452;28,75740076446533;30,235000610351562;1039308,2692000743;0,05138155071761763;2001-10-19;2001-10-23;;4 days
28;-686286;456;458;30,987899238586426;29,649999618530273;918181,7786498566;0,04317490546084479;2001-10-29;2001-10-31;;2 days
