;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;116,0;1,0;0,0;115,0;57,86290322580645;23,0;113,0
7;162,0;1,0;5,0;162,0;54,861111111111114;58,0;148,0
17;202,0;1,0;6,0;202,0;46,41509433962264;74,0;164,0
45;221,0;1,0;20,0;221,0;72,81976744186046;125,0;215,0
53;252,0;1,0;21,0;252,0;33,38278931750742;148,0;238,0
54;253,0;1,0;17,0;253,0;40,54421768707482;121,0;211,0
65;265,0;1,0;22,0;263,0;59,30018416206262;170,0;260,0
66;266,0;1,0;12,0;266,0;78,82797731568999;131,0;221,0
79;337,0;1,0;26,0;337,0;77,63496887273439;198,0;288,0
85;374,0;1,0;38,0;374,0;52,08117491173792;279,0;369,0
93;387,0;1,0;39,0;387,0;57,31332930817374;289,0;379,0
101;431,0;1,0;43,0;431,0;35,12210016422627;322,0;412,0
105;435,0;1,0;44,0;435,0;37,58976237051858;341,0;431,0
119;443,0;1,0;45,0;438,0;43,02505286652056;350,0;440,0
109;439,0;1,0;40,0;439,0;44,056161377489865;303,0;393,0
121;447,0;1,0;47,0;447,0;60,72811963789037;338,0;428,0
127;450,0;1,0;48,0;450,0;64,20048188997741;350,0;440,0
181;542,0;1,0;52,0;542,0;51,06599442822069;392,0;482,0
187;543,0;1,0;53,0;543,0;56,70764627350493;408,0;498,0
217;558,0;1,0;67,0;555,0;56,22407320423242;463,0;553,0
246;587,0;1,0;68,0;587,0;50,18142644439742;469,0;559,0
272;597,0;1,0;70,0;597,0;49,533287202488694;498,0;588,0
274;598,0;1,0;71,0;598,0;52,78637593561926;504,0;594,0
279;606,0;1,0;72,0;606,0;54,634146227998336;508,0;598,0
288;611,0;1,0;73,0;611,0;56,12376729338388;456,0;546,0
309;627,0;1,0;75,0;627,0;56,89580302507293;521,0;611,0
339;660,0;1,0;78,0;660,0;64,99515171724977;470,0;560,0
381;685,0;1,0;90,0;685,0;39,77973221820885;582,0;672,0
421;699,0;1,0;92,0;695,0;44,47790605152717;606,0;696,0
448;704,0;1,0;93,0;701,0;61,17161515009612;611,0;701,0
458;711,0;1,0;94,0;711,0;66,19272740037687;617,0;707,0
459;712,0;1,0;28,0;712,0;72,50820215297028;247,0;337,0
531;760,0;1,0;101,0;760,0;58,363215905610566;654,0;744,0
589;800,0;1,0;110,0;795,0;47,339704691504004;704,0;794,0
588;800,0;1,0;103,0;800,0;58,47953359877073;673,0;763,0
622;806,0;1,0;116,0;806,0;65,1307566637229;713,0;803,0
711;869,0;1,0;118,0;869,0;68,60840714792754;716,0;806,0
726;879,0;1,0;36,0;879,0;70,83854830473942;271,0;361,0
742;880,0;1,0;112,0;880,0;75,66879293508381;728,0;818,0
763;893,0;1,0;122,0;893,0;59,335622006658014;796,0;886,0
777;910,0;1,0;123,0;910,0;55,75397298450013;806,0;896,0
799;917,0;1,0;124,0;917,0;53,86741597779886;823,0;913,0
881;956,0;1,0;131,0;956,0;53,83305410888844;861,0;951,0
887;978,0;1,0;132,0;978,0;42,02897649331219;866,0;956,0
927;986,0;1,0;133,0;985,0;51,558765063244365;893,0;983,0
996;1005,0;1,0;142,0;1001,0;78,15126948356206;910,0;1000,0
997;1005,0;1,0;143,0;1005,0;81,10833896650414;911,0;1001,0
1004;1045,0;1,0;144,0;1045,0;36,48296052440554;938,0;1028,0
1018;1061,0;1,0;145,0;1061,0;33,62256611483225;960,0;1050,0
1045;1071,0;1,0;146,0;1067,0;45,37366052853252;978,0;1068,0
1049;1078,0;1,0;155,0;1077,0;56,20156084643372;985,0;1075,0
1095;1108,0;1,0;156,0;1106,0;46,31267955263333;1015,0;1105,0
1139;1118,0;1,0;157,0;1118,0;77,39559950324531;995,0;1085,0
1162;1120,0;1,0;158,0;1120,0;82,89157889028097;1015,0;1105,0
1203;1178,0;1,0;166,0;1178,0;55,48963154180125;1061,0;1151,0
1217;1183,0;1,0;168,0;1183,0;56,2300276657201;1089,0;1179,0
1220;1191,0;1,0;169,0;1191,0;54,79452627464464;1093,0;1183,0
1271;1206,0;1,0;176,0;1202,0;59,89159639454115;1112,0;1202,0
1262;1205,0;1,0;170,0;1205,0;66,51377250486134;1104,0;1194,0
1296;1219,0;1,0;178,0;1219,0;66,28571781495674;1115,0;1205,0
1336;1243,0;1,0;180,0;1243,0;26,215264957712137;1146,0;1236,0
1375;1252,0;1,0;181,0;1248,0;53,442613109070486;1159,0;1249,0
1389;1285,0;1,0;182,0;1285,0;45,39006324691864;1164,0;1254,0
1405;1319,0;1,0;183,0;1319,0;39,58332387228033;1196,0;1286,0
1443;1324,0;1,0;188,0;1324,0;53,18558868905468;1231,0;1321,0
1471;1331,0;1,0;192,0;1331,0;63,40956909794728;1234,0;1324,0
1509;1352,0;1,0;193,0;1348,0;60,4462497403028;1259,0;1349,0
1514;1357,0;1,0;196,0;1357,0;73,68415475598249;1259,0;1349,0
1516;1382,0;1,0;199,0;1382,0;40,58575569331742;1277,0;1367,0
1589;1401,0;1,0;200,0;1398,0;57,05262955007871;1302,0;1392,0
1610;1405,0;1,0;201,0;1402,0;68,42105967626598;1312,0;1402,0
1603;1404,0;1,0;194,0;1404,0;73,14486751340368;1241,0;1331,0
