;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;139,0;2,0;3,0;139,0;36,6;24,0;114,0
6;149,0;2,0;12,0;149,0;28,473804100227795;56,0;146,0
9;171,0;2,0;19,0;171,0;48,034934497816586;77,0;167,0
11;172,0;2,0;13,0;172,0;31,213872832369944;58,0;148,0
27;177,0;2,0;18,0;177,0;26,86567164179104;63,0;153,0
28;178,0;2,0;16,0;178,0;24,884792626728114;83,0;173,0
34;186,0;2,0;4,0;184,0;21,785714285714278;88,0;178,0
42;193,0;2,0;7,0;193,0;18,983957219251337;89,0;179,0
50;231,0;2,0;27,0;231,0;34,13793103448276;129,0;219,0
71;243,0;2,0;26,0;242,0;27,060439560439562;146,0;236,0
95;285,0;2,0;36,0;285,0;40,765765765765764;170,0;260,0
116;298,0;2,0;35,0;298,0;35,437997724687136;204,0;294,0
147;348,0;2,0;48,0;348,0;49,49592177365212;241,0;331,0
162;355,0;2,0;47,0;355,0;47,29656810966648;260,0;350,0
167;366,0;2,0;46,0;366,0;47,01569057754475;268,0;358,0
181;379,0;2,0;33,0;379,0;40,25726955510323;213,0;303,0
186;380,0;2,0;24,0;380,0;36,422405430024966;157,0;247,0
234;395,0;2,0;43,0;395,0;40,922191891391414;291,0;381,0
278;408,0;2,0;31,0;408,0;29,746245580069655;198,0;288,0
301;410,0;2,0;57,0;410,0;25,912583116625697;294,0;384,0
310;457,0;2,0;58,0;456,0;66,21983636108092;320,0;410,0
328;473,0;2,0;69,0;473,0;57,541669991280244;370,0;460,0
355;485,0;2,0;68,0;485,0;56,17398934668798;390,0;480,0
373;499,0;2,0;75,0;499,0;53,82114560762194;406,0;496,0
393;506,0;2,0;73,0;503,0;51,30830044843243;413,0;503,0
405;512,0;2,0;72,0;512,0;42,54118613483303;403,0;493,0
421;522,0;2,0;66,0;518,0;37,55065937048067;426,0;516,0
419;522,0;2,0;61,0;522,0;31,200727922899603;359,0;449,0
448;532,0;2,0;63,0;532,0;24,640374112883862;421,0;511,0
453;558,0;2,0;79,0;556,0;53,03326364603781;465,0;555,0
464;562,0;2,0;70,0;562,0;31,801563927088452;435,0;525,0
514;632,0;2,0;82,0;632,0;42,223159504998605;518,0;608,0
551;639,0;2,0;77,0;639,0;32,96581758678087;480,0;570,0
566;675,0;2,0;93,0;670,0;50,46189700287835;581,0;671,0
575;679,0;2,0;92,0;676,0;46,37389295760966;586,0;676,0
586;682,0;2,0;87,0;682,0;32,97871787820951;551,0;641,0
602;730,0;2,0;104,0;730,0;61,67603414943555;633,0;723,0
605;732,0;2,0;103,0;732,0;59,40192571682682;639,0;729,0
654;745,0;2,0;102,0;740,0;41,94819744836305;648,0;738,0
652;745,0;2,0;97,0;745,0;38,569610308939325;615,0;705,0
659;747,0;2,0;91,0;747,0;35,52630786420076;566,0;656,0
671;750,0;2,0;90,0;750,0;30,618175159801126;612,0;702,0
677;751,0;2,0;89,0;751,0;29,236109400236785;575,0;665,0
712;767,0;2,0;112,0;762,0;52,95716931218989;672,0;762,0
729;772,0;2,0;111,0;767,0;39,8134449664711;678,0;768,0
740;779,0;2,0;88,0;779,0;27,471489042447743;582,0;672,0
755;810,0;2,0;121,0;807,0;53,74150586660975;717,0;807,0
761;812,0;2,0;120,0;812,0;52,86838220780447;719,0;809,0
766;820,0;2,0;119,0;820,0;56,14754594932627;727,0;817,0
831;846,0;2,0;118,0;846,0;44,44445080863209;736,0;826,0
877;858,0;2,0;122,0;858,0;32,0189278718599;763,0;853,0
885;882,0;2,0;135,0;878,0;60,38215975514018;785,0;875,0
