;indice_original_lower_pivot;support_slope;support_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;support_slope_rounded
0;77,0;-2,115427003992065;183,40905194582547;20,521172638436482;1;58,0;131,0;2,0;52,0;141,0;13,0;-2,11543
1;77,0;-0,46843456987471827;56,59063451878979;20,521172638436482;1;44,0;131,0;2,0;41,0;133,0;9,0;-0,46843
2;77,0;-0,2793767456366053;42,03318205245509;20,521172638436482;1;31,0;120,0;2,0;24,0;120,0;1,0;-0,27938
3;77,0;0,40952532809210307;-11,012277624655454;20,521172638436482;1;77,0;131,0;3,0;24,0;141,0;0,0;0,40953
4;88,0;-0,03704469189734054;33,53835516074787;30,2784222737819;1;88,0;173,0;5,0;88,0;177,0;26,0;-0,03704
5;97,0;-0,14661421097436983;46,067732310667715;31,84615384615384;1;97,0;184,0;3,0;94,0;186,0;29,0;-0,14661
6;103,0;-0,14927687661283748;46,54434945995342;31,16883116883116;1;97,0;184,0;3,0;103,0;192,0;31,0;-0,14928
7;103,0;-0,11288711288711302;42,7962037962038;31,16883116883116;1;97,0;173,0;2,0;89,0;178,0;28,0;-0,11289
8;103,0;-0,06781233601456119;38,15350177833096;31,16883116883116;1;88,0;173,0;5,0;89,0;178,0;27,0;-0,06781
9;142,0;-1,6403395658714806;264,03932946486134;31,111111111111114;1;120,0;201,0;2,0;116,0;205,0;37,0;-1,64034
10;142,0;-0,5532180146485893;109,6680691912108;31,111111111111114;1;111,0;194,0;4,0;104,0;200,0;33,0;-0,55322
11;142,0;-0,39118246687054103;86,65902140672794;31,111111111111114;1;142,0;201,0;3,0;104,0;205,0;32,0;-0,39118
12;142,0;0,16292213034884048;7,976168601575765;31,111111111111114;1;77,0;142,0;2,0;56,0;145,0;14,0;0,16292
13;146,0;0,1414790110497823;9,627288787603245;30,28322440087146;1;77,0;146,0;3,0;58,0;149,0;15,0;0,14148
14;150,0;-0,39118246687054103;86,65902140672794;27,981651376146786;1;142,0;206,0;3,0;120,0;209,0;39,0;-0,39118
15;150,0;-0,281305614823837;70,17749359972234;27,981651376146786;1;142,0;206,0;4,0;120,0;209,0;38,0;-0,28131
16;150,0;-0,03704469189734054;33,53835516074787;27,981651376146786;1;88,0;157,0;4,0;83,0;172,0;25,0;-0,03704
17;150,0;0,05866370796524591;19,182095181359898;27,981651376146786;1;81,0;157,0;2,0;81,0;170,0;23,0;0,05866
18;150,0;0,10219833887274389;12,651900545235202;27,981651376146786;1;77,0;157,0;2,0;63,0;166,0;17,0;0,1022
