;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;28;1;50;2;2;3;6;0,01;0,05;BAC;8,59105347137675
1;28;1;50;2;2;3;6;0,01;0,06;BAC;7,588871230618542
2;28;1;50;2;2;3;6;0,01;0,07;BAC;7,736322829688596
3;28;1;50;2;2;3;6;0,02;0,05;BAC;7,131420717261176
4;28;1;50;2;2;3;6;0,02;0,06;BAC;6,561779966573988
5;28;1;50;2;2;3;6;0,02;0,07;BAC;7,0226085712761925
6;28;1;50;2;2;3;6;0,03;0,05;BAC;5,062923673857706
7;28;1;50;2;2;3;6;0,03;0,06;BAC;4,704393571403045
8;28;1;50;2;2;3;6;0,03;0,07;BAC;5,301083741554345
9;28;1;60;2;2;3;6;0,01;0,05;BAC;6,68408354472974
10;28;1;60;2;2;3;6;0,01;0,06;BAC;4,958862870357068
11;28;1;60;2;2;3;6;0,01;0,07;BAC;4,436649560990029
12;28;1;60;2;2;3;6;0,02;0,05;BAC;5,277063141848618
13;28;1;60;2;2;3;6;0,02;0,06;BAC;4,414116925532164
14;28;1;60;2;2;3;6;0,02;0,07;BAC;3,779682412343709
15;28;1;60;2;2;3;6;0,03;0,05;BAC;3,9644476262633317
16;28;1;60;2;2;3;6;0,03;0,06;BAC;2,603364792425125
17;28;1;60;2;2;3;6;0,03;0,07;BAC;2,4154264911349217
18;28;1;70;2;2;3;6;0,01;0,05;BAC;5,705502479415683
19;28;1;70;2;2;3;6;0,01;0,06;BAC;3,8981728052163858
20;28;1;70;2;2;3;6;0,01;0,07;BAC;3,327665591962736
21;28;1;70;2;2;3;6;0,02;0,05;BAC;4,616376450622896
22;28;1;70;2;2;3;6;0,02;0,06;BAC;3,2078961853783428
23;28;1;70;2;2;3;6;0,02;0,07;BAC;2,6406553698631887
24;28;1;70;2;2;3;6;0,03;0,05;BAC;3,3699247783579365
25;28;1;70;2;2;3;6;0,03;0,06;BAC;1,979007857760528
26;28;1;70;2;2;3;6;0,03;0,07;BAC;1,8094041546341664
