Date,Close
2018-01-02,11.263065692450144
2018-01-03,11.26440000105297
2018-01-04,11.272724764084428
2018-01-05,11.278101462006626
2018-01-08,11.28198912862606
2018-01-09,11.275480128945158
2018-01-10,11.267037714175425
2018-01-11,11.281812744006341
2018-01-12,11.281611123480689
2018-01-15,11.28667709870254
2018-01-16,11.287679705564148
2018-01-17,11.304535048992857
2018-01-18,11.301747539170728
2018-01-19,11.304916801240289
2018-01-22,11.310503236469271
2018-01-23,11.298221202469863
2018-01-24,11.33475527929875
2018-01-26,11.356634162310524
2018-01-29,11.346847267610475
2018-01-30,11.344293772902283
2018-01-31,11.349382481896765
2018-02-01,11.356213173682693
2018-02-02,11.339060053983811
2018-02-05,11.31277796595028
2018-02-06,11.337309376191277
2018-02-07,11.323784710206265
2018-02-08,11.308763125251302
2018-02-09,11.300956742030754
2018-02-14,11.333116748347251
2018-02-15,11.342030376724688
2018-02-16,11.344802627576087
2018-02-19,11.347968271202978
2018-02-20,11.359820904435994
2018-02-21,11.362707043670575
2018-02-22,11.370047673374675
2018-02-23,11.377025555336783
2018-02-26,11.38114111680301
2018-02-27,11.37291599196189
2018-02-28,11.356049408007612
2018-03-01,11.354843735347968
2018-03-02,11.359319636684408
2018-03-05,11.36236998133991
2018-03-06,11.358059529408562
2018-03-07,11.356084502910083
2018-03-08,11.350230049311453
2018-03-09,11.36640725030155
2018-03-12,11.372513311253483
2018-03-13,11.366557752458068
2018-03-14,11.362695422722654
2018-03-15,11.349559117691879
2018-03-16,11.349064458819743
2018-03-19,11.337535826817069
2018-03-20,11.340522555359202
2018-03-21,11.350135910621557
2018-03-22,11.347673392071796
2018-03-23,11.343050131597606
2018-03-26,11.351441294042747
2018-03-27,11.336283747307439
2018-03-28,11.337070951699184
2018-03-29,11.35470317403958
2018-04-02,11.346469383285816
2018-04-03,11.345961376257305
2018-04-04,11.34284863459271
2018-04-05,11.352874076822001
2018-04-06,11.348286643028581
2018-04-09,11.330287858237753
2018-04-10,11.344625149538528
2018-04-11,11.353296473223832
2018-04-12,11.355616469577566
2018-04-13,11.342540384148641
2018-04-16,11.324931852438818
2018-04-17,11.33959536361373
2018-04-18,11.35949452606732
2018-04-19,11.36005396664135
2018-04-20,11.35685627932034
2018-04-23,11.35746392634287
2018-04-24,11.355909016079918
2018-04-25,11.350924048598257
2018-04-26,11.366546176173244
2018-04-27,11.367263652538876
2018-04-30,11.363438891269848
2018-05-02,11.34506287173389
2018-05-03,11.330059760154588
2018-05-04,11.328016563885933
2018-05-07,11.323144153262419
2018-05-08,11.326065625733266
2018-05-09,11.34172187391012
2018-05-10,11.36048498857772
2018-05-11,11.352991427053903
2018-05-14,11.353132229156781
2018-05-15,11.351934778878103
2018-05-16,11.368327347127613
2018-05-17,11.334061922347564
2018-05-18,11.327583350882769
2018-05-21,11.312215879862995
2018-05-22,11.32344635388967
2018-05-23,11.300561108827024
2018-05-24,11.29130575202436
2018-05-25,11.275911157970228
2018-05-28,11.229978829285265
2018-05-29,11.23943553921928
2018-05-30,11.24836078135523
2018-06-01,11.254672736542451
2018-06-04,11.272076086537087
2018-06-05,11.24690050833765
2018-06-06,11.240026909177837
2018-06-07,11.209804828829256
2018-06-08,11.19741988378385
2018-06-11,11.188690052094746
2018-06-12,11.194839166340108
2018-06-13,11.186114408491255
2018-06-14,11.176347222730618
2018-06-15,11.167020883318026
2018-06-18,11.153604165376295
2018-06-19,11.175969111183209
2018-06-20,11.186128273789878
2018-06-21,11.15732137603299
2018-06-22,11.165365991463034
2018-06-25,11.169772964992372
2018-06-26,11.176123173887033
2018-06-27,11.164912894110149
2018-06-28,11.181180039355397
2018-06-29,11.194962863227914
2018-07-02,11.196020533841544
2018-07-03,11.207323791215497
2018-07-04,11.22181084138297
2018-07-05,11.21926556083191
2018-07-06,11.225376716963682
2018-07-10,11.223401697639076
2018-07-11,11.21719777987064
2018-07-12,11.236592085141899
2018-07-13,11.246274023679085
2018-07-16,11.2470440224773
2018-07-17,11.26612938499079
2018-07-18,11.256263909106389
2018-07-19,11.257865459335703
2018-07-20,11.27175795359301
2018-07-23,11.264412822305477
2018-07-24,11.279163234507878
2018-07-25,11.292503207574706
2018-07-26,11.282316617544748
2018-07-27,11.288105509275074
2018-07-30,11.293225976058574
2018-07-31,11.279984071175909
2018-08-01,11.281018627985862
2018-08-02,11.28523408795581
2018-08-03,11.30756043500766
2018-08-06,11.302833865150633
2018-08-07,11.294110033816482
2018-08-08,11.27912533346749
2018-08-09,11.274262101997982
2018-08-10,11.245229009606922
2018-08-13,11.257981601106222
2018-08-14,11.272152423386192
2018-08-15,11.25257317512369
2018-08-16,11.249207284371794
2018-08-17,11.238870125433104
2018-08-20,11.242795122431682
2018-08-21,11.22764051711817
2018-08-22,11.250287162957878
2018-08-23,11.233661196516683
2018-08-24,11.24193005913637
2018-08-27,11.263566266837607
2018-08-28,11.25768476754378
2018-08-29,11.269438890372225
2018-08-30,11.243790329805025
2018-08-31,11.24737011439898
2018-09-03,11.241024873937967
2018-09-04,11.221396000789554
2018-09-05,11.226469307444253
2018-09-06,11.24394737731222
2018-09-10,11.244209068361261
2018-09-11,11.220659569502129
2018-09-12,11.226908671837508
2018-09-13,11.22106132652489
2018-09-14,11.230947095435125
2018-09-17,11.24881667971082
2018-09-18,11.268481665485314
2018-09-19,11.266628428501106
2018-09-20,11.265950180402672
2018-09-21,11.282807649918682
2018-09-24,11.264258956424932
2018-09-25,11.272508584985562
2018-09-26,11.272839192925707
2018-09-27,11.289781913656018
2018-09-28,11.281522901716324
2018-10-01,11.272432275320906
2018-10-02,11.30973158896364
2018-10-03,11.329879645961704
2018-10-04,11.326029461329883
2018-10-05,11.31839366564526
2018-10-08,11.363078842717476
2018-10-09,11.363125307880228
2018-10-10,11.334743328940538
2018-10-11,11.325643626293688
2018-10-15,11.330923856987194
2018-10-16,11.358818117537442
2018-10-17,11.359354617007979
2018-10-18,11.336748988435987
2018-10-19,11.341187701715919
2018-10-22,11.357405514786711
2018-10-23,11.35392973347977
2018-10-24,11.32736667398329
2018-10-25,11.339571578158534
2018-10-26,11.358841449587514
2018-10-29,11.336152486306684
2018-10-30,11.372352193556658
2018-10-31,11.378525123490407
2018-11-01,11.389842157657831
2018-11-05,11.403088277285324
2018-11-06,11.392665614538945
2018-11-07,11.381836800739672
2018-11-08,11.357674179698938
2018-11-09,11.357919419421995
2018-11-12,11.356564009845805
2018-11-13,11.349394258587163
2018-11-14,11.361788572453559
2018-11-16,11.390927308159378
2018-11-19,11.383966460172834
2018-11-21,11.376750581400287
2018-11-22,11.379131180649855
2018-11-23,11.364773423946371
2018-11-26,11.356821211493314
2018-11-27,11.38385268935265
2018-11-28,11.399207904060908
2018-11-29,11.404337524553329
2018-11-30,11.402038596001686
2018-12-03,11.405562946641728
2018-12-04,11.392157980272884
2018-12-05,11.396840985949426
2018-12-06,11.394659812873263
2018-12-07,11.38639805849847
2018-12-10,11.361113714380846
2018-12-11,11.366974409485923
2018-12-12,11.373398994869298
2018-12-13,11.383249487813838
2018-12-14,11.378822480446749
2018-12-17,11.366742954792146
2018-12-18,11.36917056132509
2018-12-19,11.358304674658351
2018-12-20,11.353566244213358
2018-12-21,11.358573098138846
2018-12-26,11.35200525683615
2018-12-27,11.355803709198016
2018-12-28,11.383807177400065
2019-01-02,11.418746644937018
2019-01-03,11.424793460311896
2019-01-04,11.427814099995857
2019-01-07,11.426266753059686
2019-01-08,11.429891621640664
2019-01-09,11.446924541710404
2019-01-10,11.448984098833447
2019-01-11,11.447405128676523
2019-01-14,11.456079943350874
2019-01-15,11.451645628547578
2019-01-16,11.455222196841783
2019-01-17,11.46532009865055
2019-01-18,11.473113376989318
2019-01-21,11.472207631691669
2019-01-22,11.46271579377725
2019-01-23,11.47789914304655
2019-01-24,11.489421395782234
2019-01-28,11.466294967041916
2019-01-29,11.468335965641396
2019-01-30,11.482425019521845
2019-01-31,11.486519886090457
2019-02-01,11.491303383470651
2019-02-04,11.498714972501114
2019-02-05,11.495891202214434
2019-02-06,11.457793232332179
2019-02-07,11.455359909435817
2019-02-08,11.465236194594787
2019-02-11,11.45543405451659
2019-02-12,11.47385194098409
2019-02-13,11.470456281245063
2019-02-14,11.492875807164525
2019-02-15,11.48787428810337
2019-02-18,11.477401908901182
2019-02-19,11.489237097956426
2019-02-20,11.477764499876638
2019-02-21,11.481764980720603
2019-02-22,11.491558815228338
2019-02-25,11.48493742843006
2019-02-26,11.488663509633708
2019-02-27,11.485626208032405
2019-02-28,11.467760721015836
2019-03-01,11.457455037444154
2019-03-06,11.453355911373523
2019-03-07,11.454660556838252
2019-03-08,11.465466913810527
2019-03-11,11.492998229910825
2019-03-12,11.490966113615801
2019-03-13,11.501904961686764
2019-03-14,11.498877249244169
2019-03-15,11.504258010878667
2019-03-18,11.512865463170156
2019-03-19,11.508796954386447
2019-03-20,11.493141037508432
2019-03-21,11.479668533068777
2019-03-22,11.448226931031291
2019-03-25,11.447447836342556
2019-03-26,11.464858539200842
2019-03-27,11.428488951989424
2019-03-28,11.455179819920248
2019-03-29,11.465991077781014
2019-04-01,11.472665812306149
2019-04-02,11.465697579807188
2019-04-03,11.456259870851161
2019-04-04,11.47535858348313
2019-04-05,11.483579040174998
2019-04-08,11.486263163816336
2019-04-09,11.47514052060747
2019-04-10,11.47161376723159
2019-04-11,11.45904989200091
2019-04-12,11.43900978202006
2019-04-15,11.441246847236334
2019-04-16,11.454586354382117
2019-04-17,11.443414602206099
2019-04-18,11.457180169854597
2019-04-22,11.457285897099549
2019-04-23,11.471301065275696
2019-04-24,11.462105742640254
2019-04-25,11.477837002297735
2019-04-26,11.474558787025037
2019-04-29,11.47405988874836
2019-04-30,11.47577380983936
2019-05-02,11.46717467721322
2019-05-03,11.472186800311277
2019-05-06,11.461726902937531
2019-05-07,11.455179819920248
2019-05-08,11.467896717793968
2019-05-09,11.459609072868284
2019-05-10,11.453790982344705
2019-05-13,11.426572053292123
2019-05-14,11.43054335636426
2019-05-15,11.425437610847032
2019-05-16,11.407831580429834
2019-05-17,11.407487168509777
2019-05-20,11.428956727183024
2019-05-21,11.45619637072414
2019-05-22,11.45488313117635
2019-05-23,11.450092155798659
2019-05-24,11.447084763029794
2019-05-27,11.460199565947148
2019-05-28,11.47618886385422
2019-05-29,11.477992346930112
2019-05-30,11.487166534064501
2019-05-31,11.482775488019346
2019-06-03,11.482672421799208
2019-06-04,11.486376129736692
2019-06-05,11.472093053729052
2019-06-06,11.48457742945474
2019-06-07,11.490894556899406
2019-06-10,11.487269138156442
2019-06-11,11.502471007066369
2019-06-12,11.49599291505882
2019-06-13,11.500589691209107
2019-06-14,11.493130837642049
2019-06-17,11.488868400376436
2019-06-18,11.506947633283692
2019-06-19,11.515950883771916
2019-06-21,11.532855535125615
2019-06-24,11.53333575074185
2019-06-25,11.513855032788161
2019-06-26,11.519791837387507
2019-06-27,11.520139381988423
2019-06-28,11.522549009761379
2019-07-01,11.526236479029901
2019-07-02,11.518957237201947
2019-07-03,11.533149572058772
2019-07-04,11.548640038794222
2019-07-05,11.553001581392563
2019-07-08,11.557229390526754
2019-07-10,11.569466466027903
2019-07-11,11.563105139513311
2019-07-12,11.551241923254432
2019-07-15,11.550250151030383
2019-07-16,11.54998037292124
2019-07-17,11.55076060327325
2019-07-18,11.55901675235066
2019-07-19,11.546863015997925
2019-07-22,11.551655673230266
2019-07-23,11.549295966279878
2019-07-24,11.553299359108502
2019-07-25,11.539129130466865
2019-07-26,11.540725439827908
2019-07-29,11.547162626989124
2019-07-30,11.541833570117436
2019-07-31,11.530883254344005
2019-08-01,11.533962624036029
2019-08-02,11.539314199308132
2019-08-05,11.513904985083729
2019-08-06,11.534334644207728
2019-08-07,11.54036551939562
2019-08-08,11.553251336441793
2019-08-09,11.552107715845384
2019-08-12,11.53189441151783
2019-08-13,11.545382974518763
2019-08-14,11.515502142483678
2019-08-15,11.503450721007685
2019-08-16,11.510983580732887
2019-08-19,11.507601316813528
2019-08-20,11.505115042878252
2019-08-21,11.52487379848607
2019-08-22,11.513035458920672
2019-08-23,11.489319012294553
2019-08-26,11.47657263550443
2019-08-27,11.485307577933556
2019-08-28,11.494700392679555
2019-08-29,11.51815178394181
2019-08-30,11.524211536987195
2019-09-02,11.519165952559682
2019-09-03,11.509730366073688
2019-09-04,11.524863917209606
2019-09-05,11.535107611903877
2019-09-06,11.541853000043409
2019-09-09,11.544240006552412
2019-09-10,11.542794898572506
2019-09-11,11.546805016403907
2019-09-12,11.555707138065504
2019-09-13,11.547336553476635
2019-09-16,11.549064511586101
2019-09-17,11.558061341307955
2019-09-18,11.557248523606892
2019-09-19,11.55540049247832
2019-09-20,11.55997125145431
2019-09-23,11.55826205335852
2019-09-24,11.550953159066886
2019-09-25,11.556760515674256
2019-09-26,11.5647491186924
2019-09-27,11.562458210500719
2019-09-30,11.559284103948245
2019-10-01,11.552655663698305
2019-10-02,11.523182679422877
2019-10-03,11.527971700508795
2019-10-04,11.538115514793793
2019-10-07,11.518639110962797
2019-10-08,11.512735446917942
2019-10-09,11.525338108376802
