Date,Close
2018-01-02,
2018-01-03,
2018-01-04,
2018-01-05,
2018-01-08,
2018-01-09,
2018-01-10,
2018-01-11,
2018-01-12,
2018-01-15,
2018-01-16,
2018-01-17,
2018-01-18,
2018-01-19,
2018-01-22,
2018-01-23,
2018-01-24,
2018-01-26,
2018-01-29,
2018-01-30,
2018-01-31,
2018-02-01,
2018-02-02,
2018-02-05,
2018-02-06,
2018-02-07,
2018-02-08,
2018-02-09,
2018-02-14,
2018-02-15,
2018-02-16,
2018-02-19,
2018-02-20,
2018-02-21,
2018-02-22,
2018-02-23,
2018-02-26,
2018-02-27,
2018-02-28,
2018-03-01,
2018-03-02,
2018-03-05,0.005903630486757355
2018-03-06,0.005903630486757355
2018-03-07,0.005871861234309141
2018-03-08,0.005673652590702986
2018-03-09,0.005930807425652985
2018-03-12,0.005983626338331514
2018-03-13,0.005983626338331514
2018-03-14,0.005983626338331514
2018-03-15,0.005631839913785882
2018-03-16,0.005631839913785882
2018-03-19,0.005511221456122743
2018-03-20,0.005558462448516205
2018-03-21,0.005386034158841096
2018-03-22,0.005386034158841096
2018-03-23,0.005310575538137276
2018-03-26,0.005377354757569624
2018-03-27,0.005377354757569624
2018-03-28,0.004526238747161467
2018-03-29,0.00442512777879534
2018-04-02,0.00442512777879534
2018-04-03,0.00442512777879534
2018-04-04,0.004303968040831494
2018-04-05,0.004380033527578193
2018-04-06,0.004380033527578193
2018-04-09,0.004380033527578193
2018-04-10,0.0041373164099538715
2018-04-11,0.0043437764976992045
2018-04-12,0.004399014506121436
2018-04-13,0.004399014506121436
2018-04-16,0.003633300070014368
2018-04-17,0.0037702020413828393
2018-04-18,0.0041779856509588
2018-04-19,0.004115933197319278
2018-04-20,0.0038337276441522405
2018-04-23,0.003779477829579595
2018-04-24,0.0036047009318629364
2018-04-25,0.003438560885146084
2018-04-26,0.003712526744878478
2018-04-27,0.003729609515488746
2018-04-30,0.003729609515488746
2018-05-02,0.003729609515488746
2018-05-03,0.0036230404360497103
2018-05-04,0.0035504131823472732
2018-05-07,0.0035504131823472732
2018-05-08,0.0036199720507007747
2018-05-09,0.003992739864435417
2018-05-10,0.004054309237709262
2018-05-11,0.003908926834091825
2018-05-14,0.0039122792651127385
2018-05-15,0.0039122792651127385
2018-05-16,0.004302578509148677
2018-05-17,0.004302578509148677
2018-05-18,0.004302578509148677
2018-05-21,0.0042314659248121715
2018-05-22,0.0042699687525340905
2018-05-23,0.0042699687525340905
2018-05-24,0.0042699687525340905
2018-05-25,0.004070179170506914
2018-05-28,0.004070179170506914
2018-05-29,0.004276595969132361
2018-05-30,0.004069286916645558
2018-06-01,0.004219571563960366
2018-06-04,0.004633937040023123
2018-06-05,0.004633937040023123
2018-06-06,0.004395236034563831
2018-06-07,0.004395236034563831
2018-06-08,0.004395236034563831
2018-06-11,0.004053871955973953
2018-06-12,0.0039938193502610546
2018-06-13,0.003938581341838824
2018-06-14,0.003938581341838824
2018-06-15,0.003938581341838824
2018-06-18,0.003589450123388521
2018-06-19,0.003648159250848625
2018-06-20,0.0038767240611495253
2018-06-21,0.0038767240611495253
2018-06-22,0.004053794737518916
2018-06-25,0.00415872267869364
2018-06-26,0.00430991812856652
2018-06-27,0.003937962710114437
2018-06-28,0.00430819292153388
2018-06-29,0.0046363553946890635
2018-07-02,0.004661538028346917
2018-07-03,0.004930663203917229
2018-07-04,0.005275592969809438
2018-07-05,0.005275592969809438
2018-07-06,0.005351537818879061
2018-07-10,0.004978770005144419
2018-07-11,0.004532029179725379
2018-07-12,0.004993798352850594
2018-07-13,0.005220968267953163
2018-07-16,0.005239301572672585
2018-07-17,0.005303415721814977
2018-07-18,0.005303415721814977
2018-07-19,0.0053415478701319685
2018-07-20,0.005672321542925
2018-07-23,0.00540492930419464
2018-07-24,0.005756129594728006
2018-07-25,0.0060737480010810375
2018-07-26,0.0060737480010810375
2018-07-27,0.006211578756564988
2018-07-30,0.006108334872028955
2018-07-31,0.005895829106887288
2018-08-01,0.005770176764571372
2018-08-02,0.0054561793830312025
