;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;min_return_ann;min_sharpe_ratio;min_max_drawdown;min_trades;max_return_ann;max_sharpe_ratio;max_max_drawdown;max_trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;14;3;50;2;3;3;6;0,02;0,05;AAPL;in_sample_1_1x;10,07382814;0,480243148;-18,86831474;46;-9,077886248;-0,575132393;-51,52916632;26;38,25021337;1,31374925;-9,476469414;78;4,04658428;5,587303709;7,766648511;3,846153846;4,989594659
1;14;3;50;2;3;4;6;0,02;0,05;AAPL;in_sample_1_1x;6,030917092;0,304291252;-22,21897033;44;-9,077886248;-0,575132393;-51,52916632;26;38,25021337;1,31374925;-9,476469414;78;3,192353689;4,655790097;6,969873075;3,461538462;4,188578971
2;14;3;100;2;3;3;6;0,02;0,05;AAPL;in_sample_1_1x;7,738596342;0,379668262;-24,78267106;39;-9,077886248;-0,575132393;-51,52916632;26;38,25021337;1,31374925;-9,476469414;78;3,553170891;5,05484639;6,360233048;2,5;4,232776929
3;14;3;100;2;3;4;6;0,02;0,05;AAPL;in_sample_1_1x;1,831014007;0,103542271;-33,78146208;36;-9,077886248;-0,575132393;-51,52916632;26;38,25021337;1,31374925;-9,476469414;78;2,304952099;3,5929973;4,220348644;1,923076923;2,892039495
4;14;4;50;2;3;3;6;0,02;0,05;AAPL;in_sample_1_1x;3,441904085;0,227530497;-26,86753381;28;-9,077886248;-0,575132393;-51,52916632;26;38,25021337;1,31374925;-9,476469414;78;2,645318623;4,249408069;5,864459197;0,384615385;3,240549513
5;14;4;50;2;3;4;6;0,02;0,05;AAPL;in_sample_1_1x;4,991213173;0,321620985;-25,6926452;28;-9,077886248;-0,575132393;-51,52916632;26;38,25021337;1,31374925;-9,476469414;78;2,972673641;4,747536096;6,143844039;0,384615385;3,563078934
6;14;4;100;2;3;3;6;0,02;0,05;AAPL;in_sample_1_1x;-4,069392495;-0,225917057;-36,50344268;32;-9,077886248;-0,575132393;-51,52916632;26;38,25021337;1,31374925;-9,476469414;78;1,058249495;1,848794166;3,573070159;1,153846154;1,657036161
7;14;4;100;2;3;4;6;0,02;0,05;AAPL;in_sample_1_1x;-9,077886248;-0,575132393;-51,52916632;31;-9,077886248;-0,575132393;-51,52916632;26;38,25021337;1,31374925;-9,476469414;78;0;0;0;0,961538462;0,137362637
8;21;3;50;2;3;3;6;0,02;0,05;AAPL;in_sample_1_1x;19,52994681;0,931934222;-28,41370829;44;-9,077886248;-0,575132393;-51,52916632;26;38,25021337;1,31374925;-9,476469414;78;6,044576749;7,97861857;5,496783733;3,461538462;6,149898512
9;21;3;50;2;3;4;6;0,02;0,05;AAPL;in_sample_1_1x;15,41329507;0,794101986;-26,45210485;44;-9,077886248;-0,575132393;-51,52916632;26;38,25021337;1,31374925;-9,476469414;78;5,174765417;7,2489157;5,963246906;3,461538462;5,635273288
