;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;14;3;50;2;3;3;6;0,02;0,05;AAPL;5,569534125328768
1;14;3;50;2;3;3;6;0,02;0,05;ADBE;5,547611678227717
2;14;3;50;2;3;3;6;0,02;0,05;AEE;2,779889785631315
3;14;3;50;2;3;3;6;0,02;0,05;AEP;2,974813824523936
4;14;3;50;2;3;3;6;0,02;0,05;AES;3,1157561434270398
5;14;3;50;2;3;3;6;0,02;0,05;AFL;4,122690724343838
6;14;3;50;2;3;3;6;0,02;0,05;AIG;3,4712752604907204
7;14;3;50;2;3;3;6;0,02;0,05;BA;4,319786979418085
8;14;3;50;2;3;3;6;0,02;0,05;BAC;4,4204576620468945
9;14;3;50;2;3;3;6;0,02;0,05;BEN;5,202715114950865
10;14;3;50;2;3;3;6;0,02;0,05;BSX;6,500254719564107
11;14;3;50;2;3;3;6;0,02;0,05;CI;6,568947033418527
12;14;3;50;2;3;3;6;0,02;0,05;CINF;5,335935621526325
13;14;3;50;2;3;3;6;0,02;0,05;CL;2,87671033054451
14;14;3;50;2;3;3;6;0,02;0,05;CMI;6,040678770983299
15;14;3;50;2;3;3;6;0,02;0,05;COF;4,276050075542428
16;14;3;50;2;3;3;6;0,02;0,05;COST;4,567416571472518
17;14;3;50;2;3;3;6;0,02;0,05;CSCO;3,2791273020574967
18;14;3;50;2;3;3;6;0,02;0,05;CVS;4,707223489459365
19;14;3;50;2;3;3;6;0,02;0,05;DHR;5,5215323064368524
20;14;3;50;2;3;3;6;0,02;0,05;ED;4,738453085150764
21;14;3;50;2;3;3;6;0,02;0,05;FDX;3,8147051128584955
22;14;3;50;2;3;3;6;0,02;0,05;GE;5,0061250479112305
23;14;3;50;2;3;3;6;0,02;0,05;HAS;5,737293656631528
24;14;3;50;2;3;3;6;0,02;0,05;HES;5,254893242039821
25;14;3;50;2;3;3;6;0,02;0,05;HPQ;5,465982839201626
26;14;3;50;2;3;3;6;0,02;0,05;HSY;4,6082410072477975
